,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-06-30,,,,,,,,,,,57.96,162.88,32.76,264.12,380.91,772.65,0.0,90.16,19.17,286.9,24.91,311.81,161.5,460.85,,,,,,0.0,0.68,0.49,0.0,0.0,,,,,,6.5,6.43,0.0,0.92,0.81,6,2003,,32.183673469387756,15.77
2003-09-30,356.53,38.45,1.1913684987089634,0.0,88.25000000000001,51.25999999999999,71.79,,305.27,43.23,29.06,248.02,40.33,431.79,382.19,936.41,10.0,134.97,19.4,348.55,19.72,368.27,199.5,568.14,-93.97,-13.990000000000009,79.07000000000002,20.529999999999998,0.0,0.0,0.65,1.68,0.0,0.0,16.42386573220214,0.0,27.061084470675027,0.0,35.769420877904835,9.14,9.01,0.0,1.24,1.12,9,2003,0.0,32.273809523809526,54.22
2003-12-31,341.57000000000005,19.680000000000007,0.5645683355886335,0.0,85.38999999999999,35.55000000000001,56.69,47.25,306.02,41.95,16.12,210.75,46.6,290.42,390.42,793.98,0.0,111.08,17.23,190.52,17.24,207.76,199.5,586.22,143.85999999999999,-38.00999999999999,-118.80000000000001,21.14,20.92519054878048,16.08,0.35,2.12,0.0,0.0,9.91722868741543,0.0,13.432465493910694,0.0,19.365759133964822,7.91,7.83,0.0,1.52,1.28,12,2003,0.0,34.85849056603774,73.9
2004-03-31,1316.88,100.14,2.77,0.0,310.82,147.99,228.35,32.0,1168.9,145.71,49.2,250.93,41.77,353.25,405.7,871.9,0.0,131.41,14.89,244.59,14.85,259.44,199.5,612.46,72.47,-199.36,87.7,80.36,2.8875000000000006,10.42,0.42,2.77,0.0,0.0,45.96,0.0,65.4,0.0,94.36,7.66,7.6,0.0,1.44,1.27,3,2004,0.0,36.151624548736464,100.14
2004-06-30,-933.2600000000001,-75.35,-1.8845098830173455,0.76,-222.51,-115.02000000000001,-172.35999999999999,29.25,-818.2500000000001,-106.62,8.93,270.88,45.7,330.8,450.61,891.31,0.0,131.05,14.76,269.18,12.34,281.52,199.5,609.78,-56.230000000000004,147.68,-92.53,-57.34,-3.8805315195753156,9.57,0.46,0.62,0.76,1.23,-33.799596611536906,-48.1461879790238,-49.48358208955224,-56.29213392496975,-64.43807987091569,6.47,6.46,0.0,1.23,1.06,6,2004,30.38774193548387,39.983870967741936,24.79
2004-09-30,458.03,40.73,1.0194932844932845,-0.0006211351372641381,109.1,52.33,77.19999999999999,27.0,405.70000000000005,53.66,17.86,317.22,60.55,404.04,464.63,976.86,0.0,179.62,22.72,291.55,33.26,324.81,199.5,652.05,58.35000000000001,-12.200000000000003,-37.21,24.87,6.619562975693593,8.26,0.5,1.64,0.76,0.46,16.6848778998779,22.180195360195363,24.990018315018315,26.705750915750915,30.95778388278388,7.81,7.78,0.0,1.39,1.18,9,2004,-0.024815106215577032,39.951219512195124,65.52
2004-12-31,450.9699999999999,36.09,0.9057130203720106,-0.001986649095897472,104.86999999999998,46.41000000000001,71.34,25.5,404.56000000000006,48.03999999999999,9.39,291.51,61.78,374.36,497.22,951.48,0.0,153.59,22.87,240.92,27.44,268.36,199.5,683.11,38.89,-41.68999999999999,-5.670000000000002,24.929999999999993,7.0386533665835405,7.45,0.39,2.55,0.76,0.3,15.173356953055803,21.43875996457042,21.126200177147922,22.74582816651905,26.34026572187777,7.88,7.86,0.0,1.55,1.3,12,2004,-0.07916212338593809,39.847058823529416,101.61
2005-03-31,1694.68,133.81,3.3500000000000005,0.76,396.69,172.73,268.77,25.25,1521.95,181.67,49.07,286.68,57.14,413.7,544.41,1037.08,0.0,168.73,23.14,300.19,21.55,321.74,199.5,715.34,225.87,-172.21,-53.79,96.04,1.885,7.04,0.45,3.35,0.76,0.23,51.6,72.4,74.84000000000002,80.64,93.76,7.92,7.9,0.0,1.38,1.19,3,2005,30.356895522388058,39.94328358208955,133.81
2005-06-30,-1270.69,-123.51,-3.1177281553398055,0.24370943341544712,-321.7,-158.03,-228.98999999999998,25.0,-1112.67,-164.85999999999999,9.09,299.24,50.31,389.19,639.09,1103.16,0.0,165.02,25.99,403.28,14.49,417.76,199.5,685.4,-184.66,96.73,48.08,-70.96000000000001,-2.004584649016274,7.28,0.61,0.26,1.01,3.88,-44.60749514563107,-70.5086213592233,-71.94757281553397,-76.26442718446602,-100.72660194174757,2.45,2.43,0.0,0.97,0.84,6,2005,9.654642939150406,39.61538461538462,10.3
2005-09-30,501.99,20.0,0.5016501650165016,0.006410256410256517,82.71,25.55,56.010000000000005,22.1,476.45000000000005,21.030000000000005,57.58,346.06,69.41,531.95,649.88,1263.52,100.0,249.58,23.58,541.29,12.66,553.95,199.5,709.57,56.13,-61.42,53.78,30.46,11.014050000000001,6.21,0.78,0.76,1.01,1.33,6.336633663366337,9.478547854785479,11.273927392739274,11.74917491749175,14.706270627062707,3.29,3.27,0.0,0.98,0.85,9,2005,0.25556680161943746,39.86842105263158,30.3
