,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,132.29,-44.67,-0.9600000000000001,0.0,26.14,16.71,21.96,0.61,115.58,-10.96,1.9,83.51,4740.24,4903.73,1660.5,6751.77,1197.15,4.02,1751.01,3978.5,873.83,4852.33,465.0,1898.53,15.93,-2.29,-15.01,5.25,-0.16,0.15,2.56,-0.96,0.0,0.0,-2.64,0.0,-9.4,0.0,2.4,-44.62,-33.77,0.0,1.23,0.04,3,2000,0.0,46.53125,-44.67
2000-06-30,115.14000000000001,-175.58999999999997,-3.7707286842822123,0.0,16.03,-151.79000000000002,-146.36,0.44,266.93,-31.439999999999998,2.57,73.72,4267.61,4413.43,1655.8,6236.53,883.93,3.48,312.03,2194.23,2318.15,4512.38,465.0,1723.3,311.09999999999997,-3.24,-307.19,5.43,-0.028223987698616098,0.12,2.62,-4.73,0.0,0.0,-11.256382457096159,0.0,-40.75256878234813,0.0,-10.650514846090982,-108.14,-89.02,0.0,2.01,0.07,6,2000,0.0,46.56659619450316,-220.26
2000-09-30,142.88,24.039999999999992,0.5170155947405971,0.0,13.899999999999999,13.850000000000009,25.510000000000005,0.4,129.03000000000003,-12.090000000000003,3.12,71.8,4226.64,4370.92,1652.27,6186.42,866.56,5.69,274.77,2134.72,2303.28,4438.0,465.0,1747.7,42.80000000000001,-1.58,-40.68000000000001,11.66,0.18365016638935114,0.11,2.54,-4.22,0.0,0.0,1.553497095097339,-0.0,5.5033982264804795,-0.0,1.4652859035776167,-59.62,-50.27,0.0,2.05,0.07,9,2000,0.0,46.497630331753555,-196.22
2000-12-31,138.8,-33.84,-0.7281057115535078,0.0,35.86000000000001,10.030000000000001,12.790000000000006,0.38,128.76999999999992,6.969999999999999,4.86,55.59,4192.38,4328.1,1651.06,6137.96,875.53,15.42,264.93,1947.35,2494.06,4441.41,465.0,1695.93,-324.21,-2.04,327.99,2.7600000000000016,-0.1359692671394799,0.1,2.62,-4.95,0.0,0.0,-2.206380944101539,0.0,-7.984157176388769,0.0,-1.5591758671650875,-50.49,-43.48,0.0,2.22,0.07,12,2000,0.0,46.47676767676768,-230.06
2001-03-31,160.24,-36.89,-0.77,0.0,29.14,3.96,9.16,0.41,156.29,-6.24,6.19,91.96,4155.42,4325.8,1648.99,6131.82,882.28,16.44,254.1,1987.3,2417.55,4404.85,487.0,1726.27,18.73,-3.03,-14.37,5.2,-0.1325,0.12,2.55,-0.77,0.0,0.0,-2.4,0.24,-8.56,-8.16,0.4,-25.19,-23.02,0.0,2.18,0.09,3,2001,0.0,47.90909090909091,-36.89
2001-06-30,127.08999999999997,-8.219999999999999,-0.17128796275770336,0.0,28.880000000000003,-2.63,2.5199999999999996,0.52,129.71,-3.799999999999999,1.01,91.26,4168.14,4325.04,1645.18,6116.74,519.44,25.58,221.64,1454.79,2953.66,4408.46,487.0,1707.53,44.099999999999994,-1.3599999999999999,-47.92,5.1499999999999995,-0.7545772506082726,0.15,2.58,-0.94,0.0,0.0,-0.5393748614497894,0.014577698958102415,-1.924256262469519,-1.9169674129904675,0.021866548437153622,-17.27,-15.7,0.0,2.97,0.11,6,2001,0.0,47.98936170212766,-45.11
2001-09-30,166.38,0.5700000000000003,0.011773686573866194,0.0,45.29999999999999,30.910000000000004,35.99,0.49,135.47000000000003,10.0,0.84,89.09,4133.86,4292.78,1641.24,6080.45,478.97,27.58,203.12,1363.27,2936.85,4300.12,510.42,1779.58,27.42,-0.9000000000000004,-26.690000000000005,5.08,10.353596491228066,0.14,2.42,-0.92,0.0,0.0,0.03736865738661879,-0.02713066906151775,0.12797485406376297,0.12951055231252812,-0.034809160305343534,-10.88,-9.82,0.0,3.15,0.12,9,2001,0.0,48.41304347826087,-44.54
2001-12-31,160.95999999999998,-70.53,-1.4281298340140784,0.0,15.900000000000006,-4.800000000000001,11.600000000000001,0.77,165.76,-14.790000000000001,11.35,13.12,3978.28,4055.78,1633.2,5833.86,388.36,8.68,199.18,1178.53,3009.8,4188.33,510.42,1644.85,96.74000000000001,2.31,-88.40999999999998,16.4,-0.13459910676307954,0.24,2.55,-2.33,0.0,0.0,-4.829898322760059,1.1277935169896587,-17.16207525853828,-16.892385504475538,1.4465177717910838,-20.56,-18.72,0.0,3.44,0.07,12,2001,0.0,49.3862660944206,-115.07
2002-03-31,186.55,30.89,0.58,0.0,26.49,54.53,60.37,0.77,132.02,-3.85,6.08,12.32,3906.31,3976.67,1627.99,5747.84,136.19,7.09,282.34,835.47,3024.85,3860.32,580.75,1886.86,159.32,-0.74,-163.98,5.84,0.33000000000000007,0.24,2.05,0.58,0.0,0.0,2.16,3.68,6.56,6.84,4.44,24.23,16.56,0.0,4.76,0.08,3,2002,0.0,53.258620689655174,30.89
2002-06-30,223.51,53.03,0.9541861296472832,0.0,53.93000000000001,76.02000000000001,81.81,1.3,147.48999999999998,22.360000000000003,5.87,67.73,3921.08,4029.36,1622.93,5824.45,90.57,10.22,317.66,758.14,3079.15,3837.29,596.24,1986.49,6.400000000000006,-0.8300000000000001,-5.780000000000001,5.790000000000001,0.340237601357722,0.39,1.93,1.51,0.0,0.0,3.639809342230696,5.535543374642517,10.666663489037177,11.475510009532888,6.521325071496664,28.29,20.47,0.0,5.31,0.14,6,2002,0.0,55.57615894039735,83.92
2002-09-30,225.63000000000005,47.11,0.8269327634892772,0.0,60.61999999999999,30.399999999999977,36.53,0.91,195.23000000000002,24.13,7.37,89.91,3920.19,4054.06,1620.7,5839.76,72.28,40.16,332.62,834.74,2970.59,3805.33,596.24,2033.72,120.77000000000001,-1.6199999999999999,-117.63999999999999,6.130000000000001,0.2781362767989811,0.27,1.87,2.3,0.0,0.0,3.221442417766924,3.8829886285583455,9.261646951079905,9.880048843776233,4.630823475539953,25.76,20.61,0.0,4.86,0.16,9,2002,0.0,56.969565217391306,131.03
2002-12-31,333.5899999999999,27.409999999999997,0.47401792476647314,0.0,138.65,61.25,67.17999999999998,1.2,272.34000000000003,103.82000000000001,17.37,54.06,3891.5,4028.89,1608.82,5737.38,14.71,56.26,344.89,770.54,2937.52,3708.06,596.24,2028.74,94.28999999999996,-1.7200000000000002,-82.58000000000004,5.93,0.6358409339657061,0.35,1.83,2.74,0.0,0.0,1.909911638475132,2.657268366574097,5.404496339308255,5.971933855087099,3.09322645796516,18.13,16.35,0.0,5.23,0.18,12,2002,0.0,57.82481751824817,158.44
2003-03-31,297.7,85.39,1.44,0.0,104.97,75.78,81.77,1.32,221.92,59.91,8.05,70.9,3887.45,4025.19,1614.11,5741.08,7.93,120.68,318.14,752.35,2873.0,3625.36,596.24,2115.19,81.35,-0.09,-90.58,5.99,0.23,0.37,1.71,1.44,0.0,0.0,5.96,5.28,16.16,17.08,6.08,30.49,28.68,0.0,5.35,0.18,3,2003,0.0,59.298611111111114,85.39
