,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,722.68,127.1,1.27,0.0,344.53,283.16,404.77,1.22,439.52,263.73,1266.94,130.53,0.0,2620.49,9584.53,13191.01,67.52,2.99,253.0,1125.73,7905.54,9031.27,1000.0,3463.7,174.25,-98.07,808.01,121.61,0.24,0.35,2.61,1.27,0.0,0.0,3.84,0.0,14.68,0.0,9.4,18.45,17.59,0.0,2.33,2.33,3,2000,0.0,100.07874015748031,127.1
2000-06-30,845.59,65.14000000000001,0.6505867665418228,1.25,347.4200000000001,185.0,307.06000000000006,1.74,660.5899999999999,253.29999999999995,1183.02,133.32,0.0,2356.85,9269.69,12617.56,44.24,3.56,1851.64,2389.72,6131.34,8521.07,1000.0,3528.9,321.55,380.92,-465.48,122.05999999999999,0.6713939207859992,0.49,2.41,1.92,1.25,0.65,2.060191427382439,0.0,7.386870578443613,0.0,6.207682064086559,13.79,12.26,0.0,0.99,0.99,6,2000,125.15625000000001,100.12500000000001,192.24
2000-09-30,602.5100000000002,74.42000000000002,0.7451488787219681,-0.0031582820820521026,275.4699999999999,147.57999999999998,236.37,1.61,454.93000000000006,72.82000000000005,577.72,120.77,0.0,2406.52,8272.18,11656.64,38.06,3.3,2005.65,2518.31,5353.94,7872.25,1000.0,3603.04,531.3199999999999,-1553.0100000000002,16.55000000000001,88.78999999999999,0.5374764848159096,0.45,2.18,2.67,1.25,0.47,2.5563909097727446,0.0,8.260826520663018,0.0,7.5240501012525325,13.69,12.28,0.0,0.96,0.96,9,2000,-0.315426029962552,99.87265917602997,266.66
2000-12-31,744.5,41.45999999999998,0.41443853044268447,0.0020779636903952557,346.85,255.17999999999995,365.6099999999999,1.38,489.31999999999994,390.87,755.72,117.34,0.0,2394.28,8345.7,11610.23,40.59,4.23,1902.89,2552.11,5240.49,7792.59,1000.0,3641.75,476.96000000000004,475.6700000000001,-335.28,110.43,0.8360709117221422,0.38,2.14,3.08,1.25,0.41,1.4263144229520959,0.0,4.553441516292351,0.0,5.1724081526677885,11.76,10.57,0.0,0.94,0.94,12,2000,0.2078773286638267,100.03896103896103,308.12
2001-03-31,728.85,155.67,1.56,0.0,353.76,312.13,419.42,1.41,416.72,284.99,1253.35,118.12,0.0,2432.83,8329.58,11629.73,47.12,20.8,1895.78,2562.86,5093.1,7655.96,1000.0,3797.94,307.55,436.32,-169.62,107.29,0.22499999999999998,0.37,2.02,1.56,0.0,0.0,5.36,10.08,16.4,17.16,13.759999999999998,23.4,21.36,0.0,0.95,0.95,3,2001,0.0,99.78846153846153,155.67
2001-06-30,753.43,201.78,2.015259756609316,1.4999999999999998,383.39,335.84000000000003,442.78000000000003,1.99,417.5799999999999,303.77,1460.01,108.89,0.0,1703.68,8325.41,10873.83,62.87,11.5,289.81,814.7,6032.37,6847.07,1000.12,3850.98,98.69,182.10999999999996,-763.38,106.93999999999998,0.24800773119238778,0.52,1.78,3.57,1.5,0.42,7.428800671422577,12.46412757028955,20.95418548048678,21.879963071758286,14.541482165337811,26.0,24.11,0.0,2.09,2.09,6,2001,150.1890756302521,100.12605042016807,357.45
2001-09-30,773.0800000000002,220.42000000000002,2.2046958658521816,-0.0022286277932011727,383.42999999999995,349.36,463.26,2.49,423.74,302.74,900.55,183.93,0.0,1661.26,11451.64,13803.01,72.29,5.85,912.34,1749.24,7872.31,9621.55,1000.12,4071.87,433.47,-1006.67,26.279999999999973,113.9,0.28183025587514743,0.61,2.36,5.78,1.5,0.26,6.39285514042951,11.946552684859917,21.650265976776787,22.977660719539,12.617878761659195,27.5,25.62,0.0,0.95,0.95,9,2001,-0.22281265447355736,99.97750865051903,577.87
2001-12-31,866.81,51.42999999999995,0.5140548228190047,0.001052289658911495,431.23,163.7299999999999,292.6700000000001,2.38,703.0699999999999,200.1500000000001,2033.69,107.34,0.0,2504.36,11956.33,14743.96,85.74,6.24,839.61,1890.24,8624.11,10514.35,1000.12,4123.07,364.94000000000005,-41.93000000000001,802.4100000000001,128.94,1.1624246548706991,0.58,2.55,6.29,1.5,0.24,1.3958754171301433,2.880014619418399,4.9885383759733,5.299096138566656,2.9519332591768603,21.33,20.16,0.0,1.32,1.32,12,2001,0.105279154587123,100.0476947535771,629.3
2002-03-31,890.82,258.08,2.58,0.0,448.41,413.12,555.47,3.27,477.7,369.18,2043.48,99.31,0.0,2850.19,11979.2,15092.42,9.81,0.37,2073.67,3211.26,7672.07,10883.32,1000.12,4106.41,381.52,-609.41,237.67,142.35,0.3175,0.8,2.65,2.58,0.0,0.0,6.84,12.36,25.12,26.12,13.92,30.48,28.97,0.0,0.89,0.89,3,2002,0.0,100.03100775193798,258.08
2002-06-30,930.89,241.95,2.4193548387096775,2.75,466.38999999999993,374.63,510.53999999999996,5.7,556.26,324.42,687.04,86.97,0.0,2675.06,12369.69,15282.38,10.02,1.86,2279.68,3215.17,7618.72,10833.89,1000.12,4350.7,391.70000000000005,-454.59000000000003,-148.32999999999998,135.91,0.589,1.31,2.49,5.0,2.75,0.55,6.329032258064516,11.651612903225805,22.238709677419354,23.593548387096774,12.638709677419355,28.95,27.45,0.0,0.83,0.83,6,2002,275.0165,100.006,500.03
