,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,299.01,-26.73,-0.6699999999999999,0.0,24.88,-5.34,5.48,4.0,0.0,304.36,-14.06,56.24,57.23,356.01,879.91,499.71,1531.88,446.05,149.34,83.5,898.41,288.1,1186.51,400.0,333.38,25.52,-3.43,-0.5,10.82,-1.4925,4.8,3.56,-0.67,0.0,0.0,-6.96,0.0,-32.08,0.0,-3.3599999999999994,-9.24,-8.94,0.0,0.98,0.58,3,2000,0.0,39.8955223880597,-26.73
2000-06-30,461.49,10.83,0.2724528301886793,0.0,67.96000000000001,28.93,39.69,3.0,0.0,432.54999999999995,20.37,37.78,104.76,356.6,898.14,495.65,1549.58,482.77,122.1,88.0,926.25,274.6,1200.85,400.0,336.73,-40.39,-5.77,20.62,10.759999999999998,2.7527700831024933,3.56,3.57,-0.4,0.0,0.0,2.806264150943396,-0.0,12.85977358490566,-0.0,-10.298716981132074,-2.14,-2.09,0.0,0.97,0.58,6,2000,0.0,39.75,-15.9
2000-09-30,529.9000000000001,75.36,1.8884359233097878,0.0,69.69999999999999,43.269999999999996,53.92999999999999,2.7,0.0,486.62,19.21,28.41,142.63,254.31,796.22,487.94,1445.02,294.08,79.33,87.35,587.66,448.46,1036.11,400.0,396.89,65.2,-0.3100000000000005,-74.26,10.660000000000004,0.3570282643312102,2.72,2.61,1.49,0.0,0.0,20.836165489404646,0.0,75.94300706357214,0.0,39.543087790111,4.77,4.61,0.0,1.35,0.92,9,2000,0.0,39.90604026845638,59.46
2000-12-31,443.39999999999986,20.080000000000005,0.4998541614282123,0.0,93.27000000000001,34.959999999999994,48.31999999999999,2.7,0.0,408.45000000000005,23.63,30.61,135.44,275.18,786.69,490.06,1431.14,228.7,114.74,87.69,568.38,436.4,1004.78,400.0,414.32,81.13000000000001,-11.610000000000001,-67.32,13.36,1.3467928286852588,2.61,2.43,1.98,0.0,0.0,5.614523510183556,0.0,19.388282625094295,0.0,11.915715363339203,4.74,4.59,0.0,1.38,0.9,12,2000,0.0,40.17171717171718,79.54
2001-03-31,425.31,45.82,1.15,0.0,67.78,38.25,49.67,2.9,0.0,387.06,26.04,15.59,151.1,324.6,832.52,494.9,1489.52,259.16,114.28,54.11,552.24,470.96,1023.21,400.0,454.28,-24.56,-18.26,27.79,11.42,0.63,2.55,2.25,1.15,0.0,0.0,12.32,10.12,40.36,46.52,16.32,11.09,10.77,0.0,1.51,0.92,3,2001,0.0,39.84347826086957,45.82
2001-06-30,475.09999999999997,69.16,1.7262932683945034,0.0,96.75999999999999,47.040000000000006,58.81999999999999,5.8,0.0,428.06,38.440000000000005,26.5,145.84,411.34,897.26,498.04,1550.41,239.46,116.4,48.73,533.79,481.13,1014.92,400.0,523.42,6.699999999999999,-7.549999999999997,11.770000000000003,11.78,0.8395734528629266,4.43,1.94,2.87,0.0,0.0,17.85239867803096,13.23291007131675,52.859460775787085,64.3119429465994,20.18620281788137,13.08,12.77,0.0,1.68,0.91,6,2001,0.0,40.062717770034844,114.98
2001-09-30,614.66,46.540000000000006,1.1640762753838534,0.0,110.83000000000001,72.48,82.92,5.4,0.0,542.18,70.67,27.69,174.3,243.9,714.61,492.97,1357.35,63.11,50.48,47.4,301.46,469.67,771.14,400.0,574.13,183.43,2.879999999999999,-185.12,10.440000000000001,1.1626385904598195,3.76,1.34,4.04,0.0,0.0,13.71535413571075,12.977721644378406,32.42125309559188,38.34536404160476,17.219108469539375,10.83,10.66,0.0,2.37,1.56,9,2001,0.0,39.98019801980198,161.52
2001-12-31,375.33000000000015,-40.52000000000001,-1.0146743801652893,0.0,8.730000000000018,-33.91000000000001,-22.689999999999998,7.65,0.0,409.24,-36.47,95.53,116.55,214.22,628.03,453.49,1250.94,27.14,61.0,44.8,246.29,459.0,705.3,400.0,533.55,117.24000000000001,1.7100000000000009,-51.120000000000005,11.219999999999999,-1.8812931885488644,5.74,1.32,3.03,0.0,0.0,-12.953004958677688,-12.377018181818187,-30.37995371900827,-34.19754049586778,-16.516085950413228,6.51,6.4,0.0,2.55,1.68,12,2001,0.0,39.93399339933994,121.0
2002-03-31,224.5,-12.96,-0.32,0.0,-2.51,-33.68,-22.71,7.0,0.0,258.18,-40.2,33.89,90.84,292.01,592.55,450.15,1215.88,29.79,74.46,43.7,262.8,416.48,679.28,400.0,524.52,-42.33,-7.38,-11.92,10.97,-5.47,5.34,1.3,-0.32,0.0,0.0,-4.28,-9.96,-9.88,-10.6,-14.120000000000001,-5.96,-5.77,0.0,2.25,1.14,3,2002,0.0,40.5,-12.96
2002-06-30,374.64,8.89,0.21842751842751842,0.0,43.949999999999996,0.3999999999999986,11.610000000000001,5.0,0.0,374.23999999999995,4.260000000000005,19.26,120.59,343.44,638.22,448.7,1266.31,72.87,86.78,44.39,302.9,405.1,708.0,400.0,546.24,-36.379999999999995,-11.61,33.36,11.209999999999999,5.722722159730034,3.66,1.3,-0.1,0.0,0.0,2.795872235872236,20.619557739557738,6.552825552825553,6.640196560196561,30.142997542997545,-0.7,-0.68,0.0,2.11,0.97,6,2002,0.0,40.7,-4.07
