,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,943.4300000000001,58.28999999999999,7.877265881639459,-0.005798766406232642,158.24,81.19,157.53999999999996,500.0,862.24,78.35999999999999,1040.19,783.21,317.68,2286.07,693.18,2979.25,0.0,343.26,554.51,116.09,670.6,74.0,2308.66,142.85000000000002,-142.08999999999997,0.0,76.35000000000002,15.86965603019386,16.03,0.29,26.74,40.0,1.5,7.824240157679283,10.393041896194468,10.098454540860159,10.00418658715318,13.044328094203264,7.04,7.01,4.12,3.55,9,2003,-0.04290957026182696,7.399775617053105,197.87
2003-12-31,956.29,55.579999999999984,7.510810810810809,0.0012128807940282084,136.08999999999997,69.31,-156.51999999999998,508.0,886.98,65.77000000000004,1153.87,840.01,285.48,2440.17,666.1,3106.27,0.0,358.95,619.68,122.36,742.04,74.0,2364.24,184.73000000000002,-71.06,0.0,-225.83,16.90654686937748,15.9,0.31,34.25,40.0,1.17,7.157747879266126,9.377000591832706,9.403315841388833,9.315598342868412,11.912036299072794,6.73,6.71,3.94,3.48,12,2003,0.008975317875808742,7.3999999999999995,253.45
2004-03-31,944.98,43.3,5.85,0.0,168.69,97.91,97.91,492.0,847.07,93.16,1195.61,841.46,309.34,2526.85,634.98,3161.83,0.0,376.44,642.46,111.84,754.3,74.0,2407.53,68.76,-27.02,0.0,0.0,21.025,15.12,0.31,5.85,0.0,0.0,5.48,12.56,7.2,7.44,15.56,4.61,4.58,3.93,3.45,3,2004,0.0,7.401709401709402,43.3
2004-06-30,983.03,74.14,10.018748297002725,15.0,210.43,112.28,224.33,436.0,870.7499999999999,106.42000000000002,1173.69,855.64,331.81,2528.87,618.58,3147.45,0.0,409.86,653.82,122.96,776.77,74.0,2370.68,127.49999999999999,-38.42,-111.0,112.05,10.878327488535202,13.61,0.33,15.87,15.0,0.95,9.41901226158038,17.34815395095368,12.499761580381472,12.828038147138965,21.2874727520436,6.14,6.09,3.87,3.36,6,2004,111.00189035916824,7.40012602394455,117.44
2004-09-30,1049.24,122.6,16.568671888018663,-0.0012553043301859457,217.93999999999994,122.57999999999998,181.25,456.0,926.6600000000001,118.87999999999997,1327.02,809.92,368.7,2663.5,602.52,3266.03,0.0,408.25,646.64,126.12,772.76,74.0,2493.27,195.76,-42.43000000000001,0.0,58.67,6.882060358890701,13.53,0.31,32.44,15.0,0.46,15.015997333777703,21.778303616063987,19.674020996500584,20.429928345275787,25.946008998500247,8.11,8.06,4.12,3.55,9,2004,-0.009288632904372207,7.399506781750925,240.04
2004-12-31,1075.63,82.70000000000002,11.174775360971681,0.0022080892285840804,200.2700000000001,113.35000000000002,175.25,460.0,962.2800000000002,102.45000000000005,1288.39,939.22,377.29,2762.31,609.03,3371.33,0.0,399.82,670.11,125.25,795.36,74.0,2575.97,29.319999999999993,-67.94999999999999,0.0,61.900000000000006,10.292947400241836,13.21,0.31,43.61,15.0,0.34,9.808997955010227,14.113887339654212,12.842919997521227,13.396405775546883,16.932564912933014,8.01,7.96,4.12,3.56,12,2004,0.016341176740041874,7.400596193533594,322.74
2005-03-31,1057.54,96.23,13.0,5.0,182.9,127.99,170.91,472.0,929.55,117.45,1440.93,887.2,375.91,2859.27,619.69,3478.96,0.0,423.28,718.68,125.08,843.76,74.0,2635.2,242.41,-52.87,-37.0,42.92,9.0775,13.25,0.32,13.0,5.0,0.38,11.08,15.399999999999999,14.6,15.279999999999998,18.56,9.2,9.1,3.98,3.46,3,2005,37.011538461538464,7.4023076923076925,96.23
2005-06-30,1073.62,75.27999999999999,10.174277884671445,14.997799186412093,185.79999999999998,106.64,155.46,456.0,966.98,98.17,1366.98,913.93,352.57,2794.18,687.81,3481.98,0.0,436.58,754.76,127.74,882.5,74.0,2599.48,133.69000000000003,-96.63999999999999,-111.0,48.81999999999999,11.203512553134965,12.98,0.34,23.18,20.0,0.86,8.655597924319279,12.430351582998075,11.58761588245583,12.114325695294735,15.099014634715175,8.12,8.05,3.7,3.23,6,2005,110.96947965752969,7.399050905953408,171.51
2005-09-30,1147.38,75.60000000000002,10.215223989316502,0.004507324690680562,178.29000000000002,101.62,153.55,460.0,1045.7700000000002,94.42000000000002,1097.84,775.54,328.47,2759.67,716.56,3476.23,0.0,445.68,670.1,131.06,801.15,74.0,2675.08,223.31999999999994,-492.46000000000004,0.0,51.92999999999999,11.26050198412698,12.72,0.3,33.39,20.0,0.6,8.70083768362268,12.200752701226179,11.307417749180528,11.699016632269034,14.66048318562584,7.6,7.54,4.12,3.63,9,2005,0.03335744247721095,7.400718778077269,247.11
2005-12-31,1101.6999999999998,45.80000000000001,6.188808849134547,-0.000713477607337428,170.66999999999996,82.10000000000002,135.21999999999997,496.0,1019.5899999999997,60.599999999999966,754.55,945.51,368.5,2642.41,1004.89,3647.3,0.0,493.01,788.96,137.46,926.42,74.0,2720.89,-3.7799999999999727,-339.5,0.0,53.120000000000005,20.03363700873362,13.49,0.34,39.58,20.0,0.51,5.02234816155133,7.455341231094876,6.736075927759381,6.9174558738178975,9.156560035505787,6.76,6.69,3.35,2.88,12,2005,-0.005280058766174989,7.40045477513896,292.91
2006-03-31,1051.15,43.06,5.82,20.0,123.26,52.43,103.5,480.0,998.73,39.03,715.18,823.71,376.16,2518.38,1137.28,3655.66,0.0,472.31,773.84,117.86,891.71,74.0,2763.95,119.4,-158.78,0.0,51.07,20.6175,12.85,0.32,5.82,20.0,3.44,4.72,5.88,6.24,6.400000000000001,7.279999999999999,4.15,4.1,3.25,2.77,3,2006,147.9725085910653,7.398625429553265,43.06
2006-06-30,996.4499999999998,35.47,4.792266649688017,0.0077891741856271615,131.83999999999997,37.04,82.69999999999999,428.0,959.4000000000001,25.560000000000002,380.34,841.46,420.08,2260.78,1384.68,3645.46,0.0,579.27,880.36,113.69,994.05,74.0,2651.41,100.38,-287.22,-148.0,45.660000000000004,22.32802509162673,11.95,0.37,10.61,20.0,1.89,3.8844008659111164,4.5348121736915825,5.347826308417165,5.402027250732204,5.853701770024195,3.88,3.84,2.57,2.09,6,2006,0.05765163513640914,7.401508011310085,78.53
2006-09-30,1045.6100000000001,80.5,10.878104760108155,-0.0035725539902795576,202.25000000000003,105.83000000000001,158.99,440.0,939.79,92.81,358.5,650.01,504.05,1830.46,1453.41,3658.33,0.0,567.1,814.74,111.67,926.41,74.0,2731.91,80.63000000000002,-102.46000000000004,0.0,53.15999999999998,10.109764285714284,11.92,0.34,21.49,20.0,0.93,8.807772118468213,11.075520342073823,11.784191661950574,11.905678173929449,13.910205621580833,5.21,5.14,2.25,1.63,9,2006,-0.026437564498564825,7.400186133085157,159.03
2006-12-31,1096.6800000000003,57.859999999999985,7.8190631195536895,5.9991280777605285,157.32999999999993,80.89999999999998,142.89999999999998,428.0,1015.77,48.599999999999994,362.48,824.23,393.1,1865.96,1565.02,3790.53,0.0,664.62,930.04,115.12,1045.16,74.0,2745.37,190.61999999999995,-142.24,-44.400000000000006,62.0,13.682137919115107,11.54,0.38,29.31,26.0,0.89,6.103724468624647,7.9284393010281695,8.42996910876481,8.47265249665729,10.308038176033932,5.26,5.18,2.01,1.58,12,2006,44.39272906125831,7.399863527806209,216.89
2007-03-31,880.57,43.08,5.82,0.0,115.83,49.87,130.31,400.0,830.7,27.59,558.36,650.73,325.32,1918.51,1533.67,3801.15,0.0,568.31,915.85,96.84,1012.69,74.0,2788.45,261.7,-65.82,0.0,80.44,17.1825,10.62,0.36,5.82,0.0,0.0,4.52,5.36,6.16,6.2,6.92,5.02,4.89,2.09,1.74,3,2007,0.0,7.4020618556701026,43.08
2007-06-30,520.13,16.260000000000005,2.1975935288169874,0.0,46.14999999999999,26.390000000000008,100.44999999999999,390.0,493.74,9.180000000000003,432.9,370.17,301.04,1664.52,1675.07,3683.81,0.0,491.13,781.71,97.39,879.1,74.0,2804.72,81.86000000000001,-207.32,0.0,74.06,44.36814575645755,10.29,0.31,8.02,0.0,0.0,1.7646511627906982,2.27979777553084,2.3236400404448947,2.3894034378159765,2.882628918099091,4.36,4.24,2.13,1.74,6,2007,0.0,7.399002493765587,59.34
2007-09-30,563.29,6.079999999999998,0.8215713848975845,0.0,53.28,12.399999999999991,100.34000000000003,390.0,550.8899999999999,-3.720000000000006,496.1,311.11,483.43,1743.05,1680.74,3765.22,0.0,506.61,862.24,92.18,954.42,74.0,2810.8,166.06,-102.86000000000001,0.0,87.94,118.68134868421055,10.27,0.34,8.84,0.0,0.0,0.6468480586976457,0.8884867013145825,0.8661815958422499,0.877334148578416,1.1338428615102412,3.43,3.33,2.02,1.46,9,2007,0.0,7.400452488687783,65.42
2007-12-31,942.3399999999999,67.17,9.078259295572819,0.0,-51.97,-119.37,-58.85000000000002,360.0,1061.7200000000003,-132.06,488.48,630.46,424.06,2100.78,1770.42,4213.24,0.0,651.91,1243.0,92.28,1335.28,74.0,2877.96,165.27999999999997,-172.89999999999998,0.0,60.51999999999998,9.914147312788447,9.26,0.46,17.92,0.0,0.0,6.383151067199638,-1.5603258164265783,9.341690926917567,9.564594614978505,-2.0871890791160723,4.67,4.56,1.69,1.35,12,2007,0.0,7.398995535714286,132.59
2008-03-31,886.42,41.84,5.66,0.0,-46.11,-97.52,-11.21,344.0,983.94,-128.36,598.38,727.8,495.1,2197.78,1763.34,4405.85,0.0,639.54,1404.94,81.1,1486.04,74.0,2919.8,304.82,-194.92,0.0,86.31,15.195,8.72,0.51,5.66,0.0,0.0,3.8,-9.52,5.72,5.879999999999999,-13.0,4.89,4.72,1.56,1.21,3,2008,0.0,7.392226148409894,41.84
2008-06-30,1058.62,-75.79,-10.246718703976436,5.0,13.799999999999997,59.279999999999994,154.09,340.0,999.3499999999999,-77.22999999999999,303.78,820.6,501.46,2010.33,1802.85,4279.67,0.0,717.11,1390.68,81.98,1472.66,74.0,2807.01,-135.18,-122.43000000000004,-37.0,94.81,-8.294882240401108,8.96,0.52,-4.59,5.0,-1.09,-7.05438586156112,-8.57241826215022,-10.804818851251841,-10.804818851251841,-11.787075110456556,-1.93,-1.75,1.45,1.08,6,2008,36.98257080610022,7.396514161220044,-33.95
2008-09-30,1294.54,196.88,26.60834468790278,0.0018031722191929654,65.9,255.21,405.62,300.0,1039.3200000000002,-31.849999999999994,561.75,890.39,516.28,2710.62,1736.98,4580.55,0.0,756.39,1492.58,84.08,1576.66,74.0,3003.9,339.85,-81.87,0.0,150.40999999999997,2.8178415786265747,7.39,0.52,22.02,5.0,0.23,17.207212913521143,25.134131221997176,26.197498312158594,27.06752593138157,33.9794120174308,5.86,5.03,1.82,1.47,9,2008,0.01334200043928746,7.399182561307902,162.93
2008-12-31,969.6199999999999,-132.88,-17.953171381031613,5.00155054926621,-36.28,-167.18,-33.799999999999955,258.0,1136.81,-197.47000000000003,395.91,604.99,386.72,1965.18,1743.37,3842.49,0.0,503.81,903.65,104.82,1008.48,74.0,2834.02,17.860000000000014,-146.69999999999993,-37.0,133.38000000000005,-3.592861040036123,6.74,0.36,4.06,10.0,2.46,-13.796525790349419,-21.9329384359401,-18.74912479201331,-18.572246256239602,-29.89247254575707,0.81,0.71,2.17,1.75,12,2008,37.01886551858365,7.401477832512316,30.05
2009-03-31,750.5,-96.01,-12.97,0.0,-25.34,-96.01,31.75,210.0,846.51,-99.7,249.11,521.62,296.06,1633.74,1671.28,3443.29,0.0,403.37,610.87,94.41,705.28,74.0,2738.01,-78.01,-68.79,0.0,127.76,-4.0475,5.68,0.26,-12.97,0.0,0.0,-11.16,-9.8,-14.040000000000001,-13.56,-13.56,-13.0,-12.79,2.67,2.19,3,2009,0.0,7.402467232074017,-96.01
2009-06-30,804.1199999999999,-5.719999999999999,-0.7731249385628622,5.0,63.620000000000005,-5.719999999999999,151.1,214.0,809.8399999999999,-24.799999999999997,277.72,491.02,308.65,1626.58,1572.4,3336.29,0.0,387.45,541.88,99.13,641.01,74.0,2695.28,114.89000000000001,-36.86,-37.0,156.82,-69.183513986014,5.88,0.24,-13.75,5.0,-0.36,-0.6859726727612305,-0.6005072250073723,-0.8479072053474883,-0.8321635702349355,-0.8186690258527473,-6.73,-6.54,3.0,2.43,6,2009,36.99272727272727,7.398545454545455,-101.73
2009-09-30,927.3400000000001,45.510000000000005,6.152187833511206,-0.0007955758222567029,130.98,45.510000000000005,161.01000000000002,250.0,881.8299999999999,47.78,336.15,642.03,326.47,1498.73,1611.97,3450.74,0.0,434.8,610.54,99.4,709.95,74.0,2740.79,97.12,-36.349999999999994,0.0,115.5,10.157524719841792,6.75,0.26,-7.6,5.0,-0.66,5.277929562433298,4.533191035218784,6.6378868729989335,6.346467449306298,6.411227321237995,-2.31,-2.27,2.45,1.92,9,2009,-0.005885167464114716,7.397368421052632,-56.22
2009-12-31,1280.63,289.43,39.11853522576219,20.00096366726172,100.11000000000001,352.20000000000005,490.34000000000003,254.0,928.4300000000003,39.19,536.75,653.6,345.64,1732.07,1556.46,3627.31,0.0,443.12,670.37,74.72,745.09,74.0,2882.23,437.52,-87.38,-148.0,138.14000000000004,1.6235986248833916,6.52,0.26,31.52,25.0,0.79,31.920327601732343,39.31710647056301,40.16103426096651,40.50853393936795,49.69245401140603,6.89,6.2,2.58,2.07,12,2009,147.98301830082823,7.398794416243655,233.21
2010-03-31,1468.9,350.74,47.4,0.0,109.3,479.62,585.67,283.0,989.28,33.79,1157.26,699.91,337.04,2385.5,1316.96,4168.21,0.0,531.2,864.44,70.8,935.24,74.0,3232.96,199.15,446.96,0.0,106.05,1.4925000000000002,6.48,0.29,47.4,0.0,0.0,33.64,50.4,43.4,47.0,58.080000000000005,34.45,23.88,2.76,2.37,3,2010,0.0,7.399578059071731,350.74
2010-06-30,1045.92,34.870000000000005,4.712211042244756,10.0,118.57000000000001,53.610000000000014,161.57000000000005,377.0,992.31,45.940000000000005,1143.2,691.89,392.47,2425.72,1431.43,4185.37,0.0,624.21,917.61,73.92,991.53,74.0,3193.84,127.86999999999998,-93.34999999999997,-74.0,107.96,19.9882441927158,8.73,0.31,52.11,10.0,0.19,3.331373149036592,5.129084826638313,4.365871217032754,4.738435206555847,5.903149814579498,18.82,15.33,2.64,2.22,6,2010,73.99923239301478,7.3999232393014776,385.61
2010-09-30,653.9499999999998,-30.370000000000005,-4.104446852831889,-0.0008533588240049974,81.61000000000001,-30.370000000000005,-244.38,410.0,684.3199999999999,-10.010000000000005,1075.46,728.75,445.14,2412.53,1344.58,4211.75,0.0,681.0,972.56,75.73,1048.29,74.0,3163.47,-8.579999999999984,-57.25,0.0,-214.01,-24.973243332235754,9.59,0.33,48.01,10.0,0.21,-2.8827733363359984,-4.490013511991894,-3.8402781218331277,-4.113850917689449,-5.307312239612656,11.27,11.21,2.48,2.02,9,2010,-0.006314250961040102,7.399291814205374,355.24
2010-12-31,1490.94,-20.389999999999986,-2.7554054054054036,5.000957007830576,58.089999999999975,-33.02000000000004,409.08000000000004,400.0,1523.9499999999998,-30.759999999999998,758.72,772.67,397.05,2131.49,1679.77,4115.33,0.0,620.61,931.83,77.42,1009.25,74.0,3106.08,35.99000000000001,-317.49,-37.0,442.1,-36.29320745463465,9.53,0.32,45.25,15.0,0.33,-1.98267403314917,-2.9569610273256663,-2.6257034493056572,-2.723132148723307,-3.595119008511271,8.01,7.19,2.29,1.86,12,2010,37.00708185794626,7.4,334.85
2011-03-31,1195.11,87.29,11.8,0.0,187.71,107.5,147.32,375.0,1087.6,106.54,772.56,857.71,593.88,2411.26,1591.3,4308.16,0.0,825.43,1038.59,76.2,1114.79,74.0,3193.36,110.83,-94.24,0.0,39.82,7.945,8.69,0.35,11.8,0.0,0.0,8.12,10.16,10.92,10.88,13.16,7.34,7.3,2.32,1.75,3,2011,0.0,7.397457627118644,87.29
2011-06-30,1231.8,58.12999999999998,7.8548652179892695,20.0,193.1,78.69999999999999,108.36000000000001,372.0,1153.1,70.27999999999999,376.11,995.44,641.76,2213.93,1770.17,4294.39,0.0,757.61,1111.76,79.14,1190.89,74.0,3103.5,-78.00999999999999,-174.15999999999997,-148.0,29.660000000000004,11.838984173404441,8.87,0.38,19.65,20.0,1.02,5.420456608444504,7.019411360198045,7.499097785724108,7.387170953101361,9.353885297758215,6.04,5.99,1.99,1.41,6,2011,148.01017811704835,7.400508905852417,145.42
2011-09-30,1320.8200000000002,123.01000000000002,16.620991319897186,0.0010089769945810978,230.14000000000004,146.42000000000002,174.90999999999997,360.0,1174.4100000000003,129.86,372.85,977.0,604.07,2506.81,1839.28,4350.12,0.0,780.35,1041.12,82.49,1123.62,74.0,3226.51,162.49,-170.38,0.0,28.489999999999995,5.417262620925127,8.26,0.35,36.27,20.0,0.55,11.309789516820029,14.242636068993779,15.250802071303507,15.397444398912198,18.421942405841378,7.25,7.16,2.41,1.83,9,2011,0.0074673199518997535,7.400882271850013,268.43
2011-12-31,395.74999999999955,-388.24,-52.46311326266589,-0.0017167150073789917,-20.860000000000014,-419.49,-517.46,350.0,815.2400000000002,-87.11000000000001,935.58,347.95,457.04,2249.31,1895.36,4149.08,0.0,486.95,1225.34,85.48,1310.81,74.0,2838.26,609.5899999999999,-45.14000000000004,0.0,-97.97,-1.6679709715639812,9.13,0.46,-16.19,20.0,-1.24,-37.4597646273266,-27.219898172105832,-54.69903346966029,-52.236280777898344,-38.49671312912111,-2.93,-2.89,1.84,1.46,12,2011,-0.012704115196669363,7.400247066090179,-119.81
2012-03-31,375.41,-302.24,-40.84,0.0,-23.91,-302.24,-272.73,350.0,677.66,-89.36,923.18,361.1,574.68,2320.9,1931.43,4256.32,0.0,974.76,1632.43,87.86,1720.29,74.0,2536.02,-11.8,0.53,0.0,29.51,-2.1425,10.21,0.68,-40.84,0.0,0.0,-28.400000000000002,-28.24,-47.68000000000001,-42.2,-46.07999999999999,-82.72,-80.51,1.42,1.07,3,2012,0.0,7.400587659157688,-302.24
2012-06-30,1117.35,-39.52999999999997,-5.342454574713985,0.0,93.47,-34.27999999999997,1.4700000000000273,302.0,1151.62,10.11,538.81,883.7,639.26,2573.21,1936.48,4514.09,0.0,1067.38,1926.35,91.25,2017.6,74.0,2496.49,-292.38,-93.03,0.0,35.75,-14.13594611687327,8.95,0.81,-46.19,0.0,0.0,-3.5022629253591577,-3.5346484477865205,-6.333682886151501,-5.64896041197296,-6.014454165081776,-23.22,-22.9,1.34,1.0,6,2012,0.0,7.399220610521758,-341.77
2012-09-30,2094.2700000000004,997.09,134.7468265885369,0.0,205.5,1081.6999999999998,1136.67,331.0,1012.5600000000002,102.28,857.93,1075.86,665.18,2713.11,1976.32,4692.63,0.0,905.86,1104.45,94.6,1199.04,74.0,3493.58,92.37,-86.47999999999999,315.5,54.97,0.6145124311747185,7.01,0.34,88.56,0.0,0.0,84.9623170359519,100.2993542086309,114.17572117438809,118.67945431239698,126.40883415735823,25.65,18.27,2.46,1.85,9,2012,0.0,7.399728997289973,655.32
2012-12-31,1179.9299999999998,236.3599999999999,31.941256953167045,43.0,226.23000000000002,306.23000000000013,339.18999999999994,386.0,873.71,100.66,675.35,1064.48,627.49,2484.08,1956.51,4445.97,0.0,704.49,937.32,96.91,1034.23,74.0,3411.74,280.71000000000004,-146.24000000000004,-318.2,32.959999999999994,3.018040277542733,8.37,0.3,120.5,43.0,0.36,21.26943118607571,25.945313116813196,27.715998564507437,30.250093307015963,31.776911896644524,25.62,18.71,2.65,1.98,12,2012,318.1928630705394,7.399834024896265,891.68
2013-03-31,997.43,70.6,9.54,20.0,152.85,94.13,138.93,446.0,903.3,51.73,1088.78,760.46,564.03,2523.12,1898.84,4427.41,0.0,654.26,827.42,121.25,948.66,74.0,3478.74,437.86,-20.08,0.0,44.8,11.6875,9.49,0.27,9.54,20.0,2.1,6.36,8.68,8.12,9.4,10.44,7.58,7.08,3.05,2.37,3,2013,148.0083857442348,7.40041928721174,70.6
