,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2006-03-31,345.08,3.85,0.01,0.0,67.0,9.34,20.74,,335.74,7.25,87.35,280.43,407.52,825.49,617.1,1477.41,394.5,168.68,91.43,785.65,67.24,852.89,608.17,624.52,88.16,-27.5,-19.04,11.4,0.0,0.0,1.37,0.01,0.0,0.0,1.04,0.0,2.48,0.0,5.4,1.12,1.12,1.05,0.53,3,2006,0.0,385.0,3.85
2006-06-30,428.33,44.65,0.07364948453608247,0.0,106.91,51.42,62.52000000000001,,376.91999999999996,50.55,46.05,378.25,378.99,855.74,642.15,1533.65,401.55,142.08,61.46,764.5,99.98,864.48,608.17,669.17,-32.44,-48.69,39.82,11.1,0.0,0.0,1.29,0.08,0.0,0.0,11.636618556701032,0.0,26.697938144329896,0.0,29.091546391752576,6.3,6.27,1.12,0.62,6,2006,0.0,606.25,48.5
2006-09-30,448.97000000000014,50.83,0.07675928722440349,0.0,140.29999999999998,66.5,77.54,2.26,382.4599999999999,63.56,151.6,404.09,452.7,1055.67,697.09,1789.21,137.88,149.71,62.86,475.19,120.37,595.56,790.17,1193.65,-30.4,-59.140000000000015,195.82,11.04,7.3623012984458,1.5,0.5,0.15,0.0,0.0,11.360374509211717,0.0,17.030327192187656,0.0,19.814130675526023,8.17,8.13,2.22,1.27,9,2006,0.0,662.2,99.33
2006-12-31,459.4799999999998,38.250000000000014,0.05560401221107721,0.0,130.06,62.42,73.98999999999998,2.4,397.0600000000002,59.83999999999999,103.22,363.64,409.34,946.19,972.22,1957.58,79.44,118.98,61.02,571.37,154.3,725.68,790.17,1231.9,113.02000000000001,-128.42,-32.97999999999999,11.57,10.790588235294114,1.54,0.59,0.2,0.0,0.0,7.817924116877455,0.0,12.421936327954649,0.0,15.213257740950723,8.23,8.18,1.66,0.94,12,2006,0.0,687.9,137.58
2007-03-31,235.25,-7.25,-0.01,0.1,58.53,-0.03,11.93,2.04,235.28,-3.34,195.67,238.9,597.33,1150.59,1010.23,2199.59,245.71,160.12,126.09,770.42,283.41,1053.83,790.17,1145.76,-210.66,-57.33,360.44,11.96,-51.0,1.41,0.92,-0.01,0.1,-10.0,-1.32,-0.0,-2.52,-3.28,-0.0,-3.13,-3.08,1.49,0.72,3,2007,72.5,725.0,-7.25
2007-06-30,321.57000000000005,-0.6500000000000004,-0.0008227848101265827,0.008227848101265823,81.46000000000001,12.5,25.11,2.16,309.07000000000005,10.129999999999999,49.54,215.54,665.48,1061.45,1523.54,2625.11,248.09,151.29,191.15,875.76,604.44,1480.2,790.17,1144.91,-81.84,-373.76,309.46999999999997,12.61,-656.307692307692,1.49,1.29,-0.01,0.1,-10.0,-0.09873417721518991,0.19746835443037983,-0.22708860759493682,-0.28632911392405075,0.2336708860759495,-1.44,-1.42,1.21,0.45,6,2007,6.5,790.0,-7.9
2007-09-30,614.9899999999999,55.15,0.07003174603174603,-0.00031746031746031746,178.75,93.61,109.51000000000002,2.34,521.38,95.36999999999999,76.69,455.88,489.39,1164.96,1562.67,2760.5,321.67,127.06,256.22,981.66,578.75,1560.41,790.17,1200.09,-5.8799999999999955,-79.93,112.95000000000005,15.899999999999999,8.353354487760653,1.54,1.3,0.06,0.1,1.67,7.983619047619047,21.7565291005291,18.39500529100529,18.44169312169312,27.82594708994709,4.06,4.03,1.19,0.69,9,2007,-0.25,787.5,47.25
2007-12-31,520.1100000000001,0.5200000000000031,0.0006531295792338327,0.0010885492987230574,92.63999999999999,19.61,36.44999999999999,2.26,500.5,18.290000000000006,67.5,340.05,417.78,888.19,1611.54,2531.94,129.0,113.98,326.19,812.86,518.47,1331.33,790.17,1200.62,268.03,-94.22000000000003,-182.98000000000002,16.840000000000003,865.1422596153794,1.49,1.11,0.06,0.1,1.67,0.08229432698346291,0.24383504291396416,0.17329704835671028,0.17111994975926417,0.31829181494662107,2.84,2.82,1.09,0.58,12,2007,0.8666666666666742,796.1666666666667,47.77
2008-03-31,440.19,-11.92,-0.02,0.0,88.48,11.41,36.85,2.1,428.78,5.3,83.01,460.18,708.39,1329.96,1577.87,2948.06,426.55,312.37,328.12,1321.32,438.08,1759.39,790.17,1188.67,-214.51,69.01,161.0,25.44,-26.25,1.4,1.48,-0.02,0.0,0.0,-1.6,1.76,-4.0,-4.08,2.8,-2.75,-2.71,1.01,0.47,3,2008,0.0,596.0,-11.92
2008-06-30,557.8299999999999,-27.259999999999998,-0.034788157223073,0.1,69.95,9.719999999999999,39.38,1.98,548.1,7.680000000000001,95.92,281.69,686.63,1165.71,1563.01,2775.92,370.42,240.72,88.8,932.67,760.86,1693.53,790.17,1082.39,108.64999999999999,-14.190000000000005,-81.54,29.66,-14.228980190755687,1.45,1.56,-0.05,0.1,-2.0,-3.9241041347626338,2.170781010719755,-10.07465033180194,-9.796345074017355,3.200510464522715,-3.97,-3.93,1.25,0.51,6,2008,78.36,783.5999999999999,-39.18
