,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2009-09-30,,,,,,,,,,,80.28,52.14,199.71,340.38,13.32,375.35,6.11,55.9,4.45,96.82,11.65,108.47,135.0,266.88,,,,,,0.0,0.41,0.31,0.0,0.0,,,,,,10.68,10.65,0.0,3.52,1.45,9,2009,,133.06451612903226,41.25
2009-12-31,162.77000000000004,18.990000000000002,0.13555278884462152,0.29,69.13,27.379999999999995,28.669999999999987,2.86,135.39,29.519999999999996,160.24,52.79,225.58,453.82,14.16,490.12,10.32,90.83,0.0,150.38,10.5,160.88,170.0,329.24,36.0,-2.549999999999999,46.51,1.2899999999999996,5.273775671406003,1.48,0.49,0.43,0.29,0.67,15.49715139442231,0.0,23.07549800796813,0.0,32.74703187250996,10.99,10.95,0.0,3.02,1.52,12,2009,40.626976744186045,140.09302325581396,60.24
2010-03-31,152.94,24.57,0.14,0.20999999999999996,68.27,30.98,32.28,3.44,121.95,32.06,159.26,53.53,273.25,502.52,13.24,538.41,0.0,126.67,4.53,175.25,9.35,184.6,170.0,353.81,10.89,-0.44,-11.44,1.3,6.1425,1.65,0.52,0.14,0.21,1.5,18.24,0.0,27.76,0.0,34.12,16.39,16.07,0.0,2.87,1.31,3,2010,36.85499999999999,175.49999999999997,24.57
2010-06-30,136.72000000000003,19.549999999999997,0.11520852221214868,-0.007187216681776949,63.13000000000001,24.720000000000002,26.060000000000002,4.02,112.01,27.43,96.45,39.5,281.61,442.02,13.1,477.91,0.0,91.89,4.57,132.07,8.18,140.25,170.0,337.66,-14.97,-10.940000000000001,-36.88,1.34,8.722445012787725,2.02,0.42,0.26,0.21,0.81,16.35961015412511,0.0,23.165775158658207,0.0,28.553989120580233,15.4,15.23,0.0,3.35,1.21,6,2010,-1.2196153846153805,169.69230769230768,44.12
2010-09-30,183.35999999999996,28.660000000000004,0.16932948612256116,0.1494584310989917,82.9,36.05,37.36999999999999,4.94,147.30999999999997,37.309999999999995,86.71,59.77,269.02,433.29,14.59,470.61,0.0,79.29,4.63,122.77,7.01,129.79,170.0,340.82,9.71,7.130000000000001,-26.589999999999996,1.3199999999999998,7.2945062805303555,2.46,0.38,0.43,0.36,0.84,24.367694421544385,34.1651772464963,33.62962352294587,37.72503435009619,41.55266831547129,15.55,15.39,0.0,3.53,1.34,9,2010,25.2967084078712,169.25581395348837,72.78
2010-12-31,220.48000000000002,30.950000000000003,0.18200616986407017,0.0016795840722448289,95.11000000000001,38.900000000000006,40.260000000000005,6.4,181.59000000000003,46.209999999999994,129.45,62.53,293.9,528.42,15.2,591.75,0.0,138.12,7.08,205.01,13.85,218.86,171.12,372.89,66.64,-33.15,9.629999999999995,1.3600000000000003,8.78939983844911,2.94,0.59,0.61,0.36,0.59,20.921758411260004,28.82261640798226,33.20269931553071,35.26742504579197,40.315858478742896,15.05,14.96,176.55,2.58,1.14,12,2010,0.28561189477697724,170.04918032786887,103.73
2011-03-31,205.14,37.68,0.22,0.2,96.53,48.0,49.67,7.95,157.15,47.12,99.83,49.5,299.66,565.17,14.75,616.76,0.0,123.99,7.09,190.86,12.96,203.82,171.12,412.94,45.7,-73.56,-1.77,1.67,9.035,3.29,0.49,0.22,0.2,0.91,24.44,33.24,36.48,39.32,45.080000000000005,18.45,18.37,0.0,2.96,1.39,3,2011,34.25454545454546,171.27272727272728,37.68
2011-06-30,219.40000000000003,30.809999999999995,0.17993867717915024,-5.574801895435875e-05,90.63,38.81999999999999,40.61,9.1,180.57000000000002,38.23,88.7,38.52,329.26,571.3,16.68,626.16,0.0,137.42,7.09,204.56,12.06,216.63,171.12,409.53,25.810000000000002,-0.9399999999999977,-35.989999999999995,1.79,12.643196202531646,3.8,0.53,0.4,0.2,0.5,19.685291283399035,28.30435392028033,30.085746824353915,32.98275952693823,37.04937363118703,16.19,16.13,0.0,2.79,1.18,6,2011,-0.009545454545460075,171.22499999999997,68.49
2011-09-30,208.34999999999997,32.30000000000001,0.18907629725171154,0.22953814862585578,94.25000000000003,41.33000000000001,43.16999999999999,9.3,167.01999999999998,40.38000000000001,62.7,41.92,375.23,551.84,16.25,612.65,0.0,148.41,7.14,198.94,11.24,210.19,171.12,402.47,-24.53000000000001,39.64,-41.11000000000001,1.8399999999999999,12.294507739938078,3.95,0.52,0.59,0.43,0.73,21.086814168072234,30.329119952376235,32.098104970731235,34.76440123028079,39.71243178886796,15.99,15.93,0.0,2.77,0.89,9,2011,39.21211864406781,170.83050847457628,100.79
2011-12-31,257.73,30.39999999999999,0.17842823385928802,-0.0011455244754341692,108.23999999999995,38.68000000000001,41.05000000000001,10.8,219.03999999999996,37.8,75.79,53.22,384.72,583.47,24.81,647.28,0.0,153.31,7.7,201.79,11.46,213.25,172.29,434.03,22.20000000000001,-8.350000000000001,-0.7599999999999909,2.37,15.136477796052635,4.29,0.49,0.77,0.43,0.56,18.78826130040399,24.961414741977276,28.02018446527936,30.142785273267776,34.71240185989785,14.78,14.73,0.0,2.89,0.98,12,2011,-0.19517059211975152,170.37662337662337,131.19
