,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2013-06-30,,,,,,,,,,,22.23,253.24,174.31,459.74,253.93,723.03,126.65,208.9,0.38,348.41,7.4,355.82,78.0,367.21,,,,,,0.0,0.97,0.12,0.0,0.0,,,,,,5.67,5.62,1.32,0.82,6,2013,,311.0833333333333,37.33
2013-09-30,338.23,17.990000000000002,0.05853579175704989,0.0,71.0,24.190000000000005,27.919999999999995,,314.0400000000001,19.57,189.0,236.58,181.17,609.77,257.29,876.96,125.04,181.73,0.26,314.29,7.76,322.05,100.0,554.91,4.309999999999995,-5.52,167.99,3.7300000000000004,0.0,0.0,0.58,0.18,0.0,0.0,8.208018799710775,0.0,12.9689298626175,0.0,16.832292118582792,5.58,5.52,1.94,1.36,9,2013,0.0,307.33333333333337,55.32
2013-12-31,390.49,28.270000000000003,0.0845495872712047,0.07,88.04000000000002,36.459999999999994,40.400000000000006,2.66,354.03,32.09,176.99,281.97,192.0,657.62,260.09,924.66,119.59,223.71,0.15,361.36,8.11,369.48,100.0,555.18,23.83,-2.289999999999999,-33.56,3.9399999999999995,7.865206933144677,0.48,0.67,0.25,0.07,0.28,12.229252302907046,0.0,20.373068548869483,0.0,26.244191888981938,6.07,6.0,1.82,1.29,12,2013,23.405200000000004,334.36,83.59
2014-03-31,353.89,18.01,0.05,0.1,71.97,23.69,27.72,2.52,330.2,20.26,206.54,250.62,201.86,660.1,260.53,928.06,133.07,191.8,0.04,388.79,6.07,394.87,100.0,533.19,17.6,-1.41,13.36,4.03,12.6,0.47,0.74,0.05,0.1,2.0,7.76,0.0,13.52,0.0,17.56,5.14,5.09,1.7,1.18,3,2014,36.02,360.2,18.01
2014-06-30,361.12,15.7,0.03725897359833877,0.014517947196677544,69.18,21.289999999999996,25.6,2.94,339.83,18.19,168.14,257.48,228.48,655.76,256.83,919.64,139.9,209.48,0.0,364.27,6.48,370.75,100.0,548.89,-3.0500000000000007,-2.1500000000000004,-33.2,4.31,19.726791401273886,0.54,0.68,0.08,0.1,1.25,6.837021655295164,10.208958765944823,11.43850489469,13.711302284188667,15.089884307327202,4.76,4.71,1.8,1.17,6,2014,6.1175,421.375,33.71
2014-09-30,343.9100000000001,15.649999999999999,0.038047001620745535,0.06755875202593194,67.13,20.720000000000006,25.029999999999994,3.1,323.18000000000006,16.129999999999995,106.22,254.25,236.86,599.98,253.17,860.3,105.49,198.56,0.0,316.87,6.89,323.76,100.0,536.55,1.8200000000000003,-1.3199999999999998,-62.41,4.3100000000000005,20.366913738019168,0.58,0.6,0.12,0.17,1.42,7.279659643435981,9.587844408427875,11.6677471636953,11.46482982171799,15.332941653160452,4.71,4.66,1.89,1.15,9,2014,27.789166666666674,411.33333333333337,49.36
2014-12-31,385.3599999999999,27.150000000000006,0.06742255914259575,-0.003651374547989375,84.80999999999997,34.709999999999994,38.94000000000001,2.52,350.65999999999985,32.370000000000005,71.36,287.24,216.94,577.97,248.7,834.38,24.84,215.65,0.0,263.39,7.3,270.68,100.0,563.69,46.42,-0.6200000000000001,-80.66,4.229999999999999,9.341828729281765,0.45,0.48,0.19,0.17,0.89,13.016102470265327,16.209802640177756,19.261560580316303,19.417697033067576,24.96763821722651,5.35,5.3,2.19,1.37,12,2014,-1.4703508771929847,402.68421052631584,76.51
2015-03-31,347.25,17.67,0.04,0.08999999999999998,74.49,22.34,26.69,2.76,324.9,19.18,30.75,242.93,213.44,558.8,247.65,813.88,0.0,199.41,0.0,224.7,7.83,232.52,100.0,581.36,57.28,-22.82,-24.83,4.35,17.25,0.47,0.4,0.04,0.09,2.25,8.68,10.24,12.16,12.68,15.16,5.14,5.09,2.49,1.54,3,2015,39.7575,441.75000000000006,17.67
2015-06-30,344.30999999999995,22.0,0.05545752457776658,-0.010220569700025219,76.17999999999999,27.84,32.260000000000005,2.66,316.48,26.130000000000003,20.32,246.68,228.54,548.98,246.87,803.12,18.71,191.32,0.0,227.4,8.36,235.76,100.0,567.36,-10.43,17.3,-17.29,4.42,11.991159090909093,0.47,0.42,0.1,0.09,0.9,10.958406856566675,12.932694731535165,15.505923871943533,15.772119989916813,19.343584572724982,5.78,5.74,2.41,1.41,6,2015,-4.054500000000004,396.7,39.67
2015-09-30,350.3600000000001,28.28,0.07075202354672554,0.080676821192053,73.07000000000002,35.43,39.86999999999999,2.58,314.92999999999995,23.39999999999999,26.27,257.63,289.23,636.12,248.13,891.29,62.12,239.05,0.0,318.75,8.89,327.64,100.0,563.65,-0.3400000000000034,-5.120000000000001,11.409999999999997,4.440000000000001,9.118467114568599,0.46,0.58,0.17,0.17,1.0,12.685421633554084,16.281289183222956,20.076927152317882,20.55970566593083,24.888064753495215,6.63,6.52,2.0,1.09,9,2015,32.24700000000001,399.70588235294116,67.95
