,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-03-31,165.53,-4.15,-0.03,0.0,77.69,37.34,43.14,1.8,62.6,128.2,26.84,156.9,5.99,1530.04,2207.69,420.15,4723.82,0.0,0.79,201.11,12013.0,815.41,12828.41,1633.95,-9051.58,-33.18,33.04,-17.22,5.8,-15.0,-0.32,-1.42,-0.03,-0.36,3.2,0.2,0.2,-2.04,-4.58,-2.51,0.0,0.18,0.06,3,2003,0.0,138.33333333333334,-4.15
2003-06-30,346.04999999999995,105.25,0.6350395647873393,0.0,30.74000000000001,272.9,278.82,1.8,63.93,73.14000000000001,-30.509999999999998,131.4,5.6,1603.73,2187.13,419.61,4819.32,0.0,0.87,17.22,11776.88,812.62,12589.5,1656.3,-8729.09,-79.66999999999999,66.07,-14.0,5.920000000000001,0.7084204275534441,-0.34,-1.44,0.61,8.744807121661722,27.150544015825915,-4.830464886251236,-5.704945598417409,-18.572304648862513,76.6,19.76,0.0,0.19,0.05,6,2003,0.0,165.7377049180328,101.1
2003-09-30,725.03,-25.489999999999995,-0.15507737071815897,0.0,60.91999999999999,181.40999999999997,187.61,1.8,110.53,543.62,-1.2199999999999998,209.06,6.61,1286.41,1853.12,422.7,4342.2,0.0,0.8,17.22,11203.65,812.44,12016.09,1656.3,-8675.55,-39.72,113.07000000000001,-0.14000000000000057,6.200000000000001,-2.8995204001569252,-0.34,-1.39,0.46,-2.3463880439095353,-14.604242825023142,1.1731940219547676,1.3619838645681785,9.668736939558258,37.18,6.11,0.0,0.17,0.05,9,2003,0.0,164.36956521739128,75.61
2003-12-31,1063.3100000000002,474.05999999999995,2.8633165353757706,0.0,-171.42,608.3100000000001,615.27,1.8,463.47,455.0,-249.83,145.45,6.17,830.02,1487.22,418.14,3886.47,0.0,0.92,17.22,10362.25,677.11,11039.35,1656.3,-8175.51,-38.59,-25.02000000000001,-1.0,6.959999999999997,0.1565317681306164,-0.36,-1.35,3.32,48.779874470136626,86.93442974875833,-23.18251459966889,-22.285572070515034,-58.61174450124619,2261.09,23.9,0.0,0.14,0.06,12,2003,0.0,165.5632530120482,549.67
2004-03-31,479.56,-33.83,-0.13,0.0,17.01,106.07,111.77,1.8,11.63,373.49,-48.49,244.28,6.55,736.55,1217.41,358.81,3394.55,0.0,1.4,17.22,8100.97,407.71,8508.68,4703.96,-6230.51,-118.94,162.87,54.48,5.7,-3.4625,-1.36,-1.37,-0.13,-4.0,10.44,2.16,1.76,-9.0,-138.31,-7.05,0.0,0.15,0.06,3,2004,0.0,260.2307692307692,-33.83
2004-06-30,115.74999999999994,-1.980000000000004,-0.005529181792795319,0.0,15.849999999999998,8.830000000000013,14.650000000000006,1.8,0.0,106.93,-60.800000000000004,106.97,9.8,735.64,1060.59,357.15,3295.86,0.0,0.32,17.22,614.21,7792.08,8406.29,4755.93,-6239.89,-86.64000000000001,-10.480000000000018,-34.37,5.819999999999999,-81.38636363636348,-1.37,-1.35,-0.1,-0.24107232616587593,0.6259033789444302,0.12606534487573326,0.10616029042167012,0.9465959229265588,-67.94,-6.02,0.0,1.73,0.53,6,2004,0.0,358.1,-35.81
2004-09-30,151.1400000000001,-25.199999999999996,-0.06195705622029174,0.0,17.450000000000003,35.150000000000006,41.05999999999999,1.8,0.0,115.96999999999997,-122.48,313.72,9.77,733.02,1128.86,352.81,3355.27,0.0,0.18,17.22,624.58,7792.06,8416.65,4755.93,-6400.79,-73.50999999999996,283.45,0.0,5.91,-7.263095238095239,-1.34,-1.31,-0.15,-3.006982461891493,6.443533846910341,1.569578757580724,1.3382724143583018,9.070513030650712,-68.17,-8.17,0.0,1.81,0.63,9,2004,0.0,406.73333333333335,-61.01
2004-12-31,311.48,273.27,0.6437152548760954,0.0,21.75999999999999,201.31,207.28,1.8,0.0,110.18000000000006,23.99000000000001,261.74,14.58,708.76,1186.13,350.01,3540.77,0.0,0.06,9.37,157.12,8220.8,8377.92,4755.93,-6234.36,-92.77000000000004,-15.019999999999982,40.79,5.969999999999999,0.6990668569546602,-1.37,-1.34,0.5,30.84683501366249,48.7163704890229,-17.50905493262979,-15.191680015075852,53.45411476491096,146.04,20.06,0.0,7.55,3.04,12,2004,0.0,424.52,212.26
2005-03-31,125.36,-49.86,-0.1,0.0,30.01,-60.23,-54.43,1.8,15.82,185.6,-41.93,331.97,12.89,702.45,1186.69,348.04,3468.67,0.0,0.06,0.0,163.3,8218.75,8382.05,4755.93,-6284.15,-29.96,110.0,-9.8,5.8,-4.5,-1.36,-1.33,-0.1,-5.76,-7.04,3.16,3.2,-7.28,-91.5,-39.77,0.0,7.27,2.97,3,2005,0.0,498.59999999999997,-49.86
2005-06-30,75.32000000000001,214.95999999999998,0.4556995760145366,0.0,24.77,-68.75,-62.88999999999999,1.8,22.55,144.06000000000003,-36.86000000000001,263.45,12.19,695.21,1112.48,349.02,3434.17,0.0,0.09,29.7,166.97,7908.17,8075.14,4755.93,-6036.52,-44.32,-7.189999999999998,-17.79,5.86,0.9869440826200223,-1.42,-1.34,0.35,25.050456692913382,-19.946621441550576,-14.269906723198062,-14.00950696547547,-20.571580860084797,164.34,82.27,0.0,6.66,2.5,6,2005,0.0,471.7142857142857,165.1
2005-09-30,248.3,95.65,0.20175455417066157,0.0,43.75,148.51,154.41,1.8,22.66,99.78999999999996,-13.279999999999987,408.91,8.98,679.07,1237.05,356.43,3594.82,0.0,0.0,29.7,178.41,7900.15,8078.56,4755.93,-5933.36,3.9000000000000057,138.78,4.129999999999999,5.899999999999999,2.228574228959749,-1.44,-1.36,0.55,10.637967401725792,0.8216912751677854,-6.441472674976031,-6.206703739213808,0.8363643336529243,146.68,58.08,0.0,6.93,3.13,9,2005,0.0,474.09090909090907,260.75
2005-12-31,272.31999999999994,107.92000000000002,0.22832777280494757,0.0,77.96000000000001,122.31,128.27,1.8,11.21,150.01000000000005,-22.560000000000002,418.29,19.3,644.51,1223.76,350.92,3719.04,0.0,0.07,32.9,187.02,7875.46,8062.48,4755.93,-5825.23,34.269999999999996,-9.069999999999993,-15.799999999999997,5.960000000000001,1.9728217661230538,-1.47,-1.38,0.78,11.603734505112975,4.578264572653051,-7.411870778745221,-7.154270214555024,4.707064854748149,116.63,51.11,0.0,6.54,3.1,12,2005,0.0,472.65384615384613,368.67
2006-03-31,247.34,6130.1,12.89,0.0,37.65,159.75,165.78,1.8,0.1,87.59,-24.1,617.22,22.96,634.7,1417.55,351.97,3829.18,0.0,0.11,32.9,114.19,1601.05,1715.24,4755.93,286.5,-34.49,229.0,-2.1,6.03,0.035,29.88,5.99,12.89,640.36,17.52,8558.6,-817.6799999999998,17.2,9795.62,2478.41,0.0,12.41,6.86,3,2006,0.0,475.57020946470135,6130.1
2006-06-30,210.9,53.960000000000036,0.11343356953199038,0.0,44.73,66.62,72.81,1.8,0.18,144.29,-31.509999999999998,589.06,19.94,625.98,1384.83,77.69,3855.16,0.0,0.11,45.08,103.99,1572.36,1676.35,4755.93,334.51,-10.600000000000001,1.259999999999991,-19.02,6.19,4.011158265381762,25.59,5.01,13.0,5.598731965731254,0.2167453743980493,64.52415558710625,-7.570730943748933,0.21046289977781601,3544.69,1349.52,0.0,13.32,7.3,6,2006,0.0,475.6969230769231,6184.06
2006-09-30,229.09000000000003,60.25999999999931,0.1267093614677004,0.0,28.5,110.90999999999997,117.20000000000002,1.8,0.0,118.17000000000002,-65.1,607.46,10.23,619.44,1384.82,81.38,3974.26,0.0,0.21,45.08,119.6,1568.67,1688.26,4755.93,399.33,-25.25999999999999,45.99000000000001,-3.6799999999999997,6.290000000000001,3.6268038499834474,21.44,4.23,13.13,6.065064698798198,0.34393919594126754,60.361135880287314,-8.711196223127478,0.33776295897711456,2748.86,908.49,0.0,11.58,6.4,9,2006,0.0,475.57654226961154,6244.32
2006-12-31,231.88,60.88000000000011,0.12803222736788705,0.0,19.060000000000002,77.88000000000005,84.75,1.8,0.0,154.01,-97.92999999999999,515.27,18.08,600.26,1147.56,86.57,4024.31,0.0,0.12,58.75,115.66,1540.88,1656.54,4755.93,450.07,-75.20000000000002,-11.120000000000005,-6.259999999999998,6.869999999999997,3.624868593955316,19.02,3.68,13.26,6.051309014781461,0.41402880162405714,54.10723034955285,-9.06112846539366,0.4101665926536834,2209.1,685.94,0.0,9.92,4.73,12,2006,0.0,475.5052790346908,6305.2
2007-03-31,205.62,50.06,0.11,0.0,40.05,87.16,93.72,1.8,0.0,118.45,-46.21,723.88,10.18,586.81,1342.09,93.64,4116.75,0.0,0.18,58.75,179.95,1540.41,1720.36,4755.93,477.53,25.78,177.56,-0.02,6.56,4.09,17.93,3.6,0.11,4.88,8.76,41.92,52.39999999999999,8.84,69.29,24.35,0.0,7.46,4.2,3,2007,0.0,455.0909090909091,50.06
2007-06-30,162.32999999999998,29.659999999999997,0.06324887104867034,0.0,25.340000000000003,45.30000000000001,55.46000000000001,1.8,0.0,117.04,-62.699999999999996,420.51,16.09,578.58,1041.65,98.72,4009.75,0.0,0.22,51.41,130.15,1523.22,1653.37,4755.93,510.97,-99.56,-169.1,-24.68,10.16,7.11593728927849,16.75,3.24,0.17,2.9615353738083288,5.015263421976919,23.216056196688406,28.06761665830406,5.074791771199197,62.98,21.67,0.0,8.0,3.56,6,2007,0.0,468.9411764705882,79.72
2007-09-30,180.94,56.650000000000006,0.12047004473124587,0.0,22.689999999999998,101.32,115.13,4.7,0.0,79.63,-29.870000000000005,537.61,15.28,571.39,1139.49,100.03,4132.72,0.0,0.13,51.41,191.91,1520.74,1712.66,4755.93,560.0,-22.129999999999995,153.9,-16.16,13.810000000000002,9.755329655781113,39.92,3.06,0.29,5.483464105008434,9.587753904817776,40.46131847180465,47.24087409254235,9.853618831121215,77.33,24.84,0.0,5.94,2.96,9,2007,0.0,470.2413793103449,136.37
2007-12-31,190.89,51.78999999999999,0.11009778911564624,0.0,29.430000000000007,78.07000000000002,85.19,4.0,0.0,112.81,-59.109999999999985,421.96,16.04,700.46,1155.21,106.25,4151.14,0.0,0.16,44.08,155.43,1500.58,1656.01,4755.93,605.91,-34.66,-53.52000000000001,-27.159999999999997,7.119999999999997,9.082834524039392,31.4,2.73,0.4,4.987429846938775,8.40046130952381,34.18536352040816,39.23885204081632,8.587627551020406,81.79,25.43,0.0,7.43,2.93,12,2007,0.0,470.4,188.16
2008-03-31,198.23,87.1,0.18,0.0,20.48,176.6,183.67,3.02,-74.92,21.63,-53.25,487.56,11.44,699.78,1234.02,104.71,4232.18,0.0,0.32,44.08,129.25,1497.87,1627.13,4755.93,660.85,-18.91,81.37,-2.39,7.07,4.195,21.73,2.46,0.18,8.24,16.92,52.720000000000006,61.2,17.2,227.47,43.94,0.0,9.55,4.13,3,2008,0.0,483.88888888888886,87.1
2008-06-30,149.29999999999998,-8.759999999999991,-0.017891243298442668,0.0,19.88,-11.879999999999995,-4.799999999999983,2.96,0.0,161.18,-49.209999999999994,402.34,13.0,699.42,1248.84,105.06,4315.88,0.0,5.4,38.08,202.85,1481.0,1683.85,4755.93,677.89,-69.53,12.030000000000001,-29.47,7.08,-41.3610159817352,20.77,2.48,0.16,-0.8140515700791413,-1.771233086545824,-5.170569313249931,-5.895164666836858,-1.7891243298442667,104.0,22.54,0.0,6.16,2.71,6,2008,0.0,489.625,78.34
2008-09-30,159.39000000000004,22.14,0.04627189490445859,0.0,-15.77,70.75,77.65999999999997,1.51,0.0,88.64999999999998,-46.62000000000002,470.4,12.79,698.02,1263.16,103.35,4325.26,0.0,0.18,38.08,168.5,1474.36,1642.86,4755.93,698.14,-35.32000000000001,114.35,-6.640000000000001,6.909999999999998,8.157759710930444,10.29,2.35,0.21,2.0447770700636942,4.9092277070063695,12.682906050955415,14.07546974522293,4.988550955414013,85.61,19.82,0.0,7.5,3.35,9,2008,0.0,478.47619047619054,100.48
2008-12-31,142.33999999999997,24.959999999999994,0.05173469387755101,0.0,5.260000000000002,24.27000000000001,31.190000000000055,0.87,2.01,118.05000000000001,-49.92999999999998,379.46,14.25,692.54,1128.01,100.22,4297.95,0.0,0.3,32.08,101.38,1459.16,1560.54,4110.05,733.21,-39.39,-31.44999999999999,-20.909999999999997,6.920000000000002,4.20897435897436,4.88,2.13,0.26,2.3240816326530607,4.894897959183672,13.618163265306118,14.907551020408158,4.926734693877551,69.19,19.32,0.0,11.13,4.3,12,2008,0.0,482.46153846153845,125.44
2009-03-31,96.23,-26.74,-0.060000000000000005,0.0,7.45,5.61,12.37,1.17,3.39,90.62,-47.42,536.71,8.77,692.23,1336.99,98.05,4370.26,0.0,0.67,32.08,197.02,1456.9,1653.93,4110.05,713.97,-56.47,217.46,-2.26,6.76,-4.875,6.74,2.32,-0.06,-2.44,0.52,-15.000000000000002,-15.560000000000002,0.52,-67.17,-27.79,0.0,6.79,3.27,3,2009,0.0,445.66666666666663,-26.74
2009-06-30,72.71,-21.169999999999998,-0.044187017324149445,0.0,17.42,-26.22,-19.439999999999998,1.33,2.52,98.93,-38.769999999999996,407.79,8.5,691.93,1183.18,94.96,4228.21,0.0,0.27,80.65,182.41,1390.57,1572.99,4755.93,678.03,-38.82000000000001,-55.22,-32.9,6.779999999999999,-7.524834671705244,9.33,2.32,-0.1,-1.9972531830515547,-0.8483907326236693,-12.496088499269465,-12.496088499269465,-0.9014151534126488,-58.81,-28.36,0.0,6.49,2.69,6,2009,0.0,479.09999999999997,-47.91
2009-09-30,196.04000000000002,51.839999999999996,0.13190839694656487,0.0,21.01,107.22,113.97999999999999,1.27,1.95,88.82,-31.49000000000001,480.61,8.99,689.82,1210.46,92.4,4299.91,0.0,0.24,81.53,181.13,1384.9,1566.03,4755.93,728.53,-42.42999999999999,117.24000000000001,-4.530000000000001,6.760000000000002,2.4069733796296298,8.29,2.15,0.01,4.748702290076335,106.05435114503815,28.492213740458016,29.019847328244275,110.80305343511449,3.0,1.08,0.0,6.68,2.87,9,2009,0.0,393.0,3.93
2009-12-31,124.32999999999998,17.59,0.04086895910780669,0.0,12.759999999999998,28.590000000000003,35.27000000000001,1.65,1.26,95.74000000000001,-40.06,372.67,9.38,688.84,1121.03,89.93,4345.14,0.0,0.26,101.2,173.74,1347.09,1520.84,4755.93,773.05,-48.56,-1.0200000000000387,-18.14,6.68,10.093234792495736,10.15,1.97,0.05,1.6347583643122678,8.729609665427509,9.089256505576207,9.350817843866169,9.023866171003718,12.29,4.4,0.0,6.45,2.49,12,2009,0.0,430.4,21.52
2010-03-31,118.12,1.43,0.0,0.0,19.37,25.11,31.68,1.3,0.0,93.01,-34.63,548.09,8.15,686.43,1302.38,93.92,4399.93,0.0,0.0,102.04,243.25,1341.73,1584.98,4755.93,764.09,-56.75,235.22,-4.38,6.57,0.0,8.09,2.07,0.0,0.12,2.28,0.7599999999999999,0.7599999999999999,2.4,2.91,1.21,0.0,5.35,2.53,3,2010,0.0,inf,1.43
2010-06-30,116.71000000000001,17.0,0.03689636462289745,0.0,12.149999999999999,32.5,39.220000000000006,1.27,0.0,84.21,-35.550000000000004,394.41,9.44,686.43,1153.42,91.59,4331.87,0.0,0.0,116.43,200.25,1294.0,1494.26,4755.93,782.53,-81.07,-23.960000000000008,-48.73,6.719999999999999,8.605183823529412,7.72,1.91,0.04,1.5865436787845903,4.9810092240911565,8.707542051003799,9.297883884970158,5.128594682582745,20.68,7.85,0.0,5.76,2.33,6,2010,0.0,460.75,18.43
2010-09-30,189.61999999999998,63.71,0.1318565863160458,0.0,32.31,99.02999999999999,105.71000000000001,1.38,0.0,90.59,-2.469999999999999,428.71,12.65,679.25,1177.83,89.66,4401.71,0.0,0.0,117.27,212.57,1288.8,1501.37,4755.93,825.7,-50.51000000000002,90.30000000000001,-4.359999999999999,6.68,2.6172374823418614,7.95,1.82,0.17,5.801689797906015,11.169028487947406,30.869953737521303,32.793508643778914,11.60337959581203,52.52,19.35,0.0,5.54,2.35,9,2010,0.0,483.17647058823525,82.14
2010-12-31,276.41,98.08999999999999,0.20681462575597845,0.0,19.810000000000002,152.74,159.27999999999997,4.44,0.0,123.66000000000003,-48.019999999999996,447.63,10.67,674.77,1191.63,86.94,4492.31,0.0,0.0,131.58,198.97,1242.13,1441.1,4755.93,918.49,67.49000000000001,-16.670000000000016,-31.540000000000006,6.540000000000003,5.36519115098379,22.99,1.57,0.38,8.72975420296288,15.238972424124729,42.71266270876102,46.39178605115685,15.69614159684847,84.29,25.72,0.0,5.99,2.6,12,2010,0.0,474.2894736842105,180.23
2011-03-31,142.92,3.9,0.01,0.0,64.63,31.36,37.62,3.5,0.0,111.57,-1.63,610.15,31.86,672.03,1407.52,88.28,4546.88,0.0,0.0,132.38,298.18,1241.18,1539.35,4755.93,883.85,-1.58,168.62,-4.14,6.26,87.5,18.83,1.74,0.01,0.36,2.8,1.76,1.88,2.96,3.55,2.73,0.0,4.72,2.47,3,2011,0.0,390.0,3.9
2011-06-30,107.26000000000002,-0.6599999999999997,-0.002037037037037036,0.0,14.36,9.11,15.550000000000004,3.34,0.0,98.14000000000001,-52.16,510.14,26.86,670.81,1385.78,91.6,4612.34,0.0,0.0,111.88,356.36,1225.97,1582.33,4755.93,889.4,-74.74,12.359999999999985,-38.31,6.4399999999999995,-409.9090909090911,17.86,1.78,0.01,-0.05703703703703702,-0.7333333333333331,-0.29333333333333317,-0.3177777777777776,-0.7740740740740737,2.08,1.3,0.0,3.89,2.01,6,2011,0.0,324.0,3.24
2011-09-30,232.38,49.879999999999995,0.10329066265060241,0.0,53.36,109.28999999999999,115.96,2.1,0.0,123.09,-17.449999999999996,834.91,22.12,653.74,1662.45,92.57,4895.11,0.0,0.0,113.06,620.72,1222.98,1843.69,4755.93,918.21,131.95,199.58,-6.079999999999998,6.670000000000002,5.082502004811548,10.88,2.01,0.11,4.094066265060241,12.094397590361446,21.74737951807229,22.87418674698795,13.146084337349397,20.31,11.01,0.0,2.68,1.63,9,2011,0.0,482.9090909090909,53.12
2011-12-31,302.44,91.28999999999999,0.1896475313343951,0.0,157.54,110.76999999999998,140.85000000000002,2.72,0.0,191.67000000000002,61.63999999999999,644.73,15.66,596.58,1398.61,90.22,4750.31,0.0,0.0,92.92,384.76,1204.88,1589.63,4755.93,1023.64,88.80000000000001,-239.56,-40.260000000000005,30.080000000000002,3.5869172417570385,12.64,1.55,0.3,7.687046603420815,14.26149435634651,35.679022228377534,37.600783879232736,15.09594349421785,28.05,18.4,0.0,3.64,2.08,12,2011,0.0,481.3666666666667,144.41
2012-03-31,173.95,17.81,0.04,0.0,73.95,54.33,66.44,3.0,0.0,119.62,5.19,864.98,28.69,677.66,1662.48,87.68,5015.04,0.0,0.0,94.03,653.92,1199.1,1853.03,4755.93,1028.62,85.82,140.92,-5.76,12.11,18.75,13.87,1.8,0.04,1.44,4.56,6.92,7.440000000000001,5.0,14.27,10.24,0.0,2.54,1.51,3,2012,0.0,445.24999999999994,17.81
2012-06-30,769.3800000000001,364.91,0.8867221467391304,0.0,482.10999999999996,485.59,497.46,3.5,0.0,283.78,379.44,830.94,26.52,575.64,1790.86,87.26,5279.46,0.0,0.0,118.39,525.2,1158.92,1684.12,4755.93,1411.45,290.79,-317.48,-9.040000000000001,11.870000000000001,0.9858781617385108,11.79,1.19,0.93,27.65047554347826,41.64733695652174,103.43184782608695,126.88707880434782,43.325434782608696,48.57,40.57,0.0,3.41,2.31,6,2012,0.0,411.52688172043014,382.72
2012-09-30,253.4699999999999,78.83999999999997,0.19130947222462946,0.0,93.21000000000004,109.82000000000005,121.80000000000007,6.9,0.0,143.65999999999997,24.04000000000002,643.58,19.6,674.5,1593.61,96.04,5181.54,0.0,0.0,121.54,357.66,1157.56,1515.22,4755.93,1473.78,-149.61,-32.19,-3.789999999999999,11.98,9.015758498224255,22.27,1.03,1.12,6.0877407054337445,8.813900684634715,21.39933096455498,26.36654476124447,9.203352110234853,48.29,38.57,0.0,4.46,2.57,9,2012,0.0,412.10714285714283,461.56
2012-12-31,132.1300000000001,-4.28000000000003,-0.010389258222533313,0.0,32.02999999999997,-12.81000000000006,-0.3100000000000591,6.95,0.0,144.94000000000005,-52.02000000000004,581.47,67.66,655.61,1410.67,333.77,5264.53,0.0,0.0,128.79,302.94,1115.27,1418.22,4755.93,1596.56,-56.00999999999999,37.860000000000014,-43.599999999999994,12.5,-167.20635514018576,20.7,0.89,1.11,-0.325342897130863,-0.47622113365990537,-1.0722463261021768,-1.3066130160951805,-0.48071378586424407,43.61,34.41,0.0,4.66,2.49,12,2012,0.0,411.9639639639639,457.28
