,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2014-06-30,,,,,,,,,,,77.78,0.0,0.4,408.28,772.16,1192.43,20.0,251.08,112.56,608.24,149.9,758.13,300.0,434.3,,,,,,0.0,1.75,0.11,0.0,0.0,,,,,,12.96,12.31,0.67,0.67,6,2014,,593.090909090909,65.24
2014-09-30,299.73,35.14,0.05951185495118551,0.0,73.19,50.019999999999996,87.09,,249.70999999999998,38.43000000000001,107.19,290.09,0.42,438.66,813.65,1264.45,0.0,276.63,137.56,647.44,147.57,795.01,300.0,469.44,102.16999999999999,-75.33000000000001,2.5599999999999987,37.06999999999999,0.0,0.0,1.69,0.17,0.0,0.0,11.118214783821479,0.0,29.937963737796373,0.0,32.276429567642964,12.68,12.1,0.68,0.68,9,2014,0.0,590.470588235294,100.38
2014-12-31,334.4599999999999,53.099999999999994,0.0830336200156372,0.0,75.46999999999997,71.52000000000001,110.79000000000002,7.5,262.93999999999994,40.760000000000005,55.79,0.0,1.32,900.66,871.91,1784.68,0.0,340.1,100.0,701.89,73.02,774.9,400.0,1009.78,40.28000000000003,-466.68,375.01,39.269999999999996,22.58121468926554,2.97,0.77,0.24,0.0,0.0,11.901485535574666,0.0,21.03518373729476,0.0,27.31806098514464,14.01,13.18,1.28,1.28,12,2014,0.0,639.5,153.48
2015-03-31,361.4,57.43,0.07,0.0,90.55,76.33,118.11,10.8,285.07,54.06,331.12,329.31,1.28,808.91,950.6,1777.26,0.0,333.87,45.0,678.7,31.35,710.05,400.0,1067.21,184.3,187.89,-96.86,41.78,38.5725,4.05,0.67,0.07,0.0,0.0,12.92,0.0,21.52,0.0,27.8,16.93,15.89,1.19,1.19,3,2015,0.0,820.4285714285713,57.43
2015-06-30,399.78,66.63,0.08593261325165243,0.2,100.72000000000001,85.39999999999999,132.92000000000002,13.1,314.38000000000005,62.709999999999994,215.11,353.78,13.48,666.95,1099.96,1784.78,0.0,410.5,45.0,790.64,20.3,810.94,400.0,973.84,159.55,-104.29999999999998,-171.26,47.519999999999996,38.1135854720096,5.38,0.83,0.16,0.2,1.25,14.930791552474608,23.330704497823632,27.369537320651297,37.85331613735289,34.95309044010962,17.32,16.3,0.84,0.83,6,2015,155.07500000000002,775.375,124.06
2015-09-30,433.20000000000016,70.65,0.08708335473267936,0.13885419341584923,107.91999999999999,91.48000000000002,146.78,12.6,341.7099999999999,67.45,162.2,408.25,22.91,664.46,1302.55,1985.13,0.0,628.52,45.0,1035.39,9.25,1044.64,400.0,940.48,159.94,-97.61,-115.24000000000001,55.3,36.17223991507431,5.36,1.11,0.24,0.33,1.38,14.238128498793078,22.612644445585744,30.043757382774384,40.08737096194341,38.694037286220535,17.3,16.3,0.64,0.62,9,2015,112.65125000000003,811.2916666666667,194.71
2015-12-31,489.5799999999999,77.03,0.09637962758519172,-0.004978012070361435,123.29000000000002,100.15,163.07999999999998,15.4,389.43999999999994,72.80999999999997,108.95,415.91,23.44,720.42,1491.08,2237.29,90.0,667.45,45.0,1217.82,1.95,1219.77,400.0,1017.52,125.15000000000003,-260.90000000000003,82.5,62.93000000000001,39.94256977800857,6.05,1.2,0.34,0.33,0.97,13.776617354824465,19.922235960844926,30.28588062118201,30.39926841834106,39.30021049532641,17.12,16.14,0.59,0.57,12,2015,-3.9786029411765185,799.2352941176471,271.74
2016-03-31,525.29,87.92,0.11,0.0,126.88,116.22,185.22,12.9,409.07,80.72,181.41,0.0,37.87,765.35,1657.01,2449.11,65.0,585.34,96.7,1216.24,127.44,1343.67,400.0,1105.44,240.77,-320.2,151.9,69.0,29.3175,4.67,1.22,0.11,0.0,0.0,14.36,22.000000000000004,31.8,32.36,37.72,17.95,16.74,0.63,0.6,3,2016,0.0,799.2727272727273,87.92
2016-06-30,564.6600000000001,95.17,0.11955377136927195,0.15,143.16000000000003,125.47,201.69000000000003,16.0,439.18,99.12,152.71,473.76,38.72,868.13,1825.62,2739.13,140.0,734.68,119.06,1486.5,172.02,1658.52,400.0,1080.6,140.1,-190.49,21.680000000000007,76.22,33.46004859724703,5.92,1.53,0.23,0.15,0.65,13.88902943907368,22.22660549456551,35.22158064339942,37.051273144355235,40.10769129936097,17.81,16.8,0.58,0.56,6,2016,119.40652173913043,796.0434782608695,183.09
2016-09-30,599.77,104.05999999999997,0.13046003830750477,0.17030002498315527,135.45999999999998,133.73000000000002,217.85999999999996,14.6,466.05999999999995,88.61999999999998,63.07,479.62,49.18,762.3,1938.32,2753.04,150.0,700.71,141.5,1490.69,213.65,1704.34,400.0,1048.67,235.96000000000004,-263.43,-62.18000000000001,84.13,27.98098212569672,5.57,1.63,0.36,0.32,0.89,15.118868883858608,22.975462301932783,39.68884276510534,41.84868117708514,43.10979488072435,18.14,16.99,0.51,0.48,9,2016,135.83792270531399,797.6388888888888,287.15
2016-12-31,737.3599999999999,133.18,0.16792853234363478,-0.0018413045834357418,157.07000000000005,134.18,224.72000000000003,19.3,603.1700000000001,94.75,144.44,626.11,34.23,1002.92,2114.79,3184.54,400.0,575.71,201.03,1694.89,306.97,2001.86,400.0,1182.66,155.99,-478.17999999999995,403.58000000000004,90.53999999999999,28.736331656404865,6.53,1.69,0.53,0.32,0.6,16.72948397687531,23.82684081554969,45.04286822258702,48.42678657245498,43.35724597340186,18.43,17.32,0.59,0.57,12,2016,-1.4602935010481986,793.0754716981131,420.33
2017-03-31,776.81,131.69,0.16,0.0,180.63,165.54,263.55,18.3,611.27,120.72,151.8,619.05,43.54,1050.66,2228.12,3348.62,200.0,999.19,220.68,2006.94,227.33,2234.27,400.0,1114.35,277.09,-9.42,-260.3,98.01,28.595,6.57,2.0,0.16,0.0,0.0,15.72,22.84,47.28,47.48,49.36,17.99,16.95,0.52,0.5,3,2017,0.0,823.0625,131.69
2017-06-30,831.77,143.72000000000003,0.17742565629425225,0.25,190.07999999999998,179.38000000000002,289.18,18.7,652.3900000000001,129.32,187.71,641.56,61.26,1128.13,2451.42,3661.57,260.0,919.64,271.35,2089.76,313.74,2403.5,400.0,1258.07,286.2,-247.07000000000002,-3.2199999999999704,109.8,26.349064152518782,5.95,1.91,0.34,0.25,0.74,15.696952180385606,22.501747939435752,45.692324897425664,49.15734359681929,45.79669293053993,18.19,17.12,0.54,0.51,6,2017,202.50735294117646,810.0294117647059,275.41
2017-09-30,855.4700000000003,145.11999999999995,0.18289682067866736,0.2447770740284319,183.54000000000002,172.3,292.56999999999994,19.1,683.1799999999998,121.13000000000002,304.77,691.49,97.26,1253.71,2633.76,3979.29,400.0,907.67,363.57,2310.93,455.64,2766.57,400.0,1203.19,322.72,-389.51,183.83999999999997,120.26999999999998,26.109256477398024,6.35,2.3,0.53,0.5,0.94,14.590335053385012,21.21603119872541,48.24335005825981,51.55619813093001,42.790954271990095,18.14,17.07,0.54,0.5,9,2017,194.21906215316312,793.4528301886792,420.53
