,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2004-06-30,,,,,,,,,0.0,,,2.45,164.4,90.55,270.36,346.23,623.12,95.43,110.24,66.46,300.47,104.29,404.76,168.0,218.36,,,,,,0.0,1.85,0.48,0.0,0.0,,,,,,5.43,5.4,0.0,0.9,0.6,6,2004,,33.770833333333336,16.21
2004-09-30,188.26,10.8,0.06397630507219548,0.0,22.86999999999999,15.41,22.490000000000002,,0.0,172.84999999999997,2.9400000000000013,125.7,178.98,105.95,423.08,378.06,827.7,105.72,123.73,69.62,314.14,127.23,441.37,208.0,386.34,16.32,-55.1,162.04000000000002,7.079999999999998,0.0,0.0,1.14,0.16,0.0,0.0,5.214068863383932,0.0,11.179859311366162,0.0,13.419029988893005,5.7,5.53,0.0,1.35,1.01,9,2004,0.0,168.8125,27.01
2004-12-31,189.57999999999998,-1.8900000000000006,-0.010533439490445863,0.0,13.89,-1.6000000000000014,6.32,,0.0,191.18,-7.630000000000003,15.65,179.36,89.55,293.56,446.51,752.54,47.96,97.59,72.02,231.72,137.11,368.83,208.0,383.71,-9.41,-96.67,-3.980000000000018,7.920000000000002,-0.0,0.0,0.96,0.14,0.0,0.0,-1.005191082802548,-0.0,-1.97125796178344,-0.0,-2.3986146496815293,3.83,3.71,0.0,1.27,0.88,12,2004,0.0,179.42857142857142,25.12
2005-03-31,214.63,13.07,0.06,0.0,39.0,18.51,26.65,,0.0,196.12,17.35,16.06,195.05,109.04,329.96,449.58,791.45,48.78,140.76,60.71,277.08,117.59,394.67,208.0,396.78,28.69,-10.95,-17.32,8.14,0.0,0.0,0.99,0.06,0.0,0.0,6.599999999999999,0.0,13.159999999999998,0.0,14.4,6.12,6.09,0.0,1.19,0.8,3,2005,0.0,217.83333333333334,13.07
2005-06-30,239.73000000000002,11.850000000000001,0.057062600321027286,0.0,45.290000000000006,17.469999999999995,26.380000000000003,,0.0,222.26,13.07,5.35,222.05,108.58,340.31,456.34,823.44,46.05,140.04,55.55,267.54,157.66,425.2,208.0,398.24,-35.050000000000004,10.95,13.38,8.91,0.0,0.0,1.07,0.12,0.0,0.0,5.763322632423756,9.453370786516855,11.907062600321026,15.368860353130017,12.30650080256822,5.55,5.48,0.0,1.27,0.87,6,2005,0.0,207.66666666666669,24.92
2005-09-30,260.5,13.239999999999995,0.06245283018867922,0.0,40.17999999999999,15.520000000000003,24.67,,0.0,244.98000000000002,12.899999999999999,6.65,224.35,104.49,343.07,454.41,818.15,31.04,151.71,63.87,274.46,132.21,406.67,208.0,411.48,73.48,-39.88,-32.29,9.149999999999999,0.0,0.0,0.99,0.18,0.0,0.0,6.4673375262054495,8.687882599580709,12.86528301886792,13.281635220125782,13.14285115303983,5.4,5.34,0.0,1.25,0.87,9,2005,0.0,212.0,38.16
2005-12-31,225.22000000000003,3.3800000000000026,0.016273471352912867,0.05,28.370000000000005,6.960000000000001,16.340000000000003,1.88,0.0,218.26,0.03999999999999915,11.49,168.89,102.29,295.36,448.92,757.83,18.98,113.18,65.52,227.1,115.87,342.97,208.0,414.86,26.92,10.400000000000002,-32.49,9.379999999999999,28.88136094674554,0.94,0.83,0.2,0.05,0.25,1.7835724602792502,2.519133365430912,3.257948964853156,3.3848820414058762,3.5866730861819955,4.49,4.42,0.0,1.3,0.85,12,2005,10.385,207.7,41.54
2006-03-31,219.08,5.63,0.030000000000000002,0.1,34.17,10.69,20.08,1.89,0.0,208.39,8.19,3.63,168.53,83.92,260.12,441.06,713.5,14.44,91.24,68.24,195.62,97.39,293.0,208.0,420.49,17.92,-1.38,-24.4,9.39,15.75,0.93,0.7,0.03,0.1,3.33,3.16,5.68,5.36,5.52,8.24,2.6,2.57,0.0,1.33,0.9,3,2006,18.766666666666666,187.66666666666666,5.63
2006-06-30,207.22,4.55,0.022347740667976426,0.007825802226588083,35.459999999999994,8.520000000000001,18.020000000000003,1.7,0.0,198.7,5.74,25.49,163.4,73.15,267.86,433.38,712.36,50.0,94.42,65.55,229.83,78.29,308.12,208.0,404.24,29.78,-1.6600000000000001,-6.25,9.5,19.017582417582418,0.87,0.76,0.05,0.1,2.0,2.556581532416503,4.469548133595285,4.505304518664047,4.541060903732809,7.115520628683694,2.42,2.39,0.0,1.17,0.85,6,2006,1.5933333333333337,203.6,10.18
2006-09-30,186.23999999999995,1.9399999999999995,0.009603960396039602,-0.0007920792079207752,34.80000000000001,5.140000000000001,14.86,1.39,0.0,181.08999999999997,8.3,17.33,136.84,70.76,230.97,428.17,670.98,58.75,87.26,46.28,213.24,51.56,264.81,208.0,406.18,34.3,-4.4799999999999995,-37.99,9.719999999999999,36.18819587628867,0.71,0.65,0.06,0.1,1.67,1.1588778877887786,2.0936633663366333,1.9079867986798675,1.8951815181518148,3.4062046204620455,1.99,1.98,0.0,1.08,0.75,9,2006,-0.1599999999999966,202.0,12.12
