,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,792.87,25.53,0.45,1.4,60.86,37.18,78.87,10.25,0.0,755.69,21.91,213.87,315.91,613.97,1252.6,650.36,2018.86,31.53,573.61,0.0,720.29,0.0,720.29,600.0,1298.57,118.79,-32.1,24.15,41.69,5.695000000000001,4.74,0.55,0.45,1.4,3.11,5.04,0.0,7.88,0.0,11.44,3.31,3.22,1.74,0.89,3,2000,79.42666666666666,56.733333333333334,25.53
2000-06-30,819.7900000000001,37.19,0.6878252551020407,-0.06898809523809511,68.60000000000001,50.580000000000005,94.72999999999999,9.9,0.0,769.21,25.459999999999997,183.92,332.24,643.83,1268.79,631.18,2020.57,39.34,611.48,0.0,769.56,0.0,769.56,600.0,1251.01,72.17,-11.25,-90.88,44.150000000000006,3.5964076364614144,4.75,0.62,1.16,1.4,1.21,7.352614795918368,0.0,11.882774234693878,0.0,16.650114795918366,4.0,3.89,1.65,0.81,6,2000,-3.730114942528729,54.06896551724138,62.72
2000-09-30,818.4799999999998,24.960000000000008,0.4554744525547446,0.018676063428139884,62.26999999999998,35.83999999999999,80.4,10.0,0.0,782.6500000000001,18.949999999999996,171.2,346.78,682.79,1305.22,679.92,2105.71,87.88,618.14,0.0,829.99,0.0,829.99,600.0,1275.72,33.06,-46.74999999999999,0.9699999999999989,44.56,5.488782051282049,4.7,0.65,1.6,1.4,0.88,4.736934306569345,0.0,7.82277372262774,0.0,11.033868613138688,3.7,3.61,1.57,0.75,9,2000,1.0234482758620658,54.800000000000004,87.68
2000-12-31,827.75,30.129999999999995,0.5498641880994821,-0.00011883541295301224,62.96000000000001,39.30000000000001,86.80000000000001,11.25,0.0,788.4399999999996,7.230000000000004,50.85,379.95,698.22,1231.49,674.09,2035.62,46.17,547.05,0.0,729.75,0.0,729.75,600.0,1305.86,-37.75,-81.20000000000002,-1.3799999999999955,47.5,5.112398771988054,5.17,0.56,2.15,1.4,0.65,5.923188184364654,0.0,9.227488328664798,0.0,12.756849163907987,3.71,3.62,1.69,0.73,12,2000,-0.006511627906974127,54.7953488372093,117.81
2001-03-31,750.96,14.81,0.21,1.4,26.37,16.21,63.93,11.75,0.0,734.75,-16.19,21.27,351.92,781.5,1263.87,796.75,2200.72,171.09,616.26,0.0,881.76,0.0,881.76,600.0,1318.96,15.69,-23.58,-22.43,47.72,13.987499999999999,5.35,0.67,0.21,1.4,6.67,2.68,3.08,4.48,4.52,4.92,2.04,1.97,1.43,0.55,3,2001,98.73333333333333,70.52380952380953,14.81
2001-06-30,696.23,-6.5,0.039109506618531895,1.9940633774568792,3.469999999999999,-6.340000000000002,35.160000000000004,13.0,0.0,702.5699999999999,-39.25,30.77,281.3,801.9,1224.29,803.63,2190.78,191.46,636.51,0.0,956.62,0.0,956.62,600.0,1234.17,119.41,-30.5,-79.41,41.5,83.1,6.32,0.78,-0.05,1.4,-28.0,-1.1889290012033695,-1.470517448856799,-2.0962695547533094,-2.0962695547533094,-2.503008423586041,0.59,0.57,1.28,0.44,6,2001,-331.4133333333333,-166.2,8.31
2001-09-30,646.7599999999998,33.68,0.46521552750654915,4.613965229816622,-6.109999999999999,-35.38,14.39,10.75,0.0,682.1400000000001,-48.42,0.3,326.17,741.32,1164.92,765.89,2089.74,94.62,407.7,0.0,826.64,0.0,826.64,600.0,1263.09,-224.33999999999997,-65.4,259.25,49.77000000000001,5.77549510095012,5.11,0.65,0.58,1.4,2.41,6.448849726125267,-3.914227196951655,10.651831388425816,10.619747558942604,-6.480933555608478,2.06,2.01,1.41,0.51,9,2001,334.0351724137931,72.39655172413794,41.99
2001-12-31,653.0300000000002,-113.21000000000001,-3.2586422353271556,-1.5174122921689954,-94.07000000000001,-113.51,-63.730000000000004,13.2,0.0,766.5500000000002,-138.19,0.29,326.54,553.02,994.15,747.54,1912.25,122.69,383.42,0.0,757.96,0.0,757.96,600.0,1154.29,92.89,-44.63000000000001,-48.25999999999999,49.78,-1.0128451550216413,6.86,0.66,-2.05,1.4,-0.68,-23.652973883740525,-44.76261724234766,-39.23087335018254,-36.814709351305815,-76.55424880651502,-2.66,-2.59,1.31,0.58,12,2001,-52.7171236333053,34.74146341463415,-71.22
2002-03-31,676.21,-12.64,-0.4,0.5,28.02,-10.33,39.35,11.4,0.0,686.54,-12.9,2.86,0.0,520.79,966.2,708.61,1844.06,107.98,390.78,0.0,700.79,0.0,700.79,600.0,1143.27,48.68,-6.68,-39.44,49.68,-7.125,5.98,0.61,-0.4,0.5,-1.25,-2.76,-2.04,-4.44,-4.12,-3.6000000000000005,-1.92,-1.87,1.38,0.64,3,2002,15.8,31.6,-12.64
2002-06-30,727.3899999999999,-2.2799999999999994,-0.0855764075067024,-0.09302949061662211,27.16,-0.07000000000000028,48.85,11.0,0.0,727.46,-14.94,16.86,337.52,592.93,1052.05,678.26,1901.0,27.08,468.97,50.0,649.2,150.0,799.2,600.0,1101.8,62.82,-12.61,-36.22,48.919999999999995,-32.13035087719299,5.99,0.73,-0.56,0.5,-0.89,-0.4767828418230562,-0.31174262734584446,-0.8252010723860588,-0.7824128686327075,-0.5073458445040213,-1.09,-1.06,1.62,0.71,6,2002,-2.4785714285714313,26.64285714285714,-14.92
2002-09-30,716.3499999999999,6.4,0.4056338028169015,-0.34431589537223334,32.690000000000005,10.6,60.32000000000001,10.0,0.0,705.75,-7.080000000000002,4.18,336.44,682.46,1118.97,648.56,1937.77,23.38,390.58,50.0,581.78,250.0,831.78,600.0,1105.98,-89.82,-26.950000000000003,104.09,49.72,6.163687499999999,5.43,0.75,-0.54,0.5,-0.93,1.3220657276995307,-0.030046948356807514,2.3136150234741786,2.163380281690141,-0.030046948356807514,-0.41,-0.4,1.92,0.75,9,2002,-5.432539682539681,15.777777777777777,-8.52
2002-12-31,714.2400000000002,17.07,-0.5590175438596492,0.7583495776478233,41.56999999999999,20.29,70.03,10.4,0.0,693.9499999999998,1.8200000000000003,44.89,354.29,713.52,1233.72,674.51,2071.81,62.42,441.29,100.0,737.55,200.0,937.55,600.0,1134.27,76.47999999999999,-40.24999999999999,4.479999999999997,49.74000000000001,-4.650659050966609,5.5,0.83,-0.28,0.5,-1.79,3.2742456140350873,8.225543859649122,5.989473684210526,5.989473684210526,12.298385964912281,0.31,0.3,1.67,0.71,12,2002,-23.15674603174603,-30.535714285714285,8.55
2003-03-31,691.1,9.06,0.08,0.0,12.84,13.35,64.81,10.1,0.0,677.75,-28.92,37.34,323.07,755.9,1242.92,772.2,2196.18,177.26,490.24,100.0,855.87,200.0,1055.87,600.0,1140.31,19.19,-28.92,2.18,51.46,31.5625,5.31,0.93,0.08,0.0,0.0,1.64,2.64,3.16,3.16,4.0,1.36,1.31,1.45,0.57,3,2003,0.0,113.25,9.06
2003-06-30,702.7800000000001,-4.66,0.14827272727272728,0.5,0.2699999999999996,-0.7199999999999989,51.83,10.7,0.0,703.5,-42.34,0.48,316.71,837.68,1275.52,863.16,2351.57,309.37,574.97,100.0,1085.64,150.0,1235.64,600.0,1115.94,55.3,-48.39999999999999,-43.76,52.550000000000004,18.041416309012877,5.75,1.11,-0.14,0.5,-3.57,-0.8049090909090908,-2.499454545454545,-1.6521818181818182,-1.6945454545454546,-4.236363636363636,0.33,0.32,1.17,0.4,6,2003,-15.714285714285714,-31.428571428571427,4.4
2003-09-30,681.7599999999998,-19.65,-0.8890819672131146,1.211007025761124,3.150000000000002,-14.620000000000001,35.040000000000006,11.8,0.0,696.3800000000001,-39.25999999999999,5.39,360.36,806.91,1288.7,867.54,2385.2,316.94,511.02,100.0,1124.15,150.0,1274.15,600.0,1111.06,-43.91,-91.56,140.39,49.65999999999998,-3.317748091603054,6.37,1.15,-0.69,0.5,-0.72,-3.298622950819672,-0.4638688524590164,-7.0611147540983605,-7.112655737704917,-0.824655737704918,-0.76,-0.73,1.15,0.43,9,2003,26.765010351966872,22.10144927536232,-15.25
2003-12-31,746.6400000000003,-28.909999999999997,-0.9492640398550725,0.13714785496744375,3.9599999999999973,-22.05,30.189999999999998,11.0,0.0,768.69,-43.31000000000002,0.82,403.99,785.36,1239.29,831.31,2296.59,353.93,370.16,100.0,1164.13,214.71,1378.84,600.0,917.75,-102.48,-173.25,271.15,52.24000000000001,-2.8984296091317887,7.19,1.5,-1.45,0.5,-0.34,-5.027826086956521,-2.8805253623188407,-12.595751811594202,-11.260235507246376,-5.551557971014493,-1.64,-1.56,1.06,0.39,12,2003,4.17686156921539,30.4551724137931,-44.16
2004-03-31,597.23,-21.26,-0.59,0.0,-1.93,-13.32,38.99,11.0,0.0,610.55,-40.36,1.32,321.95,734.12,1183.71,786.83,2188.22,270.4,433.22,100.0,1084.28,216.32,1300.6,600.0,887.62,99.53,-4.31,-94.72,52.31,-4.66,7.44,1.47,-0.59,0.0,0.0,-3.88,-2.44,-9.6,-8.4,-4.84,-3.73,-3.56,1.09,0.41,3,2004,0.0,36.03389830508475,-21.26
2004-06-30,590.3,2.0,0.06853582554517133,0.0,17.830000000000002,7.9,59.51,9.0,0.0,582.4000000000001,-17.950000000000003,3.01,297.92,809.71,1237.21,827.12,2231.29,258.04,520.9,100.0,1183.01,161.68,1344.69,600.0,886.6,84.41999999999999,39.370000000000005,-122.09,51.61,32.838300000000004,6.09,1.52,-0.66,0.0,0.0,0.35721703011422634,0.0996884735202492,0.90134994807892,0.7975077881619936,0.21599169262720663,-1.7,-1.62,1.05,0.36,6,2004,0.0,29.181818181818183,-19.26
2004-09-30,621.8500000000001,-33.31,-0.9631196499904889,0.0,-19.35,-27.04,24.489999999999995,8.8,0.0,648.8899999999999,-54.72,10.38,323.53,831.81,1298.98,850.71,2309.49,380.61,519.95,100.0,1299.6,162.4,1462.0,600.0,847.5,-25.319999999999993,-49.82,82.5,51.52999999999999,-2.284451365956169,6.23,1.73,-1.52,0.0,0.0,-5.778717899942933,-3.4976450447023013,-15.714057447213241,-13.610401369602435,-8.13582651702492,-3.05,-2.91,1.0,0.36,9,2004,0.0,34.58552631578947,-52.57
2004-12-31,682.7999999999997,-52.79,-1.4079337509491268,0.0,-42.01,-46.21,9.049999999999997,6.1,0.0,729.01,-77.60999999999999,0.43,345.68,727.06,1210.1,854.32,2222.78,434.86,483.36,100.0,1315.85,112.74,1428.59,600.0,794.18,45.33000000000001,-64.63,9.36,55.26000000000002,-1.0827391551430194,4.61,1.8,-2.81,0.0,0.0,-9.499794988610478,-6.974533029612757,-26.59541761579347,-24.671408504176156,-17.37620728929385,-4.44,-4.23,0.92,0.37,12,2004,0.0,37.494661921708186,-105.36
2005-03-31,592.19,-19.0,-0.54,0.0,-9.91,-12.31,41.44,6.5,0.0,604.5,-40.39,13.35,321.55,791.7,1233.72,817.77,2238.36,319.59,648.9,100.0,1349.63,112.99,1462.63,600.0,775.73,140.02,-8.31,-118.8,53.75,-3.01,5.03,1.89,-0.54,0.0,0.0,-3.4,-2.24,-9.8,-9.12,-5.56,-3.37,-3.21,0.91,0.33,3,2005,0.0,35.18518518518518,-19.0
2005-06-30,562.4299999999998,-71.69,-1.778613959642739,0.0,-25.09,-60.89,-8.869999999999997,6.0,0.0,623.3199999999999,-78.09,1.18,327.76,783.2,1205.01,775.22,2155.17,296.56,714.47,260.0,1348.88,111.77,1460.65,600.0,694.52,73.04999999999998,-8.31,-76.89,52.019999999999996,-0.8444075184823545,5.18,2.1,-2.25,0.0,0.0,-13.311937369059434,-10.561014444811997,-41.295463667438526,-36.26791487484839,-28.71078178409968,-8.23,-7.85,0.89,0.31,6,2005,0.0,40.306666666666665,-90.69
