,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,7.19,-309.48,-2.55,0.0,0.0,-2.39,-0.43,0.25,9.58,-9.58,0.66,1010.01,2506.1,3538.15,124.13,4084.84,4400.06,54.44,0.0,11729.68,964.99,12694.67,1212.5,-8609.9,-3.18,0.16,3.12,1.96,-0.025,-0.03,-1.47,-2.55,0.0,0.0,-30.32,0.0,14.36,0.0,0.12,0.0,-4304.31,0.0,0.3,0.09,3,2000,0.0,121.36470588235295,-309.48
2000-06-30,-44.29,-361.1,-2.9778445524769603,0.0,0.0,-51.46,-49.73,0.25,7.17,-7.17,0.7,1010.01,2505.98,3537.8,122.02,4082.37,4609.96,53.64,0.0,12054.56,998.74,13053.3,1212.5,-8971.0,-26.38,0.9500000000000001,25.47,1.73,-0.01857047909166436,-0.03,-1.46,-5.53,0.0,0.0,-35.38950162545856,0.0,16.09005338662054,0.0,1.4646902681260998,0.0,1807.49,0.0,0.29,0.09,6,2000,0.0,121.2622061482821,-670.58
2000-09-30,49.32,-400.02999999999986,-3.2993012394802954,0.0,0.0,-81.66,-80.07,0.25,130.98,-7.59,0.03,861.53,2538.07,3421.9,137.3,3981.38,4638.89,53.03,0.0,12385.72,1065.61,13451.32,1212.5,-9470.02,-31.290000000000003,6.199999999999999,24.41,1.5900000000000003,-0.020072432067594938,-0.03,-1.42,-8.83,0.0,0.0,-40.189449752944576,0.0,16.903781208843554,0.0,2.406285388703636,0.0,-8761.13,0.0,0.28,0.07,9,2000,0.0,121.24688561721403,-1070.61
2000-12-31,896.29,201.13999999999987,1.6586814956237697,0.0,0.0,545.3399999999999,546.52,0.25,350.95000000000005,-24.220000000000002,0.02,832.87,2374.31,3228.66,265.24,4529.99,4897.03,52.72,1058.78,13798.59,1.96,13800.55,1212.5,-9270.6,-31.940000000000005,-6.199999999999999,38.14,1.1799999999999997,0.03242032912399326,-0.03,-1.49,-7.17,0.0,0.0,17.757376792758794,-0.0,-8.679739151437078,-0.0,4.090026337883995,0.0,-95.7,0.0,0.23,0.06,12,2000,0.0,121.26499302649931,-869.47
2001-03-31,0.45,-336.42,-2.77,0.0,-0.58,-20.49,-18.96,0.25,20.94,-11.27,0.07,832.87,2373.31,3226.97,264.03,4527.25,4897.13,52.72,1067.8,14132.0,2.23,14134.23,1212.5,-9607.02,-0.32,0.0,0.37,1.53,-0.0225,-0.03,-1.47,-2.77,0.0,0.0,-29.72,-1.92,14.0,14.76,0.8399999999999999,-80100.0,-74760.0,0.0,0.23,0.06,3,2001,0.0,121.45126353790614,-336.42
2001-12-31,3.02,-2978.21,-24.565113270561117,0.0,0.039999999999999925,-1991.99,-1988.61,0.25,1995.01,-511.24,0.0,553.72,1343.14,1917.6,320.57,2717.84,6139.86,52.71,0.0,15145.25,199.22,15344.46,1212.5,-12626.62,-67.92,0.0,67.86,3.38,-0.002782401173859466,-0.02,-1.22,-27.34,0.0,0.0,-438.3264395724409,-199.57582149440512,94.3429734238814,108.79092592536722,58.18715198981485,-360285.87,-95522.48,0.0,0.13,0.04,12,2001,0.0,121.23738112655451,-3314.63
2002-12-31,594.97,2312.05,30.23297442598097,0.0,-7.659999999999999,1553.32,1552.32,0.25,-958.3500000000001,486.83,0.28,0.0,2196.96,2198.51,0.5,2445.64,30.99,0.0,0.0,15877.41,0.58,15878.0,1.21,-13432.4,53.519999999999996,15.0,-68.23,-1.0,0.002168162453234143,-0.0,-1.18,-13.11,0.0,0.0,378.10819884697486,164.00985058548946,-68.81403179796126,-70.93564403838099,-31.547451574936662,-6683.87,-167.53,0.0,0.14,0.0,12,2002,0.0,76.4744469870328,-1002.58
2003-12-31,-543.35,919.6600000000001,1.9963675832127352,0.0,43.56,398.18,394.77,0.25,-941.53,50.85,0.19,0.0,2196.96,2286.28,0.05,2287.58,30.99,0.0,3200.48,9364.21,0.64,9364.85,6426.36,-7077.31,6.540000000000001,-15.01,8.1,-3.41,0.030655677098057978,-0.22,-1.32,-0.18,0.0,0.0,160.5966811384467,114.45840810419682,-51.905557163531114,-35.93461649782924,-38.15280270139894,-153.7,-150.52,0.0,0.24,0.01,12,2003,0.0,460.6666666666667,-82.92
2004-06-30,6.559999999999995,5750.11,8.94905062297188,0.0,-14.689999999999998,77.58,77.11,0.25,-71.00999999999999,-18.05,4.1,3.0,796.43,1085.68,0.37,1087.36,30.99,0.04,1500.26,1760.1,737.34,2497.44,6452.31,-1410.12,-255.07,-0.35,259.40999999999997,-0.47,0.007391845547302573,-1.12,-1.77,8.82,0.0,0.0,2115.2633533726594,0.0,-1631.081158669464,0.0,-10.024560108272356,13442.1,9192.52,0.0,0.62,0.16,6,2004,0.0,642.5385487528343,5667.19
2004-09-30,343.56,1421.9700000000003,2.212438300165323,0.0,15.420000000000002,326.12,326.15,0.25,17.419999999999995,6.3100000000000005,4.67,0.0,1340.33,1584.12,0.65,1586.8,50.98,9.09,124.04,657.5,962.81,1620.31,6452.31,-33.55,-232.47000000000003,-0.30000000000000004,233.35000000000002,0.03,0.024927248816782346,-47.23,-48.3,11.03,0.0,0.0,358.4511096942375,0.0,-16953.439310778715,0.0,29.590108616535673,11088.94,1749.5,0.0,2.41,0.37,9,2004,0.0,642.7162284678151,7089.16
