,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,304.11,28.15,2.87,0.0,103.36,51.24,63.28,14.5,0.0,252.87,47.4,28.88,173.89,465.28,775.45,185.4,1000.41,443.71,44.81,43.99,632.66,78.74,711.4,100.0,287.33,19.79,-5.45,-3.26,12.04,1.2625,5.05,2.48,2.87,0.0,0.0,11.24,0.0,39.2,0.0,55.72,9.38,9.26,0.0,1.23,0.49,3,2000,0.0,9.808362369337978,28.15
2000-06-30,348.30999999999995,35.43,3.616557093425606,1.7,123.27999999999999,48.160000000000004,60.459999999999994,16.0,0.0,300.15,49.699999999999996,19.0,165.65,455.6,754.52,178.83,976.89,428.13,51.08,48.91,609.66,58.76,668.42,100.0,306.67,34.33,3.0900000000000003,-47.31,12.3,1.1081188258537964,5.22,2.18,6.49,1.7,0.26,14.510808430324001,0.0,46.20722868826675,0.0,60.33910663730733,9.83,9.75,0.0,1.24,0.49,6,2000,16.65423728813559,9.796610169491524,63.58
2000-09-30,316.33000000000004,37.64,3.8413475597707962,0.0003529817581442509,131.87,68.63999999999999,81.28000000000002,25.75,0.0,247.69000000000005,73.19,18.62,177.38,460.6,773.12,182.07,999.87,355.38,45.68,56.75,573.47,93.71,667.18,100.0,331.11,42.31000000000001,-14.36,-29.949999999999996,12.639999999999997,1.6740023910733264,7.78,2.01,10.33,1.7,0.16,15.053025093854968,0.0,45.47144042679312,0.0,58.62052558782849,10.53,10.45,0.0,1.35,0.54,9,2000,0.0034587428421453126,9.79864472410455,101.22
2000-12-31,405.78,1.6099999999999994,0.1642409802586793,1.500697934795717,43.870000000000005,13.090000000000003,26.590000000000003,27.5,0.0,392.69000000000005,4.900000000000006,22.54,146.64,492.46,800.53,172.84,1013.25,373.12,40.48,54.68,603.74,75.24,678.98,100.0,333.22,21.08999999999999,-0.16000000000000014,-17.52000000000001,13.5,41.83456521739132,8.25,2.04,10.49,3.2,0.31,0.6356705241660991,0.0,1.9326889040163369,0.0,2.7700204220558193,7.54,7.48,0.0,1.33,0.51,12,2000,14.710845437087091,9.802669208770258,102.83
2001-03-31,362.13,25.51,2.6,0.0,105.82,47.99,56.46,21.75,0.0,314.14,40.78,9.3,205.0,546.24,986.24,174.62,1210.94,527.67,66.25,50.64,788.68,60.92,849.6,100.0,360.18,-141.56,-9.32,136.2,8.47,2.0925,6.04,2.36,2.6,0.0,0.0,8.44,17.36,28.32,31.52,45.48,7.19,7.04,0.0,1.25,0.56,3,2001,0.0,9.811538461538461,25.51
2001-06-30,379.83000000000004,51.33,5.237209786569495,0.5,140.38,77.72999999999999,79.20999999999998,29.0,0.0,302.1,72.49,25.12,180.14,644.63,1053.49,180.86,1284.36,605.65,49.28,52.81,821.52,54.3,875.82,100.0,407.37,-43.59,0.9900000000000002,57.660000000000025,1.4799999999999986,1.3847067991428017,7.12,2.15,7.84,0.5,0.06,15.978833940655909,29.713149401353455,50.39478396668402,57.50242581988547,72.57276418532014,10.55,10.36,0.0,1.28,0.5,6,2001,4.900510204081633,9.801020408163266,76.84
2001-09-30,307.8699999999999,16.439999999999998,1.677838765008576,1.999862166135751,94.61000000000001,30.72,63.29000000000002,29.0,0.0,277.14,29.13000000000001,21.51,180.64,718.42,1092.14,200.42,1338.88,622.47,70.27,52.26,875.61,59.1,934.71,100.0,403.13,48.30000000000001,-51.31,0.4899999999999807,32.57000000000001,4.3263990267639905,7.19,2.32,9.52,2.5,0.26,4.913670668953687,9.432555746140652,16.313104631217836,17.91339622641509,23.80698113207547,9.04,8.89,0.0,1.25,0.43,9,2001,19.5952881152461,9.798319327731093,93.28
2001-12-31,291.6300000000001,-23.680000000000007,-2.415632183908047,0.001147010528348838,22.45999999999998,-17.609999999999985,-4.200000000000017,27.0,0.0,309.2500000000001,-37.25,25.25,173.05,771.71,1137.08,202.13,1371.7,734.55,53.0,45.42,945.41,43.7,989.11,101.18,382.19,-92.82,-3.049999999999997,96.59,13.409999999999997,-2.7922297297297285,7.15,2.59,7.1,2.5,0.35,-6.89986206896552,-15.84110344827587,-24.78234482758622,-26.483494252873577,-44.32514942528737,5.34,5.19,0.0,1.2,0.39,12,2001,0.011243934193391425,9.80281690140845,69.6
2002-03-31,315.18,19.25,1.94,0.0,89.22,39.14,50.41,30.0,0.0,276.04,35.26,8.71,210.45,798.16,1177.79,201.15,1427.51,757.24,66.41,41.05,986.98,39.11,1026.09,101.18,400.29,-10.19,-15.9,17.7,11.27,3.865,7.58,2.56,1.94,0.0,0.0,5.4,11.88,19.24,20.24,35.52,6.19,6.11,0.0,1.19,0.38,3,2002,0.0,9.922680412371134,19.25
2002-06-30,307.61999999999995,-4.460000000000001,-0.44931710615280607,0.0,78.11000000000001,9.100000000000001,19.909999999999997,29.5,0.0,298.50999999999993,4.240000000000002,16.66,206.3,841.83,1206.72,215.5,1471.62,807.8,45.68,43.81,1034.48,43.24,1077.72,101.34,393.24,-27.07,-20.240000000000002,58.25999999999999,10.809999999999999,-16.41491031390134,7.6,2.74,1.49,0.0,0.0,-1.2182826233941855,-4.221771467207574,-4.535388776200136,-4.450953346855985,-13.316673427991889,2.44,2.37,0.0,1.17,0.35,6,2002,0.0,9.926174496644295,14.79
2002-09-30,316.8900000000001,-5.729999999999999,-0.5755298013245032,0.0,60.829999999999984,18.449999999999996,29.27000000000001,23.0,0.0,298.45000000000005,10.350000000000001,15.87,235.29,815.52,1203.43,220.95,1474.19,827.52,53.61,38.81,1046.07,37.61,1083.69,101.34,390.47,5.639999999999997,-16.65,7.27000000000001,10.82,-9.988926701570684,5.97,2.78,0.91,0.0,0.0,-1.5431788079470194,-11.991258278145693,-5.86913907284768,-5.767947019867547,-39.414304635761575,0.99,0.96,0.0,1.15,0.37,9,2002,0.0,9.956043956043956,9.06
2002-12-31,306.71000000000004,-6.49,-0.6565758754863814,0.0,54.83000000000001,-6.140000000000001,6.319999999999993,18.4,0.0,312.8399999999999,-13.770000000000003,13.18,259.4,798.26,1216.34,218.61,1467.28,822.52,54.33,35.84,1044.15,39.89,1084.03,101.34,383.79,6.66,5.769999999999996,-14.930000000000007,12.46,-7.00612095531587,4.86,2.82,0.26,0.0,0.0,-1.8182101167315177,-43.13198443579766,-6.767782101167316,-6.767782101167316,-144.54770428015567,0.21,0.21,0.0,1.16,0.4,12,2002,0.0,9.884615384615383,2.57
2003-03-31,308.56,-5.62,-0.57,0.0,59.16,8.52,19.82,15.6,0.0,300.05,8.54,20.94,244.88,764.85,1169.54,212.91,1410.75,808.76,58.42,34.57,1002.73,30.78,1033.51,101.34,377.82,34.39,-3.06,-23.22,11.3,-6.8425,4.18,2.74,-0.57,0.0,0.0,-1.6,2.4,-5.96,-5.760000000000001,8.36,-1.84,-1.82,0.0,1.17,0.4,3,2003,0.0,9.859649122807019,-5.62
2003-06-30,271.66,9.11,0.9136103151862461,0.25,62.540000000000006,25.41,36.63,17.3,0.0,246.23999999999995,13.09,21.49,226.95,787.37,1177.12,206.38,1413.79,839.11,42.02,29.11,1004.69,26.35,1031.04,101.34,383.26,-15.350000000000001,-2.68,19.779999999999998,11.219999999999999,4.734102634467619,4.57,2.69,0.35,0.25,0.71,2.6103151862464182,24.53696275071633,9.501547277936961,9.397134670487105,86.5580515759312,0.62,0.6,0.0,1.17,0.39,6,2003,2.4928571428571433,9.971428571428573,3.49
2003-09-30,244.90999999999997,-15.8,-1.5915515840779855,-0.001108274341418167,56.38000000000001,-0.8299999999999983,10.030000000000001,19.8,0.0,245.74,5.190000000000001,13.4,208.75,793.49,1166.96,189.66,1377.97,826.11,60.59,21.61,997.87,16.31,1014.18,101.34,364.4,15.300000000000004,8.96,-29.3,10.860000000000003,-3.110612341772152,5.51,2.78,-1.24,0.25,-0.2,-4.569293257514216,11.910966693744923,-17.353046303818033,-16.736961819658813,44.7174654752234,-1.53,-1.49,0.0,1.17,0.37,9,2003,-0.011002304147465836,9.92741935483871,-12.31
2003-12-31,321.09000000000003,-26.33,-2.650716873706004,0.00014453098911371983,39.25,-29.6,-18.340000000000003,18.3,0.0,350.70000000000005,-27.75,13.93,158.45,727.86,1013.53,184.32,1322.2,824.74,61.09,15.82,965.12,18.11,983.23,101.34,338.02,11.779999999999994,-5.62,-5.579999999999998,11.259999999999998,-1.7243448537789594,5.49,2.91,-3.89,0.25,-0.06,-7.958964803312628,0.6814182194616977,-31.154440993788818,-29.19195652173913,2.6711594202898548,-3.46,-3.37,0.0,1.05,0.3,12,2003,0.001435649722199006,9.933161953727506,-38.64
2004-03-31,313.22,2.52,0.25,0.0,65.98,19.36,31.2,17.9,0.0,293.86,11.1,11.92,176.46,725.51,1020.62,179.68,1326.76,816.61,69.95,10.6,969.57,17.31,986.89,101.34,339.7,10.65,0.63,-12.45,11.84,17.9,5.34,2.91,0.25,0.0,0.0,0.76,5.640000000000001,2.96,2.7999999999999994,21.68,0.83,0.8,0.0,1.05,0.3,3,2004,0.0,10.08,2.52
2004-06-30,344.68999999999994,3.9999999999999996,0.40490797546012275,0.0,54.33999999999999,12.560000000000002,24.55,15.3,0.0,332.13,1.2200000000000006,16.6,195.49,663.27,975.42,171.55,1273.82,802.48,42.51,4.22,912.6,15.22,927.81,101.34,345.77,20.64,2.87,-20.890000000000004,11.989999999999998,9.445850000000002,4.48,2.68,0.66,0.0,0.0,1.2515337423312882,5.840490797546011,4.63803680981595,4.3926380368098155,21.69325153374233,1.02,0.99,0.0,1.07,0.34,6,2004,0.0,9.878787878787877,6.52
2004-09-30,358.6,-8.879999999999999,-0.903050847457627,0.0,48.56,1.269999999999996,13.129999999999995,15.5,0.0,357.33000000000004,-5.0200000000000005,23.88,198.18,574.36,927.65,167.73,1216.36,698.83,57.23,2.85,866.7,11.86,878.55,101.34,337.65,117.5,-1.98,-109.00999999999999,11.86,-4.290788288288288,4.65,2.6,-0.24,0.0,0.0,-2.8596610169491523,38.53016949152542,-10.535593220338981,-10.084067796610169,142.83254237288133,-0.24,-0.23,0.0,1.07,0.41,9,2004,0.0,9.833333333333334,-2.36
2004-12-31,329.5999999999999,-17.080000000000002,-1.7220576131687244,0.0,52.75,-7.869999999999997,4.8700000000000045,12.8,0.0,337.4699999999999,-5.08,10.84,165.39,589.82,855.27,168.25,1136.1,647.54,62.21,2.37,798.27,20.37,818.64,101.34,317.46,48.23000000000002,-6.85,-51.28999999999999,12.740000000000002,-1.8580679156908666,4.09,2.58,-1.96,0.0,0.0,-6.00962962962963,7.239670781893004,-21.508148148148152,-20.840411522633747,26.32288065843622,-1.48,-1.44,0.0,1.07,0.33,12,2004,0.0,9.918367346938776,-19.44
