,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2006-09-30,,,,,,,,,0.0,,,29.76,178.26,148.7,366.83,488.39,902.82,321.46,113.52,72.11,533.58,206.11,739.68,93.0,163.14,,,,,,0.0,4.53,0.6,0.0,0.0,,,,,,4.9,4.84,0.0,0.69,0.41,9,2006,,80.63333333333334,48.38
2006-12-31,362.4799999999999,6.68,0.07158009444242644,0.0,39.19,16.570000000000007,31.67,,0.0,345.9200000000001,16.699999999999996,22.1,250.32,131.0,416.86,491.02,969.64,379.67,89.53,89.94,588.04,211.78,799.82,93.0,169.82,-57.49,-31.89,81.71000000000001,15.100000000000001,0.0,0.0,4.71,0.59,0.0,0.0,2.7564402470032685,0.0,15.733062114057391,0.0,11.62751907010534,4.08,4.04,0.0,0.71,0.49,12,2006,0.0,93.3220338983051,55.06
2007-03-31,373.46,17.67,0.18,0.0,51.05,27.74,44.42,4.7,0.0,345.71,25.25,43.95,249.23,172.96,477.8,495.33,1033.49,352.73,146.2,52.3,586.49,90.74,677.24,128.0,356.26,58.29,-19.59,-16.86,16.68,6.5275,1.69,1.9,0.18,0.0,0.0,6.84,0.0,19.84,0.0,24.84,4.76,4.73,0.0,0.81,0.52,3,2007,0.0,98.16666666666669,17.67
2007-06-30,405.37000000000006,18.58,0.14863999999999997,0.38,45.019999999999996,26.8,43.81,4.54,0.0,378.57,16.33,35.22,235.6,194.36,476.24,563.38,1092.36,422.99,136.15,51.31,645.53,120.64,766.17,128.0,326.19,18.1,-77.36,50.53,17.009999999999998,7.63825349838536,1.78,2.35,0.29,0.38,1.31,6.8066868965517235,0.0,22.77779862068965,0.0,25.03302620689655,4.73,4.65,0.0,0.74,0.44,6,2007,47.50000000000001,125.00000000000001,36.25
2007-09-30,400.9999999999999,14.060000000000002,0.11178692108924668,0.18234148280659912,38.360000000000014,22.380000000000003,40.719999999999985,5.35,0.0,378.6300000000001,15.469999999999999,10.46,296.2,202.63,522.01,556.58,1130.3,504.31,105.11,50.96,701.92,111.17,813.09,128.0,317.21,-62.84,-7.640000000000001,45.730000000000004,18.340000000000003,11.96919985775249,2.16,2.56,0.4,0.56,1.4,4.974517988471478,8.462269926455974,17.729405684754525,23.41935996819718,20.076931027628707,4.34,4.26,0.0,0.74,0.46,9,2007,22.934000000000005,125.775,50.31
2007-12-31,431.3800000000001,-6.710000000000001,-0.05386467889908257,-0.005410550458715534,26.20999999999998,2.549999999999997,22.82000000000002,3.76,0.0,428.8299999999999,-2.3900000000000006,32.04,267.9,200.13,508.33,546.94,1106.77,488.57,115.18,49.25,693.99,102.28,796.27,128.0,310.5,58.230000000000004,-9.700000000000003,-26.960000000000008,20.269999999999996,-17.446497764530548,1.55,2.56,0.35,0.56,1.6,-2.425449541284404,-4.709311926605506,-8.642972477064221,-11.173073394495413,-11.850229357798167,2.75,2.71,0.0,0.73,0.44,12,2007,-0.6739999999999924,124.57142857142858,43.6
2008-03-31,421.54,2.29,0.02,0.2,24.2,11.59,31.57,3.16,0.0,409.95,-6.61,20.45,275.35,254.31,571.05,535.91,1164.19,562.41,118.95,41.96,752.95,98.46,851.4,128.0,312.79,-56.24,-18.07,62.72,19.98,39.5,1.29,2.72,0.02,0.2,10.0,0.8,4.2,2.92,2.72,11.28,0.57,0.54,0.0,0.76,0.42,3,2008,22.900000000000002,114.5,2.29
2008-06-30,431.47999999999996,-8.39,-0.0687704918032787,0.012295081967213087,39.099999999999994,1.040000000000001,22.04,2.28,0.0,430.45,6.32,19.45,258.27,254.34,539.05,522.6,1119.04,575.34,91.77,44.67,755.25,85.0,840.24,128.0,278.8,32.6,-3.3099999999999987,-30.29,20.999999999999996,-8.288438617401667,1.05,3.01,-0.05,0.2,-4.0,-3.025901639344263,6.271868852459017,-12.048590163934428,-11.113311475409839,19.090688524590167,-0.73,-0.72,0.0,0.71,0.38,6,2008,1.4999999999999964,121.99999999999999,-6.1
2008-09-30,468.78999999999996,26.6,0.207609756097561,0.009560975609756108,62.09,36.12,56.72,1.85,0.0,432.65999999999997,31.029999999999998,8.73,290.21,253.95,560.89,507.92,1125.98,582.28,87.92,45.22,746.38,74.2,820.57,128.0,305.4,-1.509999999999998,-5.890000000000001,-3.3200000000000003,20.6,2.2272556390977445,0.78,2.69,0.16,0.2,1.25,9.446243902439026,22.421853658536588,34.82653658536586,34.203707317073174,66.64273170731708,1.57,1.55,0.0,0.75,0.41,9,2008,1.2250000000000014,128.125,20.5
2008-12-31,447.68000000000006,12.369999999999997,0.09784606023729844,-0.002692424703376962,52.86,21.849999999999994,42.47000000000001,2.1,0.0,425.83000000000015,15.210000000000004,7.58,310.2,181.13,505.99,497.64,1059.33,511.66,86.43,46.3,679.64,61.93,741.56,128.0,317.76,84.19,-3.530000000000001,-81.81,20.620000000000005,5.367615198059823,0.85,2.33,0.26,0.2,0.77,4.66650441131731,9.814712503802857,15.565050197748706,15.745689078186796,27.983973227867352,1.88,1.86,0.0,0.74,0.48,12,2008,-0.34038461538461817,126.4230769230769,32.87
