,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,TIE,month,year,dividend,ROCE%,number_of_shares,return_old
2004-06-30,,,,,,,,,7.42,,,11.04,0.0,42.04,702.38,481.36,175.0,221.02,,,,,,0.0,2.18,0.93,0.0,0.0,,,,,0.0,6,2004,,,29.333333333333332,27.28
2004-09-30,81.76999999999998,12.019999999999996,0.3853740458015266,0.0,0.0,17.160000000000004,18.019999999999996,,12.9,84.03999999999999,0.0,0.95,0.0,41.58,755.74,522.71,175.0,233.03,-51.61999999999999,-0.3200000000000003,41.85000000000001,0.8599999999999999,0.0,0.0,2.24,1.26,0.0,0.0,6.361730279898217,0.0,20.626687022900757,0.0,0.0,9,2004,0.0,,31.190476190476186,39.3
2004-12-31,94.66999999999999,13.620000000000005,0.3937755102040818,0.0,0.0,22.269999999999996,23.090000000000003,,12.33,108.63999999999999,0.0,0.98,0.0,40.9,815.18,448.53,225.0,366.65,-43.120000000000005,-0.08999999999999986,43.239999999999995,0.8200000000000003,0.0,0.0,1.22,1.53,0.0,0.0,6.681315192743766,0.0,14.85537414965987,0.0,0.0,12,2004,0.0,,34.588235294117645,52.92
2005-03-31,97.7,17.91,0.4,0.0,0.0,27.99,28.79,,9.0,83.2,0.0,0.64,0.0,40.46,876.69,514.64,225.0,362.06,-28.51,-0.31,28.48,0.8,0.0,0.0,1.42,0.4,0.0,0.0,8.16,0.0,19.8,0.0,0.0,3,2005,0.0,,44.775,17.91
2005-06-30,113.77999999999999,23.81,0.5307598274209012,0.0,0.0,31.73,32.58,,19.7,94.83999999999999,0.0,0.86,0.0,41.51,974.98,589.12,225.0,385.87,-56.47,-1.6999999999999997,58.39,0.8499999999999999,0.0,0.0,1.53,0.93,0.0,0.0,9.770546500479387,16.253806327900286,24.677478427612655,31.389022051773733,0.0,6,2005,0.0,,44.86021505376344,41.72
2005-09-30,121.82000000000002,23.129999999999995,0.5136037008481109,0.0,0.0,30.840000000000003,31.839999999999996,,30.2,111.18000000000004,0.0,0.85,0.0,40.71,1070.52,661.53,225.0,409.0,-83.39,-0.0900000000000003,83.47,1.0,0.0,0.0,1.62,1.44,0.0,0.0,8.645662297609867,14.152635312259058,22.62709637625289,28.818874325366224,0.0,9,2005,0.0,,45.03472222222222,64.85
2005-12-31,125.45999999999998,17.30000000000001,0.3853804017041999,0.5,0.0,22.5,23.450000000000003,7.87,56.41,107.35999999999996,0.0,0.71,0.0,39.94,1133.3,707.0,225.0,426.3,-42.19999999999999,-0.1200000000000001,42.19,0.9500000000000002,5.104696531791904,0.83,1.66,1.83,0.5,0.27,6.1071211199026205,9.771393791844192,16.232306755934275,17.4537309799148,0.0,12,2005,22.44535519125683,,44.89071038251366,82.15
2006-03-31,120.77,26.93,0.6,0.0,0.0,35.89,36.81,8.22,17.93,92.07,0.0,0.95,0.0,39.6,1128.67,675.45,225.0,453.22,36.81,-0.12,-36.45,0.92,3.425,0.82,1.49,0.6,0.0,0.0,9.56,14.320000000000002,23.76,26.44,0.0,3,2006,0.0,,44.88333333333333,26.93
2006-06-30,118.53000000000002,16.25,0.3612783696155627,1.2,0.0,22.78,23.759999999999998,9.12,45.46,95.67000000000002,0.0,0.71,0.0,39.35,1099.49,684.01,225.0,415.48,45.870000000000005,-0.62,-45.480000000000004,0.9799999999999999,6.310923076923077,0.99,1.65,0.96,1.2,1.25,5.915933302454841,8.520148216767023,15.640342751273739,16.227420101899025,0.0,6,2006,53.975,,44.97916666666667,43.18
2006-09-30,122.80000000000001,17.18,0.38139827700463885,0.0017478462557984687,0.0,22.739999999999995,23.79,10.42,63.44,114.95999999999998,0.0,0.98,0.0,38.62,1076.17,643.52,225.0,432.65,24.47,-0.19000000000000006,-24.019999999999996,1.0500000000000003,6.833538998835856,1.08,1.49,1.34,1.2,0.9,6.38699801192843,8.629847581179588,15.88210735586481,16.326123260437377,0.0,9,2006,0.07873134328357878,,45.04477611940298,60.36
