,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,58.02,-3.54,-0.26,0.0,20.6,-3.09,2.84,7.0,61.1,-4.67,21.94,41.74,55.14,219.15,261.87,514.69,2.0,15.24,0.0,39.31,36.41,75.71,135.0,436.58,10.49,-17.97,1.81,5.93,-6.73,2.16,0.17,-0.26,0.0,0.0,-2.76,0.0,-3.24,0.0,-2.6,-6.28,-6.1,5.57,4.17,3,2000,0.0,13.615384615384615,-3.54
2000-06-30,59.37,0.77,0.0583754512635379,0.0,22.979999999999997,3.02,6.870000000000001,6.2,56.35999999999999,2.27,15.25,43.84,59.38,218.4,258.15,509.68,6.42,14.4,0.0,35.46,36.18,71.64,135.0,435.67,-10.65,-2.450000000000003,4.42,3.8499999999999996,26.548831168831168,1.92,0.16,-0.21,0.0,0.0,0.60043321299639,-0.0,0.7116245487364621,-0.0,0.01111913357400722,-2.41,-2.36,6.16,4.48,6,2000,0.0,13.190476190476192,-2.77
2000-09-30,64.86999999999999,2.55,0.2318181818181818,0.0,24.67,3.9899999999999998,8.919999999999998,5.5,60.88000000000001,1.3299999999999998,7.16,47.85,53.95,210.36,254.4,503.85,2.8,10.98,0.0,30.14,35.95,66.09,135.0,435.42,6.69,9.890000000000002,-3.6300000000000003,4.9300000000000015,5.931372549019608,1.71,0.15,-0.02,0.0,0.0,1.8545454545454545,-0.0,2.3181818181818183,-0.0,-38.48181818181818,-0.12,-0.12,6.98,5.19,9,2000,0.0,11.0,-0.22
2000-12-31,57.74000000000001,-3.07,-0.24261398176291793,0.0,23.120000000000005,-1.77,6.220000000000002,6.0,59.50999999999999,2.7199999999999998,9.41,43.55,60.35,217.86,251.97,507.36,2.01,13.64,0.0,32.2,0.0,32.2,135.0,472.9,7.3999999999999995,-1.5500000000000007,-0.79,7.989999999999998,-6.183485342019544,1.71,0.07,-0.26,0.0,0.0,-2.426139817629179,0.0,-2.612765957446808,0.0,1.6796352583586625,-1.4,-1.37,6.77,4.89,12,2000,0.0,12.653846153846153,-3.29
2001-03-31,58.59,-2.61,-0.2,0.0,21.36,-1.58,3.73,5.3,60.17,-2.6,7.72,42.4,78.12,225.94,256.5,527.91,6.89,24.37,0.0,55.38,0.0,55.38,135.0,470.29,3.5,-31.66,4.88,5.31,-6.624999999999999,1.52,0.12,-0.2,0.0,0.0,-1.96,-1.2,-2.2,-2.32,-1.32,-4.54,-4.45,4.08,2.67,3,2001,0.0,13.049999999999999,-2.61
2001-06-30,54.379999999999995,-5.720000000000001,-0.44633853541416574,0.0,19.270000000000003,-4.75,0.4700000000000002,6.9,59.129999999999995,-5.620000000000001,16.01,41.46,81.3,198.16,253.74,496.21,2.68,14.36,0.0,28.94,0.0,28.94,135.0,465.1,-25.74,-0.7600000000000016,-4.21,5.22,-3.8664597902097895,2.0,0.06,-0.65,0.0,0.0,-4.614453781512605,-3.4608403361344537,-4.916590636254503,-5.081392557022809,-3.7080432172869155,-7.52,-7.37,6.85,4.04,6,2001,0.0,12.815384615384614,-8.33
2001-09-30,67.72,1.9299999999999997,0.15078124999999998,0.0,26.35,3.12,8.43,9.0,64.60000000000001,2.24,23.89,46.81,77.68,207.56,253.09,502.03,4.3,16.03,0.0,33.86,0.0,33.86,135.0,466.02,8.339999999999998,-2.509999999999998,1.62,5.3100000000000005,14.922279792746117,2.61,0.07,-0.5,0.0,0.0,1.5319374999999997,0.7719999999999998,1.6525625,1.7128749999999997,0.8323124999999998,-3.61,-3.54,6.13,3.84,9,2001,0.0,12.8,-6.4
2001-12-31,69.82,4.49,0.3526178010471205,0.0,23.519999999999996,3.9,4.0699999999999985,8.55,65.91999999999999,1.3000000000000007,37.36,51.15,76.29,213.1,249.81,494.99,2.77,10.05,0.0,25.1,0.0,25.1,135.0,467.85,-5.119999999999999,-0.259999999999998,-1.53,0.1700000000000017,6.061804008908685,2.47,0.05,-0.15,0.0,0.0,3.6672251308900528,-1.3164397905759164,3.8552879581151833,3.8552879581151833,-1.4104712041884817,-0.78,-0.76,8.49,5.45,12,2001,0.0,12.733333333333333,-1.91
2002-03-31,59.69,-1.56,-0.11999999999999998,0.0,19.91,-1.17,3.45,10.4,60.86,-2.02,40.55,44.94,82.21,206.09,246.53,496.66,1.98,12.83,0.0,28.63,0.0,28.63,135.0,466.06,6.42,-2.44,-0.79,4.62,-21.667500000000004,3.01,0.06,-0.12,0.0,0.0,-1.24,-0.92,-1.32,-1.32,-1.0,-2.66,-2.61,7.2,4.33,3,2002,0.0,13.000000000000002,-1.56
2002-06-30,64.45,-0.18999999999999995,-0.015199999999999998,0.0,21.279999999999998,-0.49,3.6099999999999994,11.5,64.94,-1.1099999999999999,43.98,48.05,73.77,204.03,244.7,494.4,1.79,12.96,0.0,27.04,0.0,27.04,135.0,465.43,8.07,-4.460000000000001,-0.18999999999999995,4.1000000000000005,-189.1381578947369,3.34,0.06,-0.14,0.0,0.0,-0.15199999999999994,-0.14765714285714285,-0.16502857142857139,-0.16502857142857139,-0.1563428571428571,-1.43,-1.41,7.55,4.82,6,2002,0.0,12.499999999999998,-1.75
