,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
1999-12-31,,,,,,,,2.8,0.0,,,54.3,59.56,0.0,3802.88,1770.53,5745.29,0.0,88.38,0.0,339.79,2564.97,2904.76,1000.0,2840.53,,,,,,0.99,1.02,0.55,0.0,0.0,,,,,,34.59,26.98,0.0,11.19,11.19,12,1999,,100.16363636363636,55.09
2000-03-31,414.44,96.1,0.9599999999999999,1.4000000000000001,234.38,243.59,273.65,2.65,0.0,170.86,169.54,7.45,68.38,0.0,3458.97,1889.52,5493.7,0.0,93.79,0.0,223.04,2539.76,2762.8,1000.0,2730.9,44.63,-1.94,-140.0,30.06,0.6900000000000001,0.97,1.01,0.96,1.4,1.46,7.0,0.0,14.08,0.0,18.48,28.58,23.19,0.0,15.51,15.51,3,2000,140.14583333333334,100.10416666666667,96.1
2000-06-30,225.61999999999995,70.34,0.7015404950732996,0.002246555315228655,137.39999999999998,146.70000000000002,166.66000000000003,2.85,0.0,78.91,118.68000000000004,72.84,70.7,0.0,3322.0,2208.02,5624.93,0.0,105.36,0.0,296.87,2526.62,2823.49,1000.0,2801.44,149.37,-83.98,0.0,19.960000000000004,1.0174751208416262,1.02,1.01,1.66,1.4,0.84,5.003758711848113,0.0,10.04132660418169,0.0,12.391064647921175,31.28,26.0,0.0,11.19,11.19,6,2000,0.2252510040160587,100.26506024096386,166.44
2000-09-30,228.8800000000001,63.370000000000005,0.6342239241112223,-0.004871389303788496,128.20000000000005,134.10999999999996,155.51000000000005,2.9,0.0,94.77000000000001,111.0,9.84,72.56,0.0,3217.28,2262.96,5659.09,0.0,90.02,0.0,266.08,2526.83,2792.91,1000.0,2866.18,67.81,-130.81,0.0,21.4,1.1423410130976803,1.01,0.97,2.3,1.4,0.61,4.478172403289674,0.0,8.84604499369044,0.0,10.721141812801882,31.22,26.45,0.0,12.09,12.09,9,2000,-0.48673651126244977,99.91739130434783,229.81
2000-12-31,-617.07,-156.03,-1.5649525616698292,1.3969853972444517,-360.5,-377.51,-428.01000000000005,2.95,0.0,-239.56,-276.79,78.45,67.27,0.0,3037.02,2401.15,5806.81,0.0,103.86,0.0,349.71,2518.31,2868.02,1000.0,2938.78,-307.42,330.95,140.0,-50.5,-0.4716756393001346,1.0,0.98,0.74,2.8,3.78,-10.743187855787477,-21.486375711574954,-21.232599620493353,-21.570967741935483,-22.75525616698292,32.7,29.29,0.0,8.68,8.68,12,2000,139.28321974148062,99.70270270270271,73.78
2001-03-31,499.28,147.37,1.47,0.0,292.63,293.51,338.1,2.68,0.0,205.77,245.25,283.06,82.61,0.0,2721.06,2514.78,5611.28,0.0,49.13,0.0,225.81,2515.08,2740.89,1000.0,2866.78,113.82,295.5,-136.1,44.59,0.45500000000000007,0.93,0.96,1.47,0.0,0.0,10.52,21.16,20.560000000000002,21.08,21.800000000000004,32.94,29.52,0.0,12.05,12.05,3,2001,0.0,100.25170068027211,147.37
2001-06-30,253.36,74.72999999999999,0.7469635299414679,0.0,147.07,142.37,166.19,2.75,0.0,110.98999999999998,130.57,1522.79,97.3,0.0,2656.28,2718.61,5809.64,0.0,27.62,0.0,323.77,2531.67,2855.43,1000.0,2940.33,146.72000000000003,1082.71,10.299999999999997,23.819999999999993,0.9213301217717116,0.94,0.97,2.22,0.0,0.0,5.141262494371904,10.255607384061232,10.161395767672218,10.417113012156685,10.699747861323727,32.32,29.51,0.0,8.2,8.2,6,2001,0.0,100.04504504504503,222.1
2001-09-30,246.69000000000005,56.67999999999998,0.567247291771289,0.0,132.64000000000004,116.57000000000005,142.66000000000003,2.78,0.0,130.12,107.99000000000001,234.64,95.79,0.0,2430.46,2884.31,5734.51,0.0,11.28,0.0,194.72,2526.11,2720.83,1000.0,3000.06,35.60999999999996,-1323.76,0.0,26.090000000000003,1.2173262173606214,0.92,0.91,2.79,0.0,0.0,3.9524327426644663,7.888600330009324,7.555164645957383,7.725948776813255,8.108179926824016,30.19,27.9,0.0,12.48,12.48,9,2001,0.0,99.92114695340501,278.78
2001-12-31,-745.11,-196.92999999999998,-1.9729089798411727,0.0,-429.15000000000003,-412.56000000000006,-482.72,2.78,0.0,-332.55,-361.7,306.12,97.4,0.0,2445.88,3053.08,5918.96,0.0,10.3,0.0,295.29,2529.09,2824.38,1000.0,3081.01,-100.32999999999998,-178.79000000000002,125.8,-70.16,-0.35120728177525007,0.9,0.92,0.82,0.0,0.0,-13.281045815516187,-23.001231521075137,-25.599697006719605,-26.17713378130727,-23.963626145387906,34.9,32.2,0.0,8.28,8.28,12,2001,0.0,99.8170731707317,81.85
2002-03-31,532.42,179.77,1.8,1.6,316.47,296.37,344.78,2.75,0.0,236.04,271.48,143.56,116.3,0.0,2053.29,3268.6,5789.79,0.0,21.4,0.0,220.21,2535.74,2755.95,1000.0,3020.31,230.27,-161.34,-160.0,48.41,0.3825,0.91,0.91,1.8,1.6,0.89,12.400000000000002,20.8,23.799999999999997,24.44,21.28,35.72,33.76,0.0,9.32,9.32,3,2002,159.79555555555555,99.87222222222222,179.77
2002-06-30,314.35,107.52000000000001,1.0741146576629885,0.003657473478212293,181.64,174.64,200.91000000000008,3.03,0.0,139.72,155.37,178.96,115.92,0.0,2091.96,3338.78,5891.12,0.0,13.91,0.0,221.67,2528.99,2750.66,1000.0,3127.02,129.83,-94.44,0.0,26.27000000000001,0.7013916015625,0.97,0.88,2.87,1.6,0.56,7.305476696021442,12.051042500609142,13.757649761564968,14.176816457238333,12.44026871802012,36.05,33.93,0.0,9.44,9.44,6,2002,0.36611691831205917,100.10104529616726,287.29
2002-09-30,312.8900000000001,38.539999999999964,0.38560108031795687,-0.0024523594046230723,171.89999999999998,137.98000000000002,176.02999999999997,3.0,0.0,174.90999999999997,126.67999999999995,151.12,131.65,0.0,2129.16,3616.73,6243.54,0.0,32.11,0.0,314.54,2689.51,3004.06,1000.0,3190.2,108.97999999999996,-349.33000000000004,212.5,38.05,1.9444966268811643,0.94,0.94,3.26,1.6,0.49,2.4697394346745214,4.8117337261762225,4.830658932572197,4.982060583739982,4.859046742166155,29.72,28.1,0.0,6.77,6.77,9,2002,-0.2451080566896735,99.9478527607362,325.83
2002-12-31,-827.5400000000001,-234.32999999999998,-2.330495081967213,0.00957296590566201,-497.36,-447.93,-523.44,3.25,0.0,-379.60999999999996,-422.22999999999996,179.28,111.38,0.0,2111.1,3722.29,6312.76,0.0,29.95,0.0,310.27,2695.53,3005.8,1000.0,3270.16,-361.37,533.04,-52.5,-75.51,-0.3484989117910639,0.99,0.92,0.91,1.6,1.76,-14.853704918032786,-26.941547540983606,-28.683016393442617,-29.50253114754098,-27.453744262295082,30.48,27.55,0.0,6.8,6.8,12,2002,0.9625564619429383,100.54945054945054,91.5
2003-03-31,672.44,178.35,1.7800000000000002,1.8,335.49,320.39,394.35,3.3,0.0,352.05,289.4,55.98,126.04,0.0,1800.84,3889.01,6199.06,0.0,31.42,0.0,211.1,2727.4,2938.49,1000.0,3187.51,116.63,-91.78,-112.5,73.96,0.4625,1.04,0.92,1.78,1.8,1.01,11.52,21.36,22.4,23.0,21.4,28.16,26.52,0.0,8.53,8.53,3,2003,180.35393258426964,100.19662921348313,178.35
2003-06-30,377.47,114.69000000000003,1.1467434479934482,-0.003293142478535246,197.26999999999998,195.56000000000006,253.34000000000003,3.95,0.0,181.91000000000003,169.70000000000005,196.21,120.47,0.0,1918.88,3953.07,6395.95,0.0,26.05,0.0,258.22,2758.37,3016.59,1000.0,3308.22,147.19,-41.97,35.0,57.780000000000015,0.8623332461417734,1.19,0.91,2.93,1.8,0.61,7.170081900081901,13.150368550368553,13.870507780507781,14.261887796887798,13.166023751023754,29.88,27.91,0.0,7.43,7.43,6,2003,-0.3293592054300234,100.01365187713311,293.04
2003-09-30,365.9399999999998,59.46999999999997,0.5955266517261918,-0.002748132045342959,196.09000000000003,140.3599999999999,164.3699999999999,4.88,0.0,225.57999999999993,151.39999999999998,106.92,149.44,38.06,1972.56,4042.88,6538.94,5.0,101.05,2212.5,2542.53,586.69,3129.22,1000.0,3346.92,141.56,-277.04,46.19,24.00999999999999,2.0449966369598123,1.46,0.93,3.53,1.8,0.51,3.637267595245523,6.930378145300839,7.105830756574278,7.274535190491046,11.08050721965334,26.11,24.9,0.0,0.78,0.76,9,2003,-0.2744317357801265,99.86118980169972,352.51
