,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,property_plant_equipment,total_asset,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,month,year,dividend,ROCE%,number_of_shares,return_old
2002-09-30,12480.29,2679.5599999999995,0.2401546895107028,0.0,0.0,2685.16,2972.05,9.3,27.23,9040.060000000001,0.0,8205.16,0.0,15114.48,1062106.36,997841.91,111850.0,64263.99,11593.21,-3272.89,-6588.0,286.89,9.680843645971729,1.01,15.53,0.67,0.0,0.0,1.0036315382536831,1.0609819118681794,16.674621128414767,17.004385776698115,9,2002,0.0,,11157.641791044774,7475.62
2002-12-31,12437.010000000002,533.54,0.047963681584585645,0.0,0.0,484.5500000000002,789.7800000000007,6.7,1811.32,9137.45,0.0,9118.23,0.0,15377.65,1058442.75,993307.12,57602.75,65135.16,17794.18,-16951.11,70.0,305.2299999999999,34.938935974809766,0.38,15.25,0.72,0.0,0.0,0.2025133222460283,0.21050726917679258,3.2775182416133526,3.3174879762671736,12,2002,0.0,,11123.833333333334,8009.16
2003-03-31,11451.83,2208.62,0.2,0.26,0.0,2231.01,2501.78,7.1,0.0,8726.25,0.0,9072.15,0.0,15254.37,1107412.95,1042976.68,57602.75,64435.74,-8711.26,8735.18,-70.0,270.77,8.875,0.4,16.19,0.2,0.26,1.3,0.8,0.84,13.72,13.56,3,2003,2871.2059999999997,,11043.099999999999,2208.62
2003-06-30,12152.12,-620.9699999999998,-0.054757534721128695,0.006815204862532712,0.0,-599.4900000000002,-389.0300000000002,8.35,3184.96,8849.939999999999,0.0,9131.85,0.0,14557.83,1093389.07,1029032.25,57602.75,64356.13,-13948.28,14007.989999999998,0.0,210.46000000000004,-38.1207811971593,0.46,15.99,0.14,0.26,1.86,-0.23467514880483722,-0.23467514880483722,-3.864317450319654,-3.7391573709570736,6,2003,77.28685714285757,,11340.357142857143,1587.65
2003-09-30,12701.41,4391.799999999999,0.38927560227111185,-0.0013453100679350675,0.0,4423.860000000001,4640.23,9.6,2985.84,6761.700000000001,0.0,8219.84,0.0,15292.69,1124999.73,1055106.37,57602.75,69892.49,13220.02,-11212.129999999997,-2919.92,216.37,6.164205991848445,0.52,15.1,0.53,0.26,0.49,1.5571024090844474,1.6158609905593322,25.1486728712507,26.17694804706118,9,2003,-15.1777628032346,,11281.98113207547,5979.45
2003-12-31,12850.519999999997,2725.4700000000003,0.24421437531878526,-0.0028382309756902722,0.0,2729.4800000000005,2948.5600000000013,12.2,2982.54,12387.080000000002,0.0,13530.74,0.0,16741.64,1134501.38,1059565.62,57602.75,74934.97,33051.96,-27740.86,-0.19000000000005457,219.07999999999993,12.488208345716519,0.65,14.14,0.78,0.26,0.33,0.964333687156229,1.0019051295129653,14.552672006175818,15.567100949807696,12,2003,-31.675094339622774,,11160.153846153846,8704.92
2004-03-31,16155.15,5194.67,0.45999999999999996,0.0,0.0,5235.15,5460.83,9.85,1724.8,9403.9,0.0,8990.38,0.0,17690.59,1137387.21,1060409.39,57602.82,76977.06,-7866.06,3325.57,0.13,225.68,5.3525,0.53,13.78,0.46,0.0,0.0,1.84,1.8800000000000001,27.0,29.4,3,2004,0.0,,11292.760869565218,5194.67
2004-06-30,13677.430000000002,1571.04,0.14164579918441672,0.47,0.0,1556.2600000000002,1814.58,11.1,3240.8,12665.67,0.0,9811.42,0.0,18807.41,1158969.92,1085878.74,57602.82,73090.4,2918.3500000000004,3158.27,-5255.58,258.32,19.59465099551889,0.58,14.86,0.61,0.47,0.77,0.5387184493571258,0.5572949476108199,8.60091869146032,9.139637140817445,6,2004,5212.924098360655,,11091.327868852459,6765.71
2004-09-30,12956.839999999997,3794.4800000000005,0.33776013499757107,0.0059791204079646726,0.0,3883.8999999999996,4126.58,8.2,3549.94,10728.79,0.0,10676.68,0.0,19092.8,1167169.88,1091087.21,57604.03,76081.9,7712.18,-6846.92,0.0,242.67999999999995,6.067027418776749,0.42,14.34,0.94,0.47,0.5,1.2935494531821872,1.3366677682882602,19.94940712240973,20.797400652829165,9,2004,67.17090163934517,,11234.244680851065,10560.19
2004-12-31,15471.75,533.75,0.04763073353560592,-0.001184633232197086,0.0,445.5600000000013,772.7000000000007,9.0,8338.7,11994.809999999998,0.0,23722.82,0.0,19557.83,1148903.4,1073046.28,57604.03,75856.41,-22343.18,25390.36,9998.96,327.14,47.23368365339579,0.48,14.15,0.99,0.47,0.47,0.18667398597793028,0.18667398597793028,2.8135811082446813,2.8309013749849017,12,2004,-13.275000000000546,,11206.0,11093.94
2005-03-31,14714.55,4317.61,0.39,0.47000000000000003,0.0,5100.51,5392.7,8.85,907.8,10895.66,0.0,21233.75,0.0,19714.91,1164999.83,1085514.4,57604.03,79484.74,15888.51,-18406.85,29.27,292.19,5.6725,0.47,13.66,0.39,0.47,1.21,1.4799999999999998,1.76,21.72,22.08,3,2005,5203.27358974359,,11070.794871794871,4317.61
2005-06-30,13425.010000000002,3301.13,0.2946377484990957,0.005589081524551101,0.0,3787.5499999999993,3934.4299999999994,9.3,1808.21,11310.04,0.0,19378.67,0.0,19989.11,1150372.59,1072742.44,57604.03,77629.45,-780.8700000000008,-6213.75,5139.54,146.88,7.89308230817932,0.51,13.82,0.68,0.47,0.69,1.1438877294670773,1.3345356843782568,17.002331251624287,17.522280219563864,6,2005,62.620233785821256,,11204.029411764704,7618.74
2005-09-30,15275.289999999997,4618.870000000001,0.4114012703460889,0.0009685250921496203,0.0,6162.140000000001,6642.990000000002,10.6,2714.24,10394.2,0.0,16518.13,0.0,20335.5,1147975.02,1065978.03,57604.03,81996.3,6425.690000000002,-9283.660000000003,-2.5800000000008367,480.84999999999997,6.438239720970714,0.58,13.0,1.09,0.47,0.43,1.6154104927351014,1.9626482622015249,22.525163132343657,23.370611614522776,9,2005,10.87379114948726,,11227.165137614678,12237.61
2005-12-31,15660.010000000002,786.4599999999991,0.07004673654241715,2.0152454069892807e-05,0.0,2252.6399999999994,2628.6900000000005,11.0,6438.12,12433.299999999996,0.0,18954.26,0.0,20970.7,1160021.0,1077389.88,57604.03,82630.46,7070.739999999998,-4610.459999999999,-24.149999999999636,376.05000000000007,39.24808114843734,0.59,13.04,1.16,0.47,0.41,0.2705253273362318,0.36231070625388184,3.806677820374118,3.970925340542545,12,2005,0.22626463144661102,,11227.646551724138,13024.07
2006-03-31,18788.12,4804.21,0.43,0.5,0.0,6523.97,6763.18,10.9,883.7,13770.31,0.0,17284.62,0.0,20792.52,1199827.85,1112606.3,57604.03,87220.88,-8504.17,815.62,6018.91,239.21,6.3375,0.57,12.76,0.43,0.5,1.16,1.6,2.2,22.039999999999996,23.04,3,2006,5586.290697674419,,11172.581395348838,4804.21
2006-06-30,19114.829999999998,3767.9000000000005,0.33845610940596893,-0.0017952216209663897,0.0,5597.19,5825.09,10.1,2797.53,12000.49,0.0,17287.56,0.0,20957.77,1187167.62,1102068.6,57604.03,85098.37,2765.92,2854.7200000000003,-5617.69,227.9,7.462119695320999,0.53,12.95,0.77,0.5,0.65,1.2659137598560914,1.82854209756991,17.705210502431726,18.531570873448892,6,2006,-19.985502869223637,,11132.61038961039,8572.11
2006-09-30,20394.22,5078.48,0.4538811582503027,0.0025202326300666875,0.0,6483.290000000001,6700.73,11.4,4697.53,12352.16,0.0,15568.74,0.0,23457.61,1176484.55,1085091.42,57604.03,91392.47,6758.74,-8472.02,-5.5400000000000205,217.43999999999994,6.27631252855185,0.61,11.87,1.22,0.5,0.41,1.726236536296233,2.3810159121327357,22.232736079539418,23.438125385056615,9,2006,28.198903555460674,,11189.008196721312,13650.59
2006-12-31,21365.089999999997,427.3600000000006,0.03824943262335786,-0.0007174456461648348,0.0,-4487.230000000001,-4287.68,11.9,16501.96,13809.919999999998,0.0,18634.48,0.0,23664.36,1204828.28,1112099.6,57604.03,92728.68,-9131.130000000001,2504.28,9692.57,199.55000000000007,77.7423296518157,0.65,11.99,1.26,0.5,0.4,0.14206932117247204,0.14449785657712966,1.8432583721351499,1.950113929940086,12,2006,-8.016003122560505,,11172.97619047619,14077.95
2007-03-31,20255.67,4525.25,0.4,0.0,0.0,4552.21,4796.06,12.1,1105.9,15428.44,0.0,16159.37,0.0,23990.74,1235168.36,1138035.1,57604.03,97133.26,6452.6,-8924.93,-2.77,243.85,7.5625,0.64,11.72,0.4,0.0,0.0,1.48,1.48,18.64,19.64,3,2007,0.0,,11313.125,4525.25
2007-06-30,20764.97,377.09000000000015,0.033844980152335426,0.51,0.0,412.09000000000015,798.46,11.7,8013.88,13111.339999999998,0.0,16373.95,0.0,23822.24,1259711.24,1165962.46,57604.03,93748.78,14363.069999999998,-8440.369999999999,-5708.129999999999,386.37,86.42049683099522,0.6,12.44,0.44,0.51,1.16,0.1199958387219165,0.1261494714768866,1.6091749654246754,1.6860953748618013,6,2007,5682.257727272728,,11141.681818181818,4902.34
2007-09-30,19832.949999999997,1075.92,0.09538521241966727,0.006241950759159734,0.0,1105.42,1548.7199999999993,11.0,14641.62,13366.510000000002,0.0,16979.77,0.0,23821.45,1257886.26,1162393.81,57604.03,95492.45,-10133.789999999999,10312.449999999999,427.15999999999985,443.29999999999995,28.823912326195256,0.56,12.17,0.53,0.51,0.96,0.34554642989766254,0.35994419781006515,4.506501356582016,4.607285731968834,9,2007,70.40755574614013,,11279.735849056604,5978.26
2007-12-31,17997.22,428.6700000000001,0.03813712651769256,-0.0017925763697674104,0.0,1406.2399999999998,1888.460000000001,10.1,19575.2,14134.46,0.0,21456.43,0.0,23948.67,1212722.04,1117061.61,57604.03,95660.43,747.0400000000009,3610.01,119.61999999999989,482.22,66.21107122028599,0.53,11.68,0.57,0.51,0.89,0.14184334775001445,0.16592995397171503,1.793114018726598,1.8198769145284872,12,2007,-20.148967229392838,,11240.22807017544,6406.93
2008-03-31,20660.14,4277.65,0.38,0.0,0.0,6263.15,6763.1,10.1,1538.05,16097.33,0.0,19854.27,0.0,24335.44,1285977.85,1184959.89,57604.03,101017.95,-4925.21,1223.05,2100.0,499.95,6.645,0.5,11.73,0.38,0.0,0.0,1.32,2.0,16.92,17.28,3,2008,0.0,,11256.973684210525,4277.65
2008-06-30,18061.83,1779.5500000000002,0.1586470646503335,0.3,0.0,2782.300000000001,3280.6399999999994,8.45,4580.85,14018.949999999999,0.0,23261.87,0.0,22358.01,1309713.75,1211652.38,57604.03,98061.38,-10825.27,-1539.1,15771.98,498.34,13.31729650754404,0.43,12.36,0.54,0.3,0.56,0.5405751832529883,0.8226144092980255,7.262510070659712,7.427032952519317,6,2008,3365.111111111111,,11217.037037037036,6057.2
2008-09-30,19265.29,3882.6799999999994,0.34764858328269554,-0.0013063426207247067,0.0,4300.0,4838.08,6.05,6147.2,15342.11,0.0,19346.85,0.0,22601.07,1319271.81,1217900.4,57604.03,101371.41,-5821.959999999999,1906.94,0.0,538.0799999999999,4.352095974945141,0.3,12.01,0.89,0.3,0.34,1.1718491571326815,1.6249641645573185,15.327786975295478,15.780901982720113,9,2008,-14.589762796504601,,11168.40449438202,9939.88
2008-12-31,21884.77999999999,2331.870000000001,0.209021288732251,-0.00032990267452217284,0.0,2391.449999999999,2957.7999999999993,3.8,10906.14,16162.970000000001,0.0,34519.84,0.0,22554.87,1330375.76,1226747.63,57604.03,103628.13,14996.189999999999,176.78999999999996,0.0,566.3499999999999,4.539011340683656,0.19,11.84,1.1,0.3,0.27,0.699271220486076,0.9424959928290589,8.999316576690369,9.364153735204843,12,2008,-3.6804392236977037,,11156.136363636362,12271.75
2009-03-31,19175.13,2650.93,0.24,0.0,0.0,3682.88,4245.03,4.54,1570.13,17627.51,0.0,21548.25,0.0,22044.57,1397985.26,1292599.06,57604.03,105386.2,-32878.33,4906.74,15000.0,562.15,4.73,0.21,12.27,0.24,0.0,0.0,0.76,1.08,10.08,10.28,3,2009,0.0,,11045.541666666666,2650.93
2009-06-30,17641.600000000002,2570.36,0.23137370266734847,0.43999999999999995,0.0,4442.0,5184.88,8.75,3136.66,14848.230000000003,0.0,24165.0,32.57,21389.47,1449884.37,1345692.48,57604.03,104191.89,31036.38,-23497.269999999997,-4922.360000000001,742.88,9.45591471622652,0.41,12.92,0.47,0.44,0.94,0.708889642214855,1.1617913580743455,9.865380854156731,10.160751538412923,6,2009,4888.016170212766,,11109.12765957447,5221.29
2009-09-30,18441.589999999997,4250.37,0.38143414142821847,0.0013426004859918002,0.0,5600.3,6250.290000000001,9.05,4702.37,15463.849999999995,0.0,20554.74,32.57,21289.87,1449767.34,1340605.71,57604.03,109161.63,-9836.47,3256.629999999999,2969.58,649.99,5.933199874363879,0.42,12.28,0.85,0.44,0.52,1.1667397267216095,1.777034353006759,15.580462812220878,16.1548577546069,9,2009,14.960770963704817,,11143.129411764707,9471.66
2009-12-31,17393.18,2717.5,0.24300895221655966,0.001557575265042524,0.0,3889.5200000000004,4619.130000000001,9.85,6243.08,16986.93,0.0,33203.18,32.57,21166.01,1543830.14,1431302.97,57604.03,112527.17,6761.43,2982.2999999999993,2904.720000000001,729.6100000000001,10.137075105795766,0.43,12.72,1.09,0.44,0.4,0.7045030174351637,1.0968844448674069,9.657933770661801,10.059232957808414,12,2009,17.417921208849293,,11182.715596330274,12189.16
2010-03-31,18870.35,3074.3,0.27,0.0,0.0,3907.98,4574.73,12.2,1515.22,18651.49,0.0,24258.62,32.57,21068.89,1698467.0,1582495.56,57604.03,115971.44,-11883.12,-22856.05,25794.6,666.75,11.2975,0.52,13.65,0.27,0.0,0.0,0.72,1.0,10.6,11.12,3,2010,0.0,,11386.296296296296,3074.3
2010-06-30,18851.46,3373.42,0.30345356187923794,0.4,0.0,4765.040000000001,5517.93,12.6,3026.42,16950.899999999998,0.0,29163.86,36.84,18219.14,1640028.35,1528101.52,57604.03,111926.83,45569.11,-24057.3,-16605.47,752.8900000000001,10.378523753342305,0.55,13.65,0.58,0.4,0.69,0.8161854422958813,1.1719585838094708,12.054431147754554,12.493915616683106,6,2010,4446.703448275863,,11116.758620689656,6447.72
2010-09-30,19107.660000000003,4992.089999999999,0.44510632606660416,0.003521604183864931,-20527.03,6514.359999999999,7242.700000000001,17.0,4560.58,-13959.96,-20527.03,25138.91,0.0,21435.83,1734764.09,1612314.85,57604.03,122449.24,-29885.46,1381.1100000000006,24478.300000000003,728.3399999999999,9.55019003563638,0.73,13.17,1.02,0.4,0.39,1.1520399027606227,1.6582392539736235,16.303110139066995,17.245688241325684,9,2010,39.496551724137134,,11215.5,11439.81
2010-12-31,21025.64,3473.4300000000003,0.3097691648494895,-9.05235884354915e-05,-7568.610000000001,5261.000000000002,6044.049999999999,17.3,6124.11,8073.41,-7568.610000000001,35327.58,0.0,22338.9,1762476.37,1636688.92,57604.03,125787.45,23951.25,-18501.71,4739.129999999997,783.0500000000002,13.964672701047666,0.73,13.01,1.33,0.4,0.3,0.7918910981114768,1.1552293666567426,11.049209910120137,11.664090056889048,12,2010,-1.0150375939847436,,11212.962406015036,14913.24
2011-03-31,22934.6,5488.77,0.49,0.0,-6196.29,7278.86,7536.81,18.4,1513.74,7895.93,-6196.29,27175.59,0.0,22012.54,1957827.11,1835237.22,57604.03,122589.89,-58770.86,3488.22,47130.65,257.95,9.3875,0.75,14.97,0.49,0.0,0.0,1.12,1.6,17.92,18.4,3,2011,0.0,,11201.57142857143,5488.77
2011-06-30,23479.72,5241.109999999999,0.46892095717752663,0.51,-7360.099999999999,7449.38,8775.11,18.8,3021.27,7623.67,-7360.099999999999,30906.57,0.0,21889.41,1849247.59,1727381.06,57604.03,121866.53,66281.59,-49208.74,-13341.86,1325.73,10.021305143376118,0.76,14.17,0.96,0.51,0.53,1.1332256465123558,1.6412233501213431,17.193768429842645,17.936226612040393,6,2011,5700.24875,,11176.958333333332,10729.88
2011-09-30,26901.04,5492.360000000001,0.49092616062886507,0.0004920228340846692,-6773.43,7405.8200000000015,8214.15,15.4,6033.73,8391.019999999999,-6773.43,30179.08,0.0,21745.5,1918531.55,1792976.86,57604.03,125554.69,2295.7800000000007,-2962.010000000002,-61.270000000004075,808.3300000000002,7.841810660626759,0.64,14.28,1.45,0.51,0.35,1.1511372042332009,1.6386776672025567,17.497285504344656,17.71397015455326,9,2011,5.50462931034599,,11187.751724137932,16222.24
2011-12-31,26592.14,805.1400000000012,0.07187323005653258,0.000658860226780345,-8662.64,670.5799999999981,1439.6399999999994,14.9,13544.5,9264.52,-8662.64,37331.46,0.0,24223.45,1964998.99,1835174.39,57604.03,129824.6,-1021.5200000000004,6816.209999999999,1357.6900000000023,769.06,51.813449834811266,0.61,14.14,1.52,0.51,0.34,0.1645518688136404,0.23075089649728883,2.4815178377413356,2.5193458535605635,12,2011,7.380699637023099,,11202.223684210527,17027.38
2012-03-31,27567.42,6376.56,0.57,0.0,-8094.86,8346.49,9163.19,17.5,1526.64,8872.66,-8094.86,29630.87,0.0,24054.12,2123845.97,1987792.39,57604.03,136053.58,9977.24,-23819.43,6140.35,816.7,7.675000000000001,0.64,14.61,0.57,0.0,0.0,1.2,1.64,18.76,19.72,3,2012,0.0,,11186.947368421053,6376.56
2012-06-30,29835.67,7383.599999999999,0.6600088952454041,0.62,-7692.38,9553.070000000002,10283.38,16.1,3069.48,8576.470000000001,-7692.38,27595.05,0.0,26005.34,2145122.99,2007479.11,57604.03,137643.88,50006.66,-4738.759999999998,-47311.24,730.31,6.098667804323095,0.54,14.58,1.23,0.62,0.5,1.3736770502668574,1.931733351937768,21.463703910419643,22.751526145044824,6,2012,6936.0156097560985,,11187.121951219513,13760.16
2012-09-30,31510.23000000001,8899.43,0.7972713937012982,0.358624604955126,-7062.83,11399.449999999997,12113.900000000001,18.3,4605.01,8592.079999999998,-7062.83,25440.06,0.0,26140.2,2247479.39,2104205.52,57604.03,143273.87,25233.609999999993,-18222.27,-9152.220000000001,714.45,5.735280402789841,0.59,14.69,2.03,0.98,0.48,1.5866878968242586,2.2150791430912915,24.85287378986116,26.48669103015544,9,2012,4003.096804037007,,11162.359605911332,22659.59
2012-12-31,32096.939999999988,867.4300000000003,0.07373904557398261,0.05008091855295688,-8429.39,2091.2800000000025,2870.510000000002,19.6,15162.85,9301.770000000004,-8429.39,43705.26,0.0,26124.99,2253761.79,2073498.19,72005.04,180263.09,-26243.479999999996,-5696.330000000002,50205.67,779.23,66.45054817103396,0.76,11.5,2.0,0.98,0.49,0.15337721479388386,0.2197423558104682,1.9245890894809463,2.2372426427146324,12,2012,589.1273862068938,,11763.51,23527.02
2013-03-31,31846.33,8546.39,0.61,0.0,-8741.09,10497.26,11220.24,25.0,1619.18,10309.8,-8741.09,33537.64,0.0,26147.6,2345721.25,2153669.65,72005.04,192051.09,-58471.25,33837.33,14833.47,722.98,10.245,0.95,11.21,0.61,0.0,0.0,1.44,1.88,17.8,20.84,3,2013,0.0,,14010.475409836065,8546.39
2013-06-30,32378.799999999996,6447.310000000001,0.46010135590281265,0.44,-8567.07,8092.17,8833.53,20.3,5765.04,9253.75,-8567.07,33376.9,0.0,26583.53,2371642.84,2180607.5,72005.04,191034.83,46667.95,-29804.18,-18274.97,741.3599999999999,11.029037265153992,0.77,11.41,1.07,0.44,0.41,1.0836031933412034,1.41040415641236,13.502039790045155,15.686446227415516,6,2013,6165.633644859813,,14012.803738317756,14993.7
2013-09-30,33724.99,8898.34,0.6368715856829303,-0.0012864507472061441,-8079.470000000001,10771.650000000001,11519.029999999999,19.2,9174.42,9396.490000000002,-8079.470000000001,31710.72,0.0,26630.17,2414722.87,2216436.34,72005.04,198286.02,4893.459999999999,5638.390000000001,-12362.15,747.3799999999999,7.538136585025971,0.7,11.18,1.71,0.44,0.26,1.474860514213102,1.8770951999075844,17.951585046735232,20.841715751354847,9,2013,-17.974229655133968,,13971.95321637427,23892.04
2013-12-31,34579.73000000001,10037.229999999996,0.7188621771113848,-0.0002927731409302852,-11167.439999999999,12345.86,13152.66,16.5,12310.53,11353.449999999997,-11167.439999999999,50689.51,0.0,26798.82,2514770.55,2308680.26,72005.04,206090.29,303.1900000000005,31350.36,-11686.49,806.8000000000002,5.738130522564494,0.57,11.2,2.43,0.44,0.18,1.597471504691966,2.070796394971067,19.477319234985007,20.778962683252537,12,2013,-4.087892570934855,,13962.662551440328,33929.27
2014-03-31,33859.8,8297.3,0.59,0.0,-10887.44,10088.58,10839.16,18.7,1776.01,11486.92,-10887.44,43262.52,0.0,26676.2,2536019.36,2320225.01,72005.04,215794.35,43143.0,-15478.22,-35062.37,750.58,7.9225,0.62,10.75,0.59,0.0,0.0,1.32,1.64,15.4,16.28,3,2014,0.0,,14063.22033898305,8297.3
2014-06-30,34791.08,7619.6900000000005,0.5457342500058113,0.8800000000000001,-9464.859999999999,9162.539999999999,9955.150000000001,20.9,7140.86,10295.949999999999,-9464.859999999999,44419.07,0.0,27142.07,2488288.17,2275939.52,72005.04,212348.65,-36847.17,31190.55,6820.2800000000025,792.61,9.572516293313768,0.72,10.72,1.14,0.88,0.77,1.2255084912411205,1.5127370438757581,14.36142763173188,15.108221868581936,6,2014,12286.799298245616,,13962.271929824563,15916.99
2014-09-30,34652.28999999999,9255.230000000001,0.6618174320739292,0.00140293002198033,-9637.350000000002,11234.98,12050.389999999996,23.7,9965.02,10246.900000000001,-9637.350000000002,34998.86,0.0,27208.0,2557328.56,2333738.2,72005.04,223590.35,-127.85999999999967,-9007.0,-300.0,815.4099999999999,8.954886518217267,0.8,10.44,1.8,0.88,0.49,1.441291296516557,1.8089676476687397,16.560142855894316,17.545515476982168,9,2014,19.61936842105206,,13984.566666666668,25172.22
2014-12-31,36144.14,8018.809999999998,0.5725817999622186,0.0012622133148623114,-10919.489999999998,9437.11,10345.190000000002,22.7,13654.3,11607.780000000002,-10919.489999999998,74587.62,0.0,27745.11,2739366.16,2507223.89,72005.04,232142.26,45765.57,6676.280000000001,-12854.999999999996,908.0799999999999,9.913256062932033,0.69,10.8,2.37,0.88,0.37,1.1693231695430961,1.468901832814468,13.819273821872956,14.640699188907362,12,2014,17.67686075949132,,14004.654008438818,33191.03
2015-03-31,39174.98,7928.82,0.57,0.0,-12031.98,10196.68,11135.51,22.8,3724.42,13166.2,-12031.98,48067.36,0.0,27708.08,2892546.37,2648535.14,72005.04,240354.95,23732.34,-40366.65,-10062.0,938.83,10.0,0.67,11.02,0.57,0.0,0.0,1.08,1.52,13.2,13.92,3,2015,0.0,,13910.21052631579,7928.82
2015-06-30,40144.23,8448.74,0.6035713378549673,0.9,-11216.650000000001,9942.599999999999,10887.06,17.1,11239.72,12089.529999999999,-11216.650000000001,54050.48,0.0,27233.8,2727573.5,2488204.85,72005.04,235477.44,10843.460000000003,7210.18,-12089.259999999998,944.4599999999999,7.085077987960334,0.53,10.57,1.17,0.9,0.77,1.2380950520101894,1.5888886500797432,14.361902603318198,15.084124716990807,6,2015,12598.123076923079,,13997.914529914531,16377.56
