,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2004-12-31,,,,,,,,,0.0,,,0.23,670.93,177.86,897.82,111.92,1067.11,284.01,186.81,22.58,667.14,21.64,688.78,240.0,378.33,,,,,,0.0,1.82,0.82,0.0,0.0,,,,,,12.85,12.74,0.0,1.35,1.08,12,2004,,165.26829268292684,135.52
2005-03-31,416.58,62.31,0.25,0.0,74.76,66.12,70.92,11.0,0.0,350.46,60.0,481.16,558.52,137.71,1275.34,125.32,1458.48,143.46,216.34,22.68,535.27,16.97,552.24,300.0,906.24,230.34,-68.56,319.15,4.8,11.000000000000002,3.64,0.61,0.25,0.0,0.0,17.08,0.0,27.52,0.0,28.64,15.18,14.96,0.0,2.38,2.13,3,2005,0.0,249.24,62.31
2005-06-30,430.84999999999997,46.980000000000004,0.17194619818830634,0.11,64.67999999999999,50.36999999999999,55.44,13.8,0.0,380.4800000000001,43.540000000000006,439.65,506.41,179.64,1159.99,137.26,1375.09,66.12,265.59,22.68,443.61,11.26,454.88,300.0,920.22,50.41999999999999,22.650000000000006,-114.57999999999998,5.069999999999999,20.06441570881226,4.5,0.49,0.4,0.11,0.28,13.669722755970355,0.0,20.427208344770794,0.0,21.510469393357123,13.1,12.9,0.0,2.61,2.21,6,2005,30.054750000000002,273.225,109.29
2005-09-30,304.20000000000016,24.529999999999987,0.08615378867134953,0.00444229188462113,36.360000000000014,26.799999999999997,32.19000000000001,10.6,0.0,277.4,20.299999999999997,444.32,360.71,163.23,1026.34,140.6,1245.6,44.24,169.66,4.6,297.41,3.45,300.86,300.0,944.74,94.88,-41.63000000000001,-48.579999999999984,5.390000000000001,30.754596412556072,3.37,0.32,0.47,0.11,0.23,7.874822896428034,0.0,10.382448064564334,0.0,11.079010611268862,11.82,11.62,0.0,3.45,2.9,9,2005,1.2648244680851057,284.72340425531917,133.82
2005-12-31,192.06999999999994,3.5400000000000205,0.0123704135119395,0.0005547776304539108,19.47,1.6899999999999977,6.909999999999997,8.95,0.0,190.38,2.769999999999996,432.82,294.2,183.18,974.42,135.52,1198.15,61.42,137.17,3.86,247.77,2.09,249.86,300.0,948.29,-7.839999999999975,-11.399999999999991,7.739999999999981,5.220000000000001,180.9155367231628,2.83,0.26,0.48,0.11,0.23,1.1813744903902224,1.31951077460688,1.4937274315666946,2.134927198602225,1.572073383808978,10.37,10.22,0.0,3.93,3.19,12,2005,0.15875886524822747,286.1666666666667,137.36
2006-03-31,331.2,32.47,0.11,0.0,47.19,35.03,40.16,8.75,0.0,296.18,29.26,448.53,315.38,159.5,1117.01,131.07,1315.06,33.41,222.3,3.77,333.12,1.18,334.3,300.0,980.76,-11.3,56.02,-29.0,5.13,19.8875,2.68,0.34,0.11,0.0,0.0,9.88,10.12,13.24,13.76,14.28,9.98,9.8,0.0,3.35,2.87,3,2006,0.0,295.1818181818182,32.47
2006-06-30,371.96,38.94,0.13087242683097602,0.11000000000000001,57.43000000000001,43.11,48.25,6.9,0.0,328.84,38.78,426.84,535.77,124.18,1289.69,127.3,1484.55,220.81,188.43,3.59,497.5,0.36,497.86,300.0,986.69,-186.82999999999998,11.749999999999993,153.39,5.14,13.180774910118132,2.1,0.5,0.24,0.11,0.46,10.49160621761658,11.931202912757318,15.791939504271111,16.337241282733512,17.27516034168884,10.3,10.16,0.0,2.59,2.34,6,2006,32.72958333333334,297.5416666666667,71.41
2006-09-30,336.48000000000013,11.950000000000003,0.040139155470249537,6.377959053099934e-05,31.97999999999999,14.790000000000006,20.230000000000004,7.15,0.0,321.69000000000005,13.739999999999995,432.76,645.15,162.52,1327.32,125.99,1519.86,191.14,240.14,3.44,519.22,1.99,521.22,300.0,998.65,42.889999999999986,-5.329999999999998,-31.650000000000006,5.440000000000001,44.54005020920501,2.15,0.52,0.28,0.11,0.39,3.1423224568138206,3.853358925143955,4.788027831094051,4.919913627639157,5.32703934740883,8.12,8.02,0.0,2.56,2.24,9,2006,0.01898809523808609,297.71428571428567,83.36
2006-12-31,72.08999999999992,-32.23,-0.10716017993350282,0.0011156435975524788,4.039999999999992,-30.720000000000006,-24.700000000000003,4.36,0.0,102.80999999999995,-37.2,352.0,320.11,218.56,1084.84,124.55,1266.8,137.16,107.14,3.36,297.37,3.02,300.39,300.0,966.42,62.58000000000001,-103.41,-55.69,6.02,-10.172855259075396,1.35,0.31,0.17,0.11,0.65,-10.186520633678855,-12.73315079209857,-13.338290631723057,-13.464361431644825,-16.187490709955014,4.69,4.6,0.0,3.65,2.91,12,2006,0.3355462184874014,300.7647058823529,51.13
2007-03-31,29.5,-8.91,-0.03,0.0,8.88,-6.33,-0.9,3.22,0.0,35.83,-7.26,125.36,129.24,246.94,900.66,125.55,1154.16,137.27,31.11,2.4,194.05,2.61,196.66,300.0,957.5,-30.07,-180.32,-1.26,5.43,-26.8325,1.01,0.21,-0.03,0.0,0.0,-3.08,-2.04,-3.7200000000000006,-3.68,-2.6399999999999997,-32.34,-30.2,0.0,4.64,3.37,3,2007,0.0,297.0,-8.91
2007-06-30,17.950000000000003,-42.120000000000005,-0.14031746031746034,0.0,-0.120000000000001,-40.550000000000004,-18.060000000000002,3.2,0.0,58.5,-42.22,105.65,47.73,244.29,731.02,141.65,1000.84,63.37,3.51,1.74,83.19,2.26,85.45,300.0,915.39,69.15,-13.319999999999993,-74.91,22.490000000000002,-5.700288461538461,1.05,0.09,-0.17,0.0,0.0,-16.83809523809524,-12.446984126984129,-18.389841269841273,-17.729523809523812,-16.871111111111116,-117.93,-107.54,0.0,8.79,5.85,6,2007,0.0,300.1764705882353,-51.03
2007-09-30,19.840000000000003,-21.810000000000002,-0.07186161449752884,0.0,0.9900000000000002,-20.979999999999997,-16.32,2.86,0.0,40.82000000000001,-20.729999999999997,73.4,32.81,268.24,656.22,185.64,970.13,58.33,3.99,1.57,74.66,1.9,76.56,300.0,893.57,9.18,-36.24000000000001,-5.569999999999993,4.659999999999997,-9.952462173314991,0.96,0.09,-0.24,0.0,0.0,-8.994678747940693,-6.527429983525535,-9.761202635914334,-9.222240527182867,-9.078517298187808,-115.91,-108.25,0.0,8.79,5.2,9,2007,0.0,303.5,-72.84
