,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2003-09-30,,,,,,,,,,,5.36,257.66,70.07,356.48,39.76,434.3,82.03,112.61,0.0,226.48,0.0,226.48,160.0,207.83,,,,,,0.0,1.09,0.52,0.0,0.0,,,,,,9.25,9.21,0.0,1.57,1.26,9,2003,,87.46153846153845,45.48
2003-12-31,242.32000000000005,24.79,0.21519709691191122,0.0,72.97,34.75,40.239999999999995,10.5,207.57999999999998,33.60000000000001,229.89,229.14,48.27,532.37,39.24,620.27,82.48,82.11,0.0,204.88,0.0,204.88,200.0,415.39,56.48000000000002,-15.169999999999998,183.23000000000002,5.490000000000002,12.195912666397742,5.06,0.49,0.61,0.0,0.0,15.988085954176748,0.0,23.876294293439592,0.0,34.24808880034154,9.59,9.55,0.0,2.6,2.36,12,2003,0.0,115.1967213114754,70.27
2004-03-31,207.62,16.86,0.08,0.0,59.61,22.64,27.65,7.7,184.98,21.99,119.87,309.36,56.6,508.37,43.18,591.31,13.74,106.99,0.0,159.55,0.0,159.55,200.0,431.75,-43.03,1.75,-68.74,5.01,24.0625,3.57,0.37,0.08,0.0,0.0,11.4,0.0,15.639999999999999,0.0,20.96,8.15,8.12,0.0,3.19,2.83,3,2004,0.0,210.75,16.86
2004-06-30,197.18,19.689999999999998,0.09696853625170998,0.32999999999999996,63.379999999999995,26.92,32.1,6.15,170.26000000000002,25.05,60.9,317.56,76.84,475.56,45.18,559.46,32.56,96.24,0.0,174.02,0.0,174.02,200.0,385.44,-4.960000000000001,-6.82,-47.19000000000001,5.18,15.857205434230574,3.19,0.45,0.18,0.33,1.83,14.071212038303694,0.0,20.428038303693572,0.0,27.711452804377565,9.09,9.03,0.0,2.73,2.29,6,2004,67.00833333333333,203.05555555555554,36.55
2004-09-30,285.75999999999993,22.880000000000003,0.11549722362443213,-0.008255090021874413,70.16000000000001,30.709999999999994,36.400000000000006,5.85,255.04999999999995,30.660000000000004,85.87,314.35,73.56,497.65,45.58,585.86,14.57,107.7,0.0,176.62,0.0,176.62,200.0,408.32,49.440000000000005,-6.49,-17.97999999999999,5.690000000000001,12.662642045454543,2.87,0.43,0.3,0.33,1.1,15.615224634023223,24.23901733131415,22.40646138313983,29.70588591620394,30.19867407033485,8.65,8.61,0.0,2.82,2.4,9,2004,-1.635333333333321,198.1,59.43
2004-12-31,737.74,75.16,0.3741526116353369,0.004567872798870664,168.78,102.97000000000001,110.34,5.75,634.77,97.58999999999999,18.01,771.16,95.19,930.63,54.59,1031.19,151.49,242.04,0.0,531.4,0.0,531.4,200.0,483.48,-186.83999999999997,-17.439999999999998,136.42,7.369999999999999,3.8410796966471534,2.38,1.1,0.67,0.33,0.49,29.150397503529238,49.566844490675386,62.187514674195704,66.90072070733338,81.88916264209821,9.48,9.42,0.0,1.75,1.57,12,2004,0.9175970149253772,200.88059701492537,134.59
2005-03-31,240.44,15.14,0.08,0.0,74.84,20.76,27.56,6.85,219.68,20.68,250.11,269.44,122.27,737.47,59.37,842.63,159.7,88.7,0.0,328.61,0.0,328.61,200.0,498.62,237.56,-14.19,8.74,6.8,21.4075,2.75,0.66,0.08,0.0,0.0,7.2,11.6,12.16,13.0,16.16,6.31,6.3,0.0,2.24,1.87,3,2005,0.0,189.25,15.14
2005-06-30,326.07,17.32,0.08537276648182378,0.5,76.69999999999999,23.709999999999997,31.960000000000004,5.5,302.35999999999996,21.910000000000004,14.66,412.91,156.74,718.64,63.44,855.9,103.74,116.84,0.0,330.27,0.0,330.27,217.0,509.38,-82.93,17.9,-170.43,8.25,16.108181293302543,2.34,0.65,0.16,0.5,3.13,8.089069624152803,13.403524337646333,13.595613062230438,15.495157116451017,18.056340110905733,5.75,5.73,0.0,2.18,1.7,6,2005,101.4375,202.875,32.46
2005-09-30,479.3399999999999,20.9,0.10183658170914542,0.00573931784107945,101.03,31.700000000000003,38.809999999999995,4.64,447.64,30.459999999999994,54.38,394.06,148.86,754.29,66.46,894.49,90.81,138.94,0.0,348.23,0.0,348.23,217.0,530.28,67.55000000000001,-14.89,-12.939999999999998,7.109999999999999,11.393253588516748,1.9,0.66,0.26,0.5,1.92,9.353298350824586,16.121514242878558,15.761169415292352,17.81356821589205,21.840029985007494,5.12,5.1,0.0,2.17,1.74,9,2005,1.1778846153846132,205.23076923076923,53.36
2005-12-31,471.69000000000005,23.400000000000006,0.11279312141740491,0.005371387341163328,104.18,33.56,44.05999999999999,5.3,438.13,28.960000000000008,30.29,446.06,148.24,805.51,65.56,957.61,59.65,190.26,0.41,387.72,0.13,387.85,217.0,553.68,15.689999999999998,-7.98,-31.789999999999992,10.499999999999996,11.743623931623931,2.08,0.7,0.37,0.5,1.35,9.779468473163107,13.449817613340283,16.90067743616467,18.046899426784787,23.473163105784266,5.09,5.06,0.0,2.08,1.7,12,2005,1.1143451143451273,207.45945945945948,76.76
