,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2000-03-31,648.24,53.71,0.89,0.0,113.07,73.56,84.54,2.25,574.68,56.48,65.84,252.55,370.38,697.24,413.89,1459.4,0.8,93.84,0.0,234.97,0.0,234.97,820.0,1224.42,-6.52,-4.54,31.3,10.98,0.6325000000000001,1.51,0.19,0.89,0.0,0.0,14.72,0.0,17.56,0.0,24.04,8.52,8.29,2.97,1.39,3,2000,0.0,60.348314606741575,53.71
2000-06-30,698.94,55.12,0.7749113295966186,0.0,114.09,72.63,83.71,1.68,626.32,57.440000000000005,196.36,223.11,268.77,696.88,449.65,1478.75,2.48,95.07,0.0,199.54,0.0,199.54,820.0,1279.2,143.47,-14.5,1.6900000000000013,11.079999999999998,0.5380292997097242,1.07,0.16,1.53,0.0,0.0,14.910712119819902,0.0,17.24051088854176,0.0,23.15617384912248,8.29,8.08,3.49,2.15,6,2000,0.0,71.13071895424837,108.83
2000-09-30,551.7,7.829999999999998,0.10470426881536087,1.0,60.27000000000001,10.610000000000014,21.870000000000005,1.73,541.0799999999999,9.510000000000005,166.19,199.86,330.55,702.92,464.05,1469.64,2.33,95.42,0.0,261.71,0.0,261.71,820.0,1207.93,-32.40999999999998,2.41,-0.1600000000000037,11.260000000000002,4.134501915708814,1.17,0.22,1.56,1.0,0.64,2.1316715240870905,0.0,2.5934441968112463,0.0,3.484772844162523,6.26,6.14,2.69,1.42,9,2000,74.78205128205127,74.78205128205127,116.66
2000-12-31,579.8399999999997,12.319999999999993,0.16047139091331983,0.025943199303410273,72.64999999999998,18.569999999999993,29.799999999999983,1.63,561.27,13.849999999999994,85.1,194.67,365.73,653.72,466.56,1425.9,19.3,104.82,0.0,205.55,0.0,205.55,820.0,1220.35,-5.88000000000001,-13.43,-61.78,11.229999999999997,2.5387702922077935,1.09,0.17,1.68,1.0,0.6,3.4577763994417725,0.0,4.038530004651882,0.0,5.490414017677157,5.29,5.2,3.18,1.4,12,2000,1.991758241758248,76.77380952380952,128.98
2001-03-31,585.64,32.99,0.4000000000000001,1.0,73.65,38.04,49.69,1.48,547.59,17.97,158.7,182.08,354.59,724.53,461.57,1500.99,1.32,117.5,0.0,247.32,0.0,247.32,820.0,1253.66,77.28,-4.34,0.67,11.65,0.9225,0.96,0.2,0.4,1.0,2.5,8.8,10.28,10.52,10.64,12.12,5.84,5.63,2.93,1.5,3,2001,82.475,82.475,32.99
2001-06-30,533.6,26.129999999999995,0.31822733423545324,-0.004431664411366604,85.85999999999999,33.529999999999994,45.68000000000001,2.03,500.08000000000004,29.78,76.93,204.08,362.98,673.16,459.84,1452.05,3.66,114.4,0.0,250.86,0.0,250.86,820.0,1201.19,-20.439999999999998,-3.9000000000000004,-57.440000000000005,12.15,1.5894297742058938,1.38,0.21,0.72,1.0,1.39,7.1954736129905275,8.627496617050065,8.698213802435722,8.43302435723951,10.536860622462786,5.4,5.28,2.68,1.24,6,2001,-0.36388888888888005,82.11111111111111,59.12
2001-09-30,764.73,53.63,0.6564026607538803,0.4950036954915005,119.97000000000003,66.32,78.12,1.38,698.4099999999999,57.97,20.92,296.7,431.2,760.37,472.98,1510.11,31.69,106.22,0.0,295.42,0.0,295.42,820.0,1214.7,-74.12,20.79,-2.6699999999999946,11.8,0.5255920193921313,0.93,0.24,1.38,1.5,1.09,14.212544567627495,17.618227937915744,17.656280266075388,17.713358758314858,21.59469623059867,6.1,5.98,2.57,1.11,9,2001,40.44323671497585,81.70289855072464,112.75
2001-12-31,594.53,19.569999999999993,0.2381174425634824,0.5088233071342199,59.85999999999996,23.78,35.599999999999994,1.58,570.7400000000002,22.55000000000001,130.72,219.28,348.33,704.81,470.69,1446.49,30.06,77.46,0.0,251.94,0.0,251.94,820.0,1194.56,147.11,-5.120000000000001,-32.19,11.82,1.6565355135411348,1.08,0.21,1.61,2.0,1.24,5.413104594921402,6.661372430471582,6.5548851269649315,6.483893591293832,8.004295646916564,5.42,5.34,2.8,1.41,12,2001,41.818322981366435,82.1863354037267,132.32
2002-03-31,611.24,40.88,0.5,0.5,105.6,51.54,63.11,1.6,559.7,45.74,164.3,276.46,361.34,834.2,463.7,1548.32,1.85,142.92,0.0,312.38,0.0,312.38,820.0,1235.94,65.32,-3.54,-30.0,11.57,0.7999999999999999,1.06,0.25,0.5,0.5,1.0,10.56,13.52,13.240000000000002,13.12,16.68,6.76,6.69,2.67,1.51,3,2002,40.88,81.76,40.88
2002-06-30,619.72,12.399999999999999,0.15127627627627627,0.0012762762762762025,74.66,17.15,29.290000000000006,1.72,602.5699999999999,13.589999999999996,96.54,231.84,429.63,849.77,458.5,1552.8,0.0,183.02,0.0,344.35,0.0,344.35,820.0,1208.45,26.41000000000001,13.309999999999999,-30.61,12.14,2.846612903225807,1.17,0.28,0.65,0.5,0.77,3.1930930930930925,4.254354354354354,4.1054054054054046,4.114714714714714,5.287687687687687,4.37,4.33,2.47,1.22,6,2002,0.10461538461537856,81.96923076923076,53.28
