,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2009-06-30,,,,,,,,,0.0,,,21.88,56.23,6.49,120.23,290.23,420.93,8.24,16.94,24.38,79.94,60.16,140.11,160.0,280.82,,,,,,0.0,0.5,0.38,0.0,0.0,,,,,,23.99,23.78,1.5,1.42,6,2009,,160.18421052631578,60.87
2009-09-30,163.6,39.339999999999996,0.24732262249276518,0.0,80.38999999999999,55.17,64.71000000000001,,0.0,108.42999999999998,56.42,37.81,54.9,8.53,122.48,289.08,424.89,16.0,25.09,23.21,91.59,56.35,147.94,160.0,276.95,48.89,9.13,-42.08999999999999,9.54,0.0,0.0,0.53,0.63,0.0,0.0,37.02772976748827,0.0,56.81353956690949,0.0,67.31886238898313,24.14,23.89,1.34,1.24,9,2009,0.0,159.06349206349205,100.21
2009-12-31,173.76,37.230000000000004,0.22212310826542492,0.19999999999999998,81.28999999999999,53.370000000000005,44.25,5.3,0.0,120.38999999999999,55.53999999999999,68.06,61.36,7.85,272.68,311.93,598.16,0.0,37.23,23.32,99.35,52.05,151.4,200.0,446.76,-11.709999999999994,-86.87,136.54,-9.119999999999997,5.96200913242009,2.37,0.34,0.82,0.2,0.24,24.89945867287544,0.0,33.32930151338767,0.0,42.62596623981375,23.43,23.17,2.74,2.67,12,2009,33.5219512195122,167.609756097561,137.44
2010-03-31,164.3,36.85,0.18,0.25,72.41,47.27,58.07,5.5,0.0,117.03,46.19,33.14,79.52,8.8,274.91,404.69,689.31,0.0,25.32,44.65,112.41,93.14,205.54,200.0,483.76,6.43,-35.37,-5.99,10.8,7.64,2.27,0.42,0.18,0.25,1.39,21.4,0.0,30.480000000000004,0.0,32.76,22.84,22.43,2.45,2.37,3,2010,51.18055555555556,204.72222222222223,36.85
2010-06-30,212.11,46.93,0.23526617331105276,-0.006574759290204505,85.81,59.809999999999995,75.4,16.5,0.0,152.29999999999998,59.35000000000001,25.36,148.1,9.2,249.03,565.18,849.03,0.0,59.49,96.15,181.5,187.14,368.64,200.0,480.39,-49.67,106.88999999999999,-64.99000000000001,15.59,17.53524504581291,6.87,0.77,0.42,0.25,0.6,22.115020291238956,37.77702554308904,39.076591071854864,49.31627118644068,35.93970876104082,22.7,22.26,1.37,1.32,6,2010,-1.3115079365079367,199.47619047619048,83.78
2010-09-30,248.42000000000002,60.150000000000006,0.3008962690196623,0.25053349346408477,99.45000000000002,75.35000000000001,92.43,20.7,0.0,173.06,74.05999999999999,59.19,120.88,8.96,241.45,559.71,855.97,10.06,70.44,97.52,203.2,162.24,365.44,200.0,490.53,106.31,-8.999999999999993,-63.480000000000004,17.08,17.19861803823774,8.44,0.74,0.72,0.5,0.69,28.100368234558466,47.62519280205655,49.04609185020497,62.70343917181963,46.72250399499757,23.49,23.04,1.19,1.14,9,2010,50.08234126984128,199.9027777777778,143.93
2010-12-31,252.51999999999998,50.44999999999999,0.251756867990534,0.0012200472156485387,93.60999999999996,63.91,80.89000000000001,16.7,0.0,188.62,66.73000000000002,44.5,96.2,11.87,293.55,677.98,983.24,0.0,75.49,113.9,218.9,223.22,442.12,200.0,541.12,136.16,-218.16,67.31,16.980000000000004,16.586836471754214,6.17,0.82,0.97,0.5,0.52,20.524673320300437,32.33907809445415,37.291161642144246,40.85209383681448,33.4603045580821,22.6,22.16,1.34,1.29,12,2010,0.24448739977088962,200.39175257731958,194.38
2011-03-31,248.08,50.33,0.25,0.35,91.17,64.27,84.68,15.1,0.0,183.81,64.64,26.25,112.73,13.47,311.53,755.72,1080.68,0.0,67.28,127.21,229.82,263.07,492.89,200.0,587.79,53.45,-121.08,49.38,20.41,15.1,5.14,0.84,0.25,0.35,1.4,18.64,29.040000000000003,34.24,37.56,30.199999999999996,20.57,20.29,1.36,1.3,3,2011,70.46199999999999,201.32,50.33
2011-06-30,236.25999999999996,46.07000000000001,0.2293941908713693,-0.0008481327800829095,84.27,58.8,79.72,13.7,0.0,177.45999999999998,57.129999999999995,39.75,101.99,12.39,230.56,751.55,995.09,0.0,39.97,130.15,198.03,233.48,431.51,200.0,563.59,54.959999999999994,60.05,-101.52000000000001,20.919999999999998,14.929759062296503,4.86,0.77,0.48,0.35,0.73,18.52358091286307,25.520103734439836,32.68867219917013,35.30758921161826,29.515385892116186,20.25,19.9,1.16,1.1,6,2011,-0.17033333333331768,200.83333333333334,96.4
2011-09-30,250.58999999999997,49.29999999999998,0.24700754975978031,0.24781800503317308,89.42000000000002,62.91,84.44999999999999,10.0,0.0,187.68000000000006,64.36999999999999,56.9,109.44,13.52,257.12,759.54,1029.11,26.92,53.65,138.71,251.58,214.68,466.26,200.0,562.85,74.57,1.490000000000002,-58.91,21.54,10.12216024340771,3.55,0.83,0.73,0.6,0.82,19.16507892930679,26.70388469457789,35.04123541523678,37.436870281400125,32.37490734385723,20.21,19.83,1.02,0.97,9,2011,49.461757990867554,199.5890410958904,145.7
2011-12-31,272.95000000000005,55.53,0.2787124186254535,-0.0010582860612710983,107.69,69.97,92.69000000000003,12.8,0.0,202.9799999999999,82.60000000000002,87.29,130.57,40.83,327.29,791.31,1128.85,79.45,41.7,153.82,298.09,212.4,510.49,200.0,618.37,-2.1599999999999966,15.519999999999996,17.039999999999992,22.720000000000006,11.478408517918242,4.14,0.83,1.01,0.6,0.59,19.68096009541321,26.75639218804353,35.918028127018836,38.31329920985937,34.008434130099886,20.09,19.97,1.1,0.96,12,2011,-0.2108504001084981,199.23762376237622,201.23
2012-03-31,283.33,48.73,0.24,0.25,89.09,60.94,84.67,10.7,0.0,222.4,63.28,20.6,229.0,43.28,315.03,783.4,1109.0,22.61,63.9,154.78,256.67,185.2,441.87,200.0,667.13,40.74,-12.28,-95.15,23.73,11.145,3.21,0.66,0.24,0.25,1.04,17.56,22.28,29.199999999999996,31.080000000000002,28.6,17.27,17.2,1.23,1.06,3,2012,50.760416666666664,203.04166666666666,48.73
2012-06-30,228.78000000000003,31.95000000000001,0.14652330193356475,0.01721177284746325,71.85999999999999,39.150000000000006,63.3,11.4,0.0,189.61999999999998,34.849999999999994,41.44,185.71,39.91,289.44,754.89,1061.9,52.0,57.12,140.96,253.54,159.22,412.76,220.0,649.14,84.22,-2.960000000000001,-60.41999999999999,24.150000000000002,19.450319248826286,3.86,0.64,0.37,0.25,0.68,12.038671294000993,15.412667327714432,19.68956370847794,21.08351512146753,19.61036192364899,15.82,15.75,1.14,0.98,6,2012,3.7530968468468515,218.05405405405406,80.68
2012-09-30,246.12,35.209999999999994,0.16102597290534124,0.2506932249360414,79.26000000000002,43.46000000000001,68.25999999999999,9.9,0.0,202.65999999999997,55.49000000000001,70.58,184.0,34.9,291.81,775.14,1084.4,110.04,58.0,119.28,294.96,160.16,455.11,220.0,629.28,73.94000000000001,-7.5600000000000005,-37.24000000000001,24.800000000000004,15.370812269241695,3.46,0.72,0.53,0.5,0.94,12.991453964966777,16.50364310984554,22.385648459746307,23.62524462852705,22.093978772974367,15.34,15.28,0.99,0.87,9,2012,54.816675165731766,218.66037735849056,115.89
2012-12-31,219.65999999999997,21.230000000000004,0.09599329054842476,0.005654047687193143,64.30999999999997,27.50999999999999,53.04999999999998,10.1,0.0,192.1500000000001,31.349999999999994,45.5,147.99,23.66,219.49,769.07,1007.56,70.0,41.01,95.37,208.64,148.4,357.04,220.0,650.52,73.87999999999997,-19.279999999999998,-79.68,25.539999999999992,26.3034008478568,3.42,0.55,0.62,0.5,0.81,8.428830221703619,9.91517794632439,13.055087514585765,13.383322637106184,13.259460326721122,14.08,14.02,1.05,0.94,12,2012,1.2504564820450383,221.16129032258064,137.12
2013-03-31,245.63,32.29,0.15,0.25,76.87,44.58,70.85,8.8,0.0,201.05,46.83,24.62,169.29,24.37,220.84,890.34,1131.44,54.76,61.99,110.32,229.61,263.05,492.66,220.0,638.78,61.0,-28.75,-53.13,26.27,14.6675,3.03,0.77,0.15,0.25,1.67,11.4,15.92,20.2,19.8,19.76,13.2,13.15,0.96,0.86,3,2013,53.81666666666667,215.26666666666668,32.29
2013-06-30,284.75,41.14000000000001,0.18488628625902223,0.008143810431703664,90.63,56.7,85.88,6.7,0.0,228.05,59.97,21.9,200.04,33.13,259.62,871.97,1151.7,22.33,53.54,124.15,207.98,318.78,526.76,220.0,624.93,29.900000000000006,-4.049999999999997,-28.57,29.180000000000003,9.058270539620807,2.36,0.84,0.33,0.25,0.76,14.297872804031051,20.505569930546102,26.332289255072862,25.839259158382134,24.046422443143133,13.89,13.84,1.25,1.09,6,2013,1.8121212121212125,222.51515151515153,73.43
2013-09-30,268.39,33.83,0.1545468953943688,0.24586886014724912,80.47,47.81,77.4,7.55,0.0,220.57999999999993,50.14,42.06,151.47,35.15,233.67,845.42,1099.18,25.18,45.83,123.2,205.96,289.45,495.41,220.0,603.77,105.22999999999999,-2.8300000000000054,-82.24,29.590000000000003,12.214577298255987,2.75,0.82,0.49,0.5,1.02,12.313287339175833,17.2335558456088,22.418761887003537,21.951967182547076,21.056225992914413,13.48,13.43,1.13,0.96,9,2013,53.820191713048864,218.8979591836735,107.26
