,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,DPS,DPR%,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,TIE,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2002-12-31,,,,,,,,4.72,0.0,,,310.45,216.55,27.24,975.18,103.45,1220.77,39.62,214.62,0.19,452.22,0.03,452.26,210.0,768.51,,,,,,1.29,0.59,8.44,0.0,0.0,,,,,,14.16,13.13,0.0,2.16,2.1,12,2002,,32.86848341232228,277.41
2003-03-31,316.75,49.15,0.23,0.0,99.26,66.24,69.22,7.61,0.0,250.51,63.39,242.6,164.06,34.52,860.78,103.73,1106.68,0.1,143.16,0.13,394.02,0.0,394.02,210.0,712.66,-33.68,7.18,-41.36,2.98,8.2775,2.24,0.55,0.23,0.0,0.0,17.76,0.0,27.6,0.0,37.16,15.67,15.52,0.0,2.18,2.1,3,2003,0.0,213.69565217391303,49.15
2003-06-30,388.26,31.82,0.15326417191552427,0.5,77.71,43.11,45.86,5.61,1.09,345.15,40.489999999999995,84.46,216.81,18.56,920.24,102.6,1167.55,35.23,247.29,0.06,423.07,0.0,423.07,210.0,744.48,34.6,-122.78999999999999,-69.94,2.7500000000000004,9.154292111879322,1.58,0.57,0.39,0.5,1.28,10.90926515993578,0.0,17.102709645547737,0.0,23.09180190193899,11.6,11.48,0.0,2.18,2.13,6,2003,103.8076923076923,207.6153846153846,80.97
2003-09-30,359.3900000000001,21.22,0.10174968196496721,0.0022431820063682057,64.08000000000001,27.360000000000014,30.070000000000007,15.23,1.1,332.0300000000001,26.539999999999992,144.96,272.95,37.11,1055.02,103.21,1298.88,38.0,305.69,0.04,531.72,0.0,531.72,210.0,767.16,38.69,17.61,4.200000000000003,2.709999999999999,37.418298774740805,4.17,0.69,0.49,0.5,1.02,6.53689793521871,0.0,11.063720520598885,0.0,14.801463939720128,9.69,9.6,0.0,1.98,1.91,9,2003,0.46781789638932025,208.55102040816325,102.19
2003-12-31,484.7199999999998,21.340000000000003,0.10192341941228852,0.0019626728696821943,55.22999999999996,29.329999999999984,32.19,16.03,1.66,455.3899999999999,26.930000000000007,359.17,264.76,18.34,1382.17,102.95,1633.16,41.13,366.8,0.29,788.44,0.08,788.53,210.37,844.63,155.45,-0.8400000000000034,59.60999999999999,2.860000000000001,39.319471649484534,3.99,0.93,0.59,0.5,0.85,5.224007123775602,8.043312555654499,10.109421193232416,10.586215494211935,13.58518254674978,8.04,7.97,0.0,1.75,1.73,12,2003,0.410930473884477,209.3728813559322,123.53
2004-03-31,652.48,61.6,0.28,0.35,119.04,83.8,87.56,13.09,0.0,568.67,81.4,321.56,331.28,251.33,1858.94,129.9,2134.6,33.28,737.16,0.98,1252.92,0.83,1253.75,224.4,880.85,-53.94,-30.41,46.74,3.76,11.690000000000001,3.34,1.42,0.28,0.35,1.25,11.56,20.68,27.96,30.919999999999998,38.0,9.48,9.44,0.0,1.48,1.28,3,2004,76.99999999999999,219.99999999999997,61.6
2004-06-30,1153.17,89.96000000000001,0.3798785959356031,0.02484824491950385,155.59999999999997,120.14,125.32999999999998,12.91,0.0,1033.04,116.38,401.86,525.04,250.87,2213.0,157.34,2517.62,140.0,1088.09,0.95,1541.21,0.61,1541.82,237.69,975.8,72.24,-24.849999999999998,32.919999999999995,5.1899999999999995,8.499557581147176,3.15,1.58,0.64,0.35,0.55,14.292932172077064,26.282850356294542,36.87196621799948,41.83413037740829,49.59789918184218,8.42,8.39,0.0,1.44,1.27,6,2004,5.884375000000006,236.8125,151.56
2004-09-30,1013.94,59.02000000000001,0.2550489125273056,-0.008176375961629755,118.03000000000003,81.88,89.96000000000004,12.02,0.0,932.06,77.16,332.53,543.07,407.47,2265.62,162.99,2633.3,160.0,975.5,0.9,1479.3,0.4,1479.7,238.93,1153.6,-196.59,-11.270000000000003,138.53,8.080000000000002,11.783131989156217,2.49,1.28,0.91,0.35,0.38,8.968752967993163,16.30070851932757,20.459967708234405,24.58559407351126,27.76950137714883,7.5,7.47,0.0,1.53,1.26,9,2004,-1.892067307692301,231.4065934065934,210.58
2004-12-31,1408.8499999999995,65.49999999999997,0.2728375833091856,0.0126298397343022,136.53000000000003,90.16000000000003,95.52999999999997,12.91,0.0,1318.6999999999998,88.5,190.14,650.81,225.45,2445.06,165.36,2803.21,221.32,795.59,0.84,1555.26,0.2,1555.46,268.63,1245.6,-229.48999999999998,-2.969999999999999,90.07,5.369999999999997,11.833505343511456,2.79,1.25,1.15,0.35,0.3,9.347652854245142,16.085554911619813,21.029846421327143,25.07258765575195,28.593378730802655,6.55,6.53,0.0,1.57,1.43,12,2004,3.0320401337792617,240.0695652173913,276.08
2005-03-31,1308.66,105.16,0.38000000000000006,0.0,186.89,147.46,154.32,11.31,0.0,1161.2,143.02,282.1,1332.5,103.68,3110.64,161.97,3465.43,894.92,652.06,0.75,2263.9,0.12,2264.02,275.25,1200.04,-638.97,56.72,674.34,6.86,7.4425,2.59,1.89,0.38,0.0,0.0,12.12,21.08,35.04,40.44,49.08,8.07,8.04,0.0,1.37,1.33,3,2005,0.0,276.7368421052631,105.16
