,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda,close_price,allowance_doubtful_accounts,expense,operating_profit,cash,account_receivable,inventory,current_asset,property_plant_equipment,total_asset,short_term_loan,account_payable,current_portion_long_term_debt,current_liability,non_current_liability,total_liability,paid_in_capital,total_equity,cash_flow_operation,cash_flow_investment,cash_flow_financing,depreciation,P/E,P/BV,D/E,EPS,ROA%,ROAA%,ROE%,ROAE%,ROCE%,NPM%,NPMA%,CurrentRatio,QuickRatio,month,year,dividend,number_of_shares,return_old
2012-09-30,23.789999999999992,-14.350000000000001,-0.010372994072574818,0.0,3.57,-10.190000000000005,-9.659999999999997,0.27,0.0,33.97999999999999,-14.850000000000001,73.5,1.94,307.25,383.04,2.54,719.52,45.0,56.57,8.82,144.6,268.86,413.47,1560.0,306.05,-31.03,14.02,-17.53,0.53,-6.507282229965156,1.38,1.35,-0.05,-7.974757842995518,-5.393956917738905,-18.75437328321527,-23.998959086309096,-7.758999566285962,-107.64,-81.9,2.65,0.52,9,2012,0.0,1383.3999999999999,-69.17
2012-12-31,45.32000000000001,-67.55999999999999,-0.044470123601257946,0.0,6.6,-62.99999999999999,-62.58,0.31,0.0,108.32000000000002,-24.049999999999997,205.68,2.88,321.12,530.03,2.4,751.11,45.0,42.4,142.3,255.52,122.1,377.63,2100.0,373.49,-51.75,63.57999999999999,120.36000000000001,0.41999999999999993,-1.7404943753700415,1.74,1.01,-0.09,-35.971388868573094,-30.91167702771886,-72.35783222409127,-97.61686242960577,-46.565160535361656,-128.8,-105.36,2.07,0.82,12,2012,0.0,1519.2222222222222,-136.73
2013-03-31,82.96,-11.2,0.0,-0.0,11.95,-4.44,5.26,0.38,0.0,87.4,-11.97,23.83,16.8,306.09,416.52,5.17,1000.11,45.0,54.81,248.14,377.55,145.28,522.82,2560.0,477.28,-74.44,-188.37,80.95,9.7,0.0,2.04,1.1,0.0,-4.48,-1.92,-9.4,-11.0,-2.84,-14.85,-13.5,1.1,0.29,3,2013,0.0,-inf,-11.2
2013-06-30,39.58000000000001,-18.38,-0.006213657876943881,0.0,5.620000000000001,-12.489999999999998,-2.2199999999999998,0.14,0.0,52.06,-14.319999999999999,977.3,21.17,490.76,1493.3,4.92,2078.97,45.0,59.23,249.15,1484.68,135.38,1620.06,2560.0,458.91,-116.39000000000001,-0.2599999999999909,1070.1399999999999,10.27,-5.6327529923830255,0.78,3.53,-0.01,-3.529357674104124,-2.957701149425287,-16.031237322515214,-18.864665314401623,-7.0835699797160245,-26.14,-24.14,1.01,0.68,6,2013,0.0,2957.9999999999995,-29.58
2013-09-30,43.80999999999999,-51.68000000000001,-0.012719665271966529,0.0,7.34,-46.54,-35.35,0.08,0.0,90.35999999999999,-14.829999999999998,732.69,18.98,504.49,1260.27,10.81,1871.48,45.0,54.3,255.9,382.05,160.68,542.74,12799.08,1328.75,-39.73999999999998,-0.8199999999999932,-204.04999999999995,11.190000000000001,-1.5723684210526314,0.77,0.41,-0.02,-11.040669456066945,-12.4652719665272,-15.568870292887032,-25.286694560669456,-10.837154811715482,-52.49,-48.85,3.3,1.98,9,2013,0.0,4063.0,-81.26
2013-12-31,40.33000000000001,-44.39999999999999,-0.0070666878879516145,0.0,-54.53,-37.81,-25.379999999999995,0.07,0.0,78.15000000000003,-75.27000000000001,416.84,26.14,527.08,974.15,10.26,1733.08,45.0,48.72,166.31,282.62,167.1,449.72,12799.08,1283.35,-18.680000000000007,-279.23,-17.93999999999994,12.430000000000003,-2.476407657657658,0.7,0.35,-0.02,-10.246697437529841,-11.518701257361132,-13.83657488460926,-21.4403310520452,-9.865096291580453,-101.39,-60.8,3.45,1.58,12,2013,0.0,6283.0,-125.66
2014-03-31,43.13,-10.63,0.0,-0.0,8.6,-4.62,7.73,0.05,0.0,47.75,-13.17,321.01,37.86,531.67,894.67,9.72,1650.61,45.0,44.12,87.92,202.26,175.63,377.88,12799.08,1272.72,-18.06,-3.31,-74.46,12.35,0.0,0.5,0.3,0.0,-2.56,-1.4000000000000001,-3.36,-4.84,-1.28,-30.74,-24.65,4.42,1.79,3,2014,0.0,-inf,-10.63
2014-06-30,93.0,13.040000000000001,0.0,0.0,10.750000000000002,17.01,28.919999999999998,0.07,0.0,75.98,-13.13,410.51,38.08,522.73,975.62,9.09,1732.89,0.0,53.54,60.48,141.36,165.77,307.13,15599.08,1425.76,26.369999999999997,-11.49,74.61,11.910000000000002,0.0,0.77,0.22,0.0,3.030041493775934,14.06804979253112,3.6793360995850626,5.627219917012448,16.881659751037347,2.47,1.77,6.9,3.2,6,2014,0.0,inf,2.41
2014-09-30,50.120000000000005,-44.81999999999999,0.0,-0.0,9.719999999999999,-39.730000000000004,-28.019999999999996,0.05,0.0,89.86,-12.720000000000002,86.27,45.55,549.42,1057.1,8.69,2749.46,199.78,64.83,83.44,693.7,134.82,828.51,26799.08,1920.95,-227.06,-943.4000000000001,846.22,11.709999999999997,0.0,0.7,0.43,0.0,-6.510049516623437,-4.988219759490685,-9.342343786842726,-11.03326573921245,-5.622315491629332,-29.44,-22.77,1.52,0.73,9,2014,0.0,-inf,-42.41
2014-12-31,168.89,82.43,0.0,0.0,16.119999999999997,90.53,101.80000000000001,0.06,0.0,78.36999999999998,-8.849999999999994,709.29,31.36,488.65,1697.75,26.09,3398.72,201.48,59.66,59.54,337.26,122.08,459.34,52799.08,2939.38,45.44,-5.149999999999977,582.7399999999999,11.270000000000003,0.0,1.08,0.16,0.0,9.721879060469764,20.267646176911544,11.20487756121939,15.653873063468266,16.97209395302349,16.4,11.27,5.03,3.59,12,2014,0.0,inf,40.02
2015-03-31,175.88,113.51,0.06,0.0,-12.18,120.61,132.57,0.53,0.0,55.27,-34.59,367.24,25.79,424.95,1412.75,32.58,6147.75,200.97,45.23,60.02,326.3,94.87,421.17,60599.08,5726.58,-18.09,-2984.08,2660.11,11.96,2.2075,0.19,0.07,0.06,7.4,12.36,7.920000000000001,12.96,8.28,548.89,64.54,4.33,3.03,3,2015,0.0,1891.8333333333335,113.51
2015-06-30,-53.50999999999999,-125.30000000000001,0.0,-0.0,-11.84,-118.98,-107.44,0.25,0.0,65.47,-35.36999999999999,50.08,21.52,440.83,526.09,35.72,6383.89,200.93,52.31,59.21,322.0,449.06,771.07,230698.55,5612.83,3.6099999999999994,-304.6199999999999,-16.140000000000327,11.54,0.0,0.34,0.14,0.0,-7.651908396946566,1.700424088210348,-8.927226463104326,-14.45360474978796,1.275318066157761,-25.75,-9.63,1.63,0.26,6,2015,0.0,-inf,-11.79
2015-09-30,79.18,-119.75,-0.018207389387258632,0.0,42.08,-111.74,-99.97,0.13,0.0,190.92000000000002,22.269999999999996,188.3,30.63,406.97,639.64,34.27,6337.17,200.93,51.53,57.16,318.14,443.62,761.76,255448.55,5575.41,7.95,-360.19000000000005,490.46000000000004,11.770000000000003,-1.784989561586639,0.2,0.14,-0.02,-7.57427398509959,-8.812376463433177,-8.593887790786072,-12.781587349855558,-6.663904515736658,-91.89,-65.26,2.01,0.73,9,2015,0.0,6576.999999999999,-131.54
2015-12-31,79.58999999999997,-31.189999999999998,-0.005750015362871013,0.0,-25.77,-19.13000000000001,-7.859999999999999,0.1,0.0,98.71999999999997,-31.480000000000004,108.83,35.78,382.28,892.6,33.79,6472.37,174.78,53.05,54.36,520.01,447.92,967.92,255448.55,5504.44,-327.85,56.82999999999993,191.55000000000018,11.269999999999996,-4.343466655979481,0.15,0.18,-0.03,-1.9243384747741656,-2.0086720334296073,-2.269339396546427,-2.9516745529404536,-1.6636711116573464,-83.52,-57.88,1.72,0.98,12,2015,0.0,5424.333333333333,-162.73
2016-03-31,80.35,-658.82,-0.08,0.0,-4.9,-650.04,-638.42,0.16,0.0,730.4,-24.52,26.22,64.63,156.65,252.42,29.29,5243.88,174.78,73.53,46.2,304.95,237.68,542.63,255448.55,4701.25,47.12,171.03,-300.76,11.62,-0.5,0.29,0.12,-0.08,-50.24000000000001,-45.63999999999999,-56.04,-50.56,-52.64,-916.68,-819.94,0.83,0.31,3,2016,0.0,8235.25,-658.82
2016-09-30,165.37,-67.4899999999999,-0.00836295796560696,0.0,-0.10999999999999943,-60.440000000000055,-38.82000000000005,0.13,0.0,225.80000000000007,-68.53,54.04,44.98,78.83,193.73,27.97,4949.27,69.27,36.63,33.82,147.36,225.17,372.53,255448.55,4576.74,54.6,110.16,-136.94,21.620000000000005,-3.8742272929322916,0.24,0.08,-0.09,-5.4563654637826735,-4.67953959053296,-5.898673018408108,-5.318841266126027,-5.500967906265912,-332.59,-295.58,1.31,0.78,9,2016,0.0,8070.11111111111,-726.31
2016-12-31,44.72,-28.190000000000055,-0.003362624254473167,0.0,-46.6,-24.409999999999968,-14.970000000000027,0.15,1.32,69.12999999999988,-63.17,53.02,45.82,54.29,281.99,27.29,5044.96,69.27,36.92,31.43,245.02,219.93,464.95,255448.55,4580.01,21.760000000000005,-112.99000000000001,90.21999999999997,9.439999999999998,-11.174308265342297,0.28,0.1,-0.09,-2.235771504307493,-1.9069815772034495,-2.4614409542743583,-2.235771504307493,-2.2880789927104086,-362.93,-259.78,1.15,0.93,12,2016,0.0,8383.333333333334,-754.5
