,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2003-12-31,3462.22,896.77,0.9,0.0,3388.77,1562.92,1915.57
2004-03-31,3669.56,1273.1100000000001,1.2145084981657972,0.0,3555.15,1844.1599999999999,1491.51
2004-06-30,3677.3100000000004,1313.1599999999999,1.1197359777665488,0.0,3419.7299999999996,2050.9400000000005,2050.9400000000005
2004-09-30,3651.869999999999,1287.3000000000002,1.0389416687280153,0.0,3610.2800000000007,1780.25,1780.25
2004-12-31,3991.13,1830.04,1.28,0.0,3815.08,2493.49,2841.42
2005-03-31,4741.400000000001,2619.25,1.8308241314906422,1.2,3611.05,3207.2,3546.8500000000004
2005-06-30,2944.3999999999996,769.3999999999996,0.5381254682688565,-0.0007232919862934138,3657.7300000000005,1367.9500000000007,1711.6699999999992
2005-09-30,5238.16,2190.17,1.5342417456936697,-0.0018931247034512432,3810.539999999999,2569.5299999999997,2917.87
2005-12-31,5595.88,3299.46,2.31,0.0,4006.59,3993.55,4346.03
2006-03-31,6697.490000000001,3731.3900000000003,2.611126506752384,1.7000000000000002,4278.18,4956.13,5304.929999999999
2006-06-30,4006.8899999999994,2086.7299999999996,1.4601832284443894,6.331064135386504e-05,3954.49,2244.41,2528.4300000000003
2006-09-30,5687.039999999999,1260.9699999999993,0.8820733339435658,0.950552455752988,4022.4699999999993,1339.3999999999996,1754.1400000000012
2006-12-31,5483.99,505.35,0.35,1.8,4077.8,1544.03,3281.8
2007-03-31,5548.76,720.84,0.505567978861351,-0.022793251570194656,4973.61,1443.39,3345.92
2007-06-30,6283.970000000001,331.30999999999995,0.23186382022471907,0.0039010190749928903,-7690.41,1853.9899999999998,3828.4399999999996
2007-09-30,5974.98,-462.6300000000001,-0.32535835304648053,-0.008848656407031951,18140.41,338.72000000000025,2483.4699999999993
2007-12-31,5711.8,340.76,0.24000000000000002,0.39999999999999997,5414.85,1449.86,3391.66
2008-03-31,9187.810000000001,3157.96,2.211380733525404,0.002301222542339261,6061.65,4231.280000000001,6164.16
2008-06-30,9119.75,3631.86,2.5415858737998875,0.0002589181714102164,5185.799999999999,4739.599999999999,6719.380000000001
2008-09-30,7175.149999999998,190.47000000000025,0.1332058106419163,0.00025697880897124816,5348.57,903.75,-1542.0600000000013
2008-12-31,5593.66,-1679.3,-1.18,2.58,5399.95,-1057.58,938.13
2009-03-31,5904.66,1832.9099999999999,1.312545407200052,-0.04929419540350365,5740.320000000001,2512.18,4455.94
2009-06-30,6268.52,1313.77,0.9221763278768962,0.05104478111265724,-8029.370000000001,2059.9300000000003,4025.630000000001
2009-09-30,6160.579999999998,-750.1200000000001,-0.5229066168474473,0.01776789178018058,-151.76000000000022,-383.0500000000002,1617.58
2009-12-31,7057.55,798.05,0.56,0.42,1408.97,1905.69,3909.18
2010-03-31,7637.909999999999,1776.9600000000003,1.2421419722641855,0.0016064791981390614,2304.3599999999997,3048.97,5019.17
2010-06-30,4759.990000000002,-516.23,-0.3610736455570775,-0.00025051729665132223,548.8800000000001,-105.47999999999956,1892.5599999999995
2010-09-30,5858.899999999998,-642.8100000000002,-0.4494317676221955,0.0001657344435262349,-446.1500000000001,-282.4500000000007,2025.3700000000008
2010-12-31,6732.71,682.93,0.48,0.55,1684.42,1579.47,3684.34
2011-03-31,8015.740000000001,1712.54,1.2010449723853773,0.001197364191578308,12688.82,2997.9799999999996,5066.4400000000005
2011-06-30,7137.3499999999985,-26.769999999999982,-0.01876058597542955,0.00040576054375816693,-8593.119999999999,774.5200000000004,2891.0
2011-09-30,7675.48,159.60000000000036,0.1117319938298464,0.0005738533773586418,22860.57,538.5699999999997,2114.41
2011-12-31,7131.9,1257.17,0.88,0.8,2544.95,2799.12,3970.19
2012-03-31,9833.609999999999,2996.37,2.0992356014049474,-0.0006949078136842135,12427.0,5023.11,6142.799999999999
2012-06-30,7022.59,702.1999999999998,0.4916791437807471,0.00045077685389174275,-6249.230000000001,1853.3999999999996,2988.6900000000005
2012-09-30,8487.07,1544.0100000000002,1.0808485710988887,0.00019563598821642334,2057.33,2384.5600000000013,3627.3899999999994
2012-12-31,10296.0,3432.51,2.4,1.8,3615.93,5207.62,6395.31
2013-03-31,11504.330000000002,4508.639999999999,3.15672646908823,-0.002455148183827355,4811.26,6438.2699999999995,7609.64
2013-06-30,9720.469999999998,3152.4500000000007,2.2079880742049474,-0.0006513428832903472,18856.43,4697.960000000001,5878.09
2013-09-30,13429.05,5253.75,3.676614252462937,0.0015322592578231745,9526.790000000005,6859.480000000001,8095.52
2013-12-31,10309.41,3773.18,2.64,4.6,9695.13,5280.43,6662.71
2014-03-31,10616.23,3694.7100000000005,2.587522486271223,-0.0043168799819606135,10118.340000000002,5206.219999999999,6575.97
2014-06-30,9094.760000000002,2479.46,1.7348380825043854,0.0042552924512765915,8722.329999999998,3597.1400000000012,4998.27
2014-09-30,9750.330000000002,2273.0200000000004,1.5903218151332574,0.00021269390991094438,9049.66,3021.369999999999,4518.43
2014-12-31,11088.66,3913.07,2.74,3.4,10540.32,5454.11,6942.02
2015-03-31,12146.18,4890.4,3.4219306705196932,0.0023957225426840503,11627.45,6412.400000000001,7832.15
2015-06-30,11256.05,4075.26,2.854229042770522,1.5368147313993146,10856.249999999996,5486.960000000001,6964.519999999999
2015-09-30,11282.480000000003,5849.920000000002,4.09492682067314,0.002698280945158003,10944.970000000001,7586.829999999998,9389.630000000001
2015-12-31,12177.13,4626.01,3.2399999999999998,5.0,11814.11,6225.86,7806.38
