,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2013-03-31,99.04,8.41,0.02,0.0,40.4,12.03,15.06
2013-06-30,99.36999999999999,8.84,0.02049855072463768,0.0,37.12,11.200000000000001,14.479999999999999
2013-09-30,126.23999999999998,17.57,0.04036760482481332,0.03,47.78,23.110000000000003,26.259999999999998
2013-12-31,150.12,34.74999999999999,0.07492453643811987,0.001846701164294952,63.33999999999999,41.72,45.480000000000004
2014-03-31,165.56,46.45,0.08,0.0,81.72,58.08,62.93
2014-06-30,165.06,42.44,0.07639104511193609,0.09,78.19999999999999,54.870000000000005,59.88999999999999
2014-09-30,191.17999999999995,54.11999999999999,0.09839311936228236,0.14909612964128377,97.30000000000004,67.8,73.4
2014-12-31,199.68000000000006,59.43000000000001,0.10862033195020748,-0.001273539738269979,104.26999999999998,73.50999999999999,79.88000000000002
2015-03-31,197.82,61.35,0.11,0.19,105.27,76.13,82.6
2015-06-30,162.04000000000002,34.74,0.06146113019044646,0.002523770328952988,73.99,45.64,52.59
2015-09-30,188.53999999999996,51.00999999999999,0.09362814411964648,0.16287851401607548,93.50999999999999,64.07000000000001,71.44
2015-12-31,175.65999999999997,40.55000000000001,0.07347188915534242,0.004629185540456485,88.93,50.94999999999999,59.80000000000001
2016-03-31,152.37,31.6,0.05999999999999999,0.17,71.18,39.75,49.81
2016-06-30,141.56,24.58,0.043752224991100035,0.01063130414145008,61.95999999999998,30.840000000000003,40.94
2016-09-30,159.36,35.63999999999999,0.06598562404704858,0.09317556087998256,74.41000000000003,45.61999999999999,55.83000000000001
2016-12-31,154.2,33.790000000000006,0.0618716662686092,0.002972646426614592,73.68,43.35000000000001,53.76999999999998
2017-03-31,152.92,33.01,0.06,0.12,73.29,40.14,50.67
2017-06-30,-152.92,,,,-73.29,-40.14,-29.28
