,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2002-06-30,,,,,,,
2002-09-30,83.84,-12.81,-0.0839655878738222,0.0,-6.11,-9.280000000000001,2.6100000000000003
2002-12-31,120.44,-5.440000000000001,-0.03280402010050252,0.0,11.290000000000001,-0.2799999999999976,4.129999999999999
2003-03-31,103.77,-12.72,-0.07,0.0,1.1,-8.73,1.41
2003-06-30,127.8,-4.26,-0.022579505300353353,0.0,6.9399999999999995,0.16000000000000014,11.08
2003-09-30,159.14,2.870000000000001,0.01423812898653438,0.0,10.3,6.82,17.39
2003-12-31,160.96999999999997,3.42,0.015996258185219832,0.0,18.919999999999998,7.08,17.779999999999998
2004-03-31,128.17,0.62,0.0,0.0,16.08,4.34,14.73
2004-06-30,167.30000000000004,-3.17,-0.012431372549019609,0.0,7.930000000000003,0.2999999999999998,11.04
2004-09-30,149.35999999999996,-3.66,-0.01178743961352657,0.0,6.34,-0.16999999999999993,10.02
2004-12-31,166.42000000000002,-28.33,-0.10662709901563405,0.0,4.339999999999996,-24.759999999999998,-14.36
2005-03-31,159.93,0.73,0.0,0.0,12.03,4.46,15.02
2005-06-30,173.45,-7.140000000000001,-0.02227769110764431,0.0,11.38,-3.1799999999999997,7.18
2005-09-30,168.82,-2.5700000000000003,-0.008585746102449889,0.0,6.239999999999998,0.6499999999999999,11.27
2005-12-31,157.56,-14.61,-0.043353115727002976,0.0,10.880000000000003,-9.72,1.1200000000000045
2006-03-31,197.67,-53.07,-0.14,0.0,-5.87,-48.15,-37.25
2006-06-30,157.17,-88.27000000000001,-0.22482807414744588,0.0,-45.02,-79.91,-68.93
2006-09-30,77.93,-55.53,-0.14103215319754153,0.0,-10.86,-47.829999999999984,-37.04999999999998
2006-12-31,125.78999999999996,-47.21000000000001,-0.11992051786299576,0.0,-4.040000000000006,-38.53,-28.189999999999998
2007-03-31,157.46,-11.5,-0.029999999999999995,0.0,14.41,-2.05,9.55
2007-06-30,191.03,-33.22,-0.08171288014311269,0.0,-0.6999999999999993,-20.169999999999998,-7.82
2007-09-30,208.76,0.07000000000000028,0.00017245240761478234,0.0,3.7799999999999976,9.45,22.63
2007-12-31,290.05999999999995,-44.48,-0.10979019409850779,0.0,-17.479999999999997,-34.95,-21.47
2008-03-31,241.97,-33.18,-0.06,0.0,-10.08,-24.3,-11.42
2008-06-30,261.92999999999995,-7.18,-0.017789890981169475,0.0,-12.03,0.5,13.34
2008-09-30,165.24,6.25,0.01465845793022574,0.0,27.66,14.770000000000001,27.560000000000002
2008-12-31,114.00999999999999,-53.34,-0.1158902229845626,0.0,8.870000000000001,-44.629999999999995,-31.48
2009-03-31,145.81,-40.57,0.08,-0.0,17.93,-40.57,-28.77
2009-06-30,206.32,-2.3500000000000014,-0.004927772600186396,0.0,23.22,13.79,25.53
2009-09-30,188.10000000000002,2.990000000000002,0.00599048334585525,0.0,13.43,7.060000000000002,19.1
2009-12-31,197.85000000000002,10.190000000000001,0.0205581708137189,0.0,24.980000000000004,15.149999999999999,26.480000000000004
2010-03-31,271.81,3.95,0.01,0.0,20.66,9.59,21.02
2010-06-30,248.32999999999998,3.4299999999999997,0.009295392953929539,0.0,21.279999999999998,9.920000000000002,21.38
2010-09-30,243.28999999999996,-23.36,-0.043854818523153934,0.0,-1.6999999999999957,-16.53,-5.089999999999996
2010-12-31,271.92999999999995,-52.67999999999999,-0.10741625400524324,0.0,-45.940000000000005,-46.88999999999999,-35.29
2011-03-31,252.09,1.09,0.0,0.0,9.03,6.6,18.03
2011-06-30,249.03,1.07,0.0,0.0,9.31,6.890000000000001,18.39
2011-09-30,247.95000000000005,-2.27,0.0,-0.0,8.649999999999999,4.970000000000001,16.4
2011-12-31,277.16999999999996,-18.01,-0.03975717439293599,0.0,-2.1799999999999997,-10.540000000000001,0.9200000000000017
2012-03-31,194.45,-4.78,-0.01,0.0,8.38,2.84,14.72
2012-06-30,198.95,-19.81,-0.04028060187067914,0.0,-3.3500000000000005,-12.459999999999999,-0.75
2012-09-30,227.58000000000004,-54.78,-0.11042963336273151,0.0,-32.63,-43.980000000000004,-32.35
2012-12-31,211.99,-149.41,-0.30041349768336395,0.0,-57.27,-140.95000000000002,-129.27
2013-12-31,-22.550000000000068,156.57999999999998,0.1951828254847645,0.0,56.800000000000004,153.63,151.94
2014-03-31,202.05,-12.55,-0.01,0.0,2.96,-5.36,4.29
2014-09-30,422.75999999999993,-38.17999999999999,-0.03763059333727577,0.0,5.13,-22.18,-2.11
2014-12-31,235.11,-27.1,-0.027855582680200438,0.0,-3.3599999999999994,-18.86,-8.620000000000001
2015-03-31,150.28,-20.88,-0.01,0.0,-0.88,-14.14,-4.92
2015-06-30,204.96,22.82,0.0,0.0,40.730000000000004,27.62,37.09
2015-09-30,245.95000000000005,37.77,0.00951145807101486,0.0,57.51,40.03,50.599999999999994
2015-12-31,174.44999999999993,6.339999999999996,0.0013767643865363727,0.0,34.22000000000001,8.350000000000001,19.99000000000001
2016-03-31,187.93,0.69,0.0,0.0,16.22,1.53,13.92
2016-06-30,161.15999999999997,-18.970000000000002,0.0,-0.0,9.130000000000003,-18.220000000000002,-4.33
2016-09-30,195.63000000000005,16.69,-0.0,-0.0,25.47,17.3,31.900000000000002
2016-12-31,189.22000000000003,6.37,0.0,0.0,26.18,6.87,21.519999999999996
2017-03-31,168.63,-15.86,0.0,-0.0,2.18,-15.45,-1.91
2017-06-30,-168.63,,,,-2.18,15.45,29.5
