,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2000-03-31,-567.22,-1450.16,-18.63,0.0,5.81,-1028.13,-1025.29
2000-06-30,966.56,-530.3699999999999,-6.81530524657541,0.0,30.220000000000002,-202.27999999999997,-199.59000000000015
2000-09-30,271.21999999999997,-548.72,-7.0508648808935455,0.0,29.33,-351.6399999999999,-348.91999999999985
2000-12-31,-94.96999999999991,112.07000000000016,1.4400641243101489,0.0,75.74,-125.8900000000001,-122.41000000000008
2001-03-31,135.83,-464.79,-5.97,0.0,28.0,-186.97,-183.1
2001-06-30,218.52,-457.15000000000003,-5.875900275505998,0.0,29.92,-175.25000000000003,-174.9
2001-09-30,126.46999999999997,-243.99,-3.1369036734623865,0.0,34.8,40.120000000000005,41.98000000000002
2001-12-31,462.03000000000003,5517.22,70.89110820009698,0.0,43.31999999999999,366.37,367.99
2002-03-31,278.15,65.86,0.85,0.0,73.77,65.86,67.24
2002-06-30,476.70000000000005,189.36,2.4335898440561086,0.0,223.41000000000003,189.36,174.60000000000002
2002-09-30,462.55000000000007,113.97999999999999,0.1481863488624052,0.0,178.58999999999997,113.97999999999999,115.22
2002-12-31,2418.8199999999997,1972.64,2.6365435725754107,0.0,282.08000000000004,1931.18,1949.1599999999999
2003-03-31,641.72,156.47,0.21,0.0,229.63,156.55,159.12
2003-06-30,921.1099999999999,231.92999999999998,0.31051390319258493,0.0,286.59000000000003,233.56,236.73000000000002
2003-09-30,947.94,228.75,0.3039374544276108,0.0,299.25,230.90999999999997,234.35000000000002
2003-12-31,1616.6699999999996,539.4900000000001,0.7183000760824458,0.0,527.81,548.26,553.47
2004-03-31,802.11,341.12,0.48,0.0,192.73,349.59,384.67
2004-06-30,1125.3200000000002,256.78,0.3435758488041479,0.0,426.94999999999993,271.62000000000006,268.17
2004-09-30,1106.49,164.64,0.2159099850499646,0.0,396.5100000000001,198.18999999999994,204.70999999999992
2004-12-31,1502.4300000000003,252.98000000000002,0.3313212935244998,0.0,544.8899999999999,296.5400000000001,303.1300000000001
2005-03-31,856.79,75.74,0.1,0.4,307.81,129.9,137.48
2005-06-30,1448.9900000000002,240.99,0.31195624033088115,0.007824961323524861,391.24999999999994,298.26,306.12
2005-09-30,1377.81,180.32999999999998,0.23218766346115155,0.002134305815757592,485.3900000000001,251.28000000000003,299.43999999999994
2005-12-31,2105.0,595.5800000000002,0.7631168545907161,0.0019480341191976407,519.6099999999999,685.03,656.23
2006-03-31,1129.53,10.34,0.01,0.0,354.45,106.08,116.98
2006-06-30,910.98,-38.61,-0.05463035019455253,0.35,284.93,49.290000000000006,60.60000000000001
2006-09-30,913.3799999999999,-44.010000000000005,-0.054799391256225786,0.041994673491975686,281.23,15.629999999999995,35.73999999999998
2006-12-31,1579.9200000000005,84.27,0.1405671392827356,-0.11887220832174965,462.68999999999994,157.69,171.95
2007-03-31,1002.19,5.93,0.01,0.0,273.47,62.32,78.03
2007-06-30,1434.2599999999998,19.82,0.02309126213592233,0.0,418.01,78.0,91.87
2007-09-30,1827.2399999999998,199.33,0.2568229074106984,0.0,556.23,268.32,284.53
2007-12-31,2069.55,186.53,0.23564927965792865,0.0,622.74,242.80000000000007,263.67
2008-03-31,2058.4,157.7,0.2,0.0,539.69,214.6,234.43
2008-06-30,1860.15,294.76,0.37133271449409894,0.24,610.75,349.84000000000003,371.68
2008-09-30,1770.13,267.9800000000001,0.3384900893898174,-0.0006357518358663893,592.8899999999999,324.9899999999999,353.78
2008-12-31,1928.9299999999994,84.1099999999999,0.10663377043067541,-0.000887796809492183,624.98,248.16999999999996,279.5300000000001
2009-03-31,1472.03,121.35,0.15,0.0,432.26,222.52,245.14
2009-06-30,1301.66,60.629999999999995,0.0766287504121332,0.36,365.41999999999996,150.21,173.45
2009-09-30,1404.8399999999997,82.91,0.10641926837555213,-0.00560462341217932,424.23000000000013,196.29999999999995,219.82
2009-12-31,1772.29,138.74,0.17530262864504623,0.00561454797710774,563.78,271.59000000000003,294.23
2010-03-31,2472.03,232.02,0.3,0.0,679.95,425.3,448.47
2010-06-30,1910.9999999999995,113.4,0.14445023449713393,0.25,638.3899999999999,270.31,292.90999999999997
2010-09-30,1794.7600000000002,61.15999999999997,0.0782212602685818,-0.001010647574669447,606.1600000000001,210.98000000000002,236.76
2010-12-31,2584.000000000001,143.86000000000007,0.1829481869050215,0.001417397550491124,892.0999999999999,264.13,293.0200000000001
2011-03-31,1931.91,136.2,0.17,0.0,692.55,302.34,326.04
2011-06-30,2266.49,158.32,0.032253157680293354,0.33,780.25,309.86000000000007,335.72999999999996
2011-09-30,2180.2800000000007,178.31,0.03771122813696255,-0.012588245246706046,801.6800000000001,306.65999999999997,339.6
2011-12-31,1867.08,15.300000000000011,0.003134410915125072,0.010343556019912685,657.8600000000001,148.9799999999999,174.40999999999997
2012-03-31,1883.09,78.41,0.02,0.0,672.32,225.81,253.31
2012-06-30,2471.9700000000003,108.00999999999999,0.023175624932947107,0.04,840.2599999999999,253.64999999999998,283.47999999999996
2012-09-30,2163.24,57.57000000000002,0.01179761465633838,0.0017976146563383727,799.2800000000002,218.24000000000007,243.63
2012-12-31,2781.1400000000003,-10.180000000000007,-0.0021769813096103687,-0.001741585047688295,961.4200000000001,147.15999999999997,188.4000000000001
2013-03-31,2468.56,83.42,0.01,0.0,896.65,276.22,318.49
2013-06-30,2507.4,2.9599999999999937,0.0006853438295901814,0.03,833.7400000000001,162.64,232.91999999999996
2013-09-30,2985.62,61.58000000000001,0.012485806974858073,0.0037287104622871076,953.53,256.22,329.09000000000003
