,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2000-03-31,132.29,-44.67,-0.9600000000000001,0.0,26.14,16.71,21.96
2000-06-30,115.14000000000001,-175.58999999999997,-3.7707286842822123,0.0,16.03,-151.79000000000002,-146.36
2000-09-30,142.88,24.039999999999992,0.5170155947405971,0.0,13.899999999999999,13.850000000000009,25.510000000000005
2000-12-31,138.8,-33.84,-0.7281057115535078,0.0,35.86000000000001,10.030000000000001,12.790000000000006
2001-03-31,160.24,-36.89,-0.77,0.0,29.14,3.96,9.16
2001-06-30,127.08999999999997,-8.219999999999999,-0.17128796275770336,0.0,28.880000000000003,-2.63,2.5199999999999996
2001-09-30,166.38,0.5700000000000003,0.011773686573866194,0.0,45.29999999999999,30.910000000000004,35.99
2001-12-31,160.95999999999998,-70.53,-1.4281298340140784,0.0,15.900000000000006,-4.800000000000001,11.600000000000001
2002-03-31,186.55,30.89,0.58,0.0,26.49,54.53,60.37
2002-06-30,223.51,53.03,0.9541861296472832,0.0,53.93000000000001,76.02000000000001,81.81
2002-09-30,225.63000000000005,47.11,0.8269327634892772,0.0,60.61999999999999,30.399999999999977,36.53
2002-12-31,333.5899999999999,27.409999999999997,0.47401792476647314,0.0,138.65,61.25,67.17999999999998
2003-03-31,297.7,85.39,1.44,0.0,104.97,75.78,81.77
2003-06-30,319.64000000000004,89.36,1.4727141630901286,0.0,130.75,102.77000000000001,108.99
2003-09-30,278.77,404.53,6.417674872255213,0.0,106.6,72.72999999999999,79.38999999999999
2003-12-31,795.3100000000001,260.78,0.4190807799442897,0.0,296.09,271.0,277.71000000000004
2004-03-31,192.12,13.27,0.02,0.0,64.63,17.54,23.86
2004-06-30,426.88,96.5,0.11428441286325955,0.02,157.23000000000002,102.69999999999999,110.05
2004-09-30,332.11,75.69000000000001,0.0938676803623423,-0.0009434337904088787,133.12,80.88000000000001,88.28999999999999
2004-12-31,788.11,262.72,0.3224061760899639,0.00020923270347511633,345.93999999999994,289.2,296.16
2005-03-31,620.14,364.42,0.42,0.0,242.46,157.58,164.85
2005-06-30,606.43,143.40999999999997,0.1637906385995313,0.18,238.43999999999997,174.85999999999999,182.25000000000003
2005-09-30,543.4100000000001,114.88000000000005,0.13282844341667877,-0.002225655491375549,210.48000000000002,164.26999999999998,172.57999999999993
2005-12-31,601.6399999999999,91.01999999999998,0.10457231726283045,0.0011430793157076256,227.77999999999997,157.3,166.98000000000002
2006-03-31,319.29,55.63,0.06,0.0,118.93,55.32,62.62
2006-06-30,392.95,62.21,0.07390868974881196,0.20000000000000004,160.99,88.16,95.78999999999999
2006-09-30,491.8399999999999,83.32,0.0952654603300855,0.007522086185836425,200.94,129.09,136.79
2006-12-31,815.8100000000002,207.79,0.23880987895830785,-0.001034887862340979,308.68999999999994,278.89000000000004,286.28000000000003
2007-03-31,413.08,53.11,0.05999999999999999,0.0,156.68,81.91,89.48
2007-06-30,497.02000000000004,70.58,0.07988681380871535,0.14,186.57999999999998,108.32,115.95
2007-09-30,418.9799999999999,55.75999999999999,0.06525271663415992,-0.004747283365840057,136.04000000000002,89.58000000000001,97.25999999999999
2007-12-31,701.69,152.15000000000003,0.17435765983112186,0.0029051065540812234,266.09999999999997,187.12,194.82
2008-03-31,354.75,40.5,0.05,0.0,133.29,67.86,74.55
2008-06-30,481.1,97.97,0.1132028598252329,0.14,191.15,136.76999999999998,143.24
2008-09-30,604.61,131.01000000000002,0.1507091435356984,0.000620500593736092,232.25000000000006,172.41000000000003,178.85
2008-12-31,743.75,134.77999999999997,0.15669766981645472,-0.0014913749216010797,279.3299999999999,201.24999999999994,207.76999999999998
2009-03-31,752.54,168.74,0.19,0.0,307.38,226.25,232.54
2009-06-30,515.6200000000001,107.48000000000002,0.12451524147418724,0.15,214.92999999999995,152.85000000000002,159.62000000000003
2009-09-30,625.75,135.28999999999996,0.15780710067799078,0.09897207844280818,242.32000000000005,196.61,202.32
2009-12-31,628.9300000000001,128.26,0.14970042796005706,-0.00015602710413696567,250.28999999999996,189.27999999999997,196.64
2010-03-31,920.49,194.9,0.23,0.0,365.4,259.36,265.86
2010-06-30,532.77,78.97,0.09227151568262314,0.15,206.01,109.51999999999998,115.81
2010-09-30,357.3800000000001,44.76999999999998,0.0519862540798393,0.10093105659992467,129.06000000000006,67.57,73.89999999999998
2010-12-31,909.7499999999998,230.55000000000007,0.26867204428339925,-0.0008972673760815894,349.48,309.14000000000004,315.41
2011-03-31,411.82,47.0,0.05,0.0,161.43,66.48,72.64
2011-06-30,643.8200000000002,114.59,0.13473667924995358,0.15,259.0,164.87,171.13
2011-09-30,402.1899999999998,46.099999999999994,0.05327170301892242,0.10258292343599139,151.26000000000005,70.66,76.85
2011-12-31,258.53999999999996,26.330000000000013,0.030378172805743113,0.00039393000598240074,97.44999999999993,38.56999999999999,44.85000000000002
2012-03-31,380.45,45.6,0.05,0.08000000000000002,148.94,58.36,64.64
2012-06-30,502.87000000000006,85.62,0.09787379972565158,-0.0034019204389574747,199.38,114.74,121.17999999999999
2012-09-30,404.67999999999995,45.84,0.05436801084378177,0.09699627245001693,126.20999999999998,57.53,63.78
2012-12-31,485.25,82.87,0.09564498134113031,0.0048385554352545325,180.09000000000003,111.12,117.42999999999998
2013-03-31,593.93,70.14,0.08,0.0,194.58,91.94,98.69
2013-06-30,703.9600000000002,113.77999999999999,0.12991409308394955,0.1,243.42,143.82,150.45
2013-09-30,752.0399999999997,128.32000000000002,0.1479477325134512,0.09902272976831011,252.45000000000005,161.60000000000002,167.94
2013-12-31,748.2000000000003,116.32,0.1357102856076162,-0.0023831746624354702,258.8399999999999,147.13,153.49000000000007
2014-03-31,424.46,44.78,0.05,0.0,162.22,57.58,64.03
2014-06-30,513.19,78.64,0.08920434289418247,0.2,198.32000000000002,99.26,105.80000000000001
2014-09-30,700.5000000000001,155.27999999999997,0.1782906350914962,0.0975580501307089,282.82,195.85,202.17999999999998
2014-12-31,746.75,168.63,0.1960244115082825,-0.0037271142109852585,311.9,207.16000000000003,213.47000000000003
2015-03-31,436.69,30.51,0.04,0.0,145.13,40.76,47.0
2015-06-30,368.34999999999997,5.080000000000002,0.0057094689519527975,0.25,128.22000000000003,13.800000000000004,20.120000000000005
2015-09-30,1238.3500000000001,262.41999999999996,0.3082010670782859,-0.011243330760712744,439.36,338.84,345.15999999999997
2015-12-31,1953.1299999999999,328.70000000000005,0.3723843564008872,0.008845968857776578,428.1399999999999,387.97,408.94000000000005
2016-03-31,611.77,94.41,0.1,0.0,208.11,147.82,175.39
2016-06-30,675.1800000000001,46.41,0.046139752876011936,0.25,229.55,93.26000000000002,121.41000000000003
2016-09-30,717.3699999999999,53.129999999999995,0.054787316318638826,-0.009308363716716365,254.7,114.21000000000001,142.87
2016-12-31,1076.97,156.84000000000003,0.1564867869665612,0.008108483708201546,314.37,253.15000000000003,289.87999999999994
2017-03-31,672.06,26.62,0.03,0.0,247.76,100.24,129.39
2017-06-30,-672.06,,,,-247.76,-100.24,-69.10999999999999
