,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2000-03-31,20046.2,-22280.04,-15.19,0.0,0.0,-22279.93,-20561.43
2000-06-30,20504.429999999997,199.40999999999985,0.13600674437278273,0.0,0.0,199.59000000000015,2147.4399999999987
2000-09-30,23230.100000000006,1766.9900000000016,1.2047477212355846,0.0,0.0,1767.1800000000003,3823.3300000000017
2000-12-31,23032.6,1626.2200000000012,1.1086625548096,0.0,0.0,1626.2999999999993,4014.74
2001-03-31,20007.19,1830.62,1.25,0.0,0.0,1831.22,4492.91
2001-06-30,17736.530000000002,1555.4,1.0611201351439152,0.0,0.0,1554.7699999999998,4173.120000000001
2001-09-30,17909.85,1778.7400000000002,1.212285720924109,0.0,0.0,1779.3500000000004,4562.3099999999995
2001-12-31,17739.21,1319.6099999999997,0.8994977461187438,0.0,0.0,1321.5,3716.5200000000004
2002-03-31,16998.9,1552.92,1.06,0.0,0.0,1564.17,4111.23
2002-06-30,17380.25,1548.12,1.0533669994582462,0.0,0.0,1549.77,4099.57
2002-09-30,17771.47,1631.29,1.1099720011072771,0.0,0.0,1633.4299999999998,4100.18
2002-12-31,17596.659999999996,1538.6499999999996,1.0501424019850165,0.0,0.0,1539.1400000000003,4023.7700000000004
2003-03-31,17476.52,1910.59,1.3,0.0,0.0,1906.8,4421.41
2003-06-30,17674.19,2734.8099999999995,1.8662220045636542,0.0,0.0,2747.3099999999995,5249.43
2003-09-30,17646.879999999997,3545.7800000000007,2.419786917147469,0.0,0.0,3583.830000000001,6073.35
2003-12-31,18373.14,3163.629999999999,2.142555859587258,0.0,0.0,3275.869999999999,5956.749999999998
2004-03-31,16691.69,3317.5,1.74,0.0,0.0,3381.55,5947.23
2004-06-30,16421.8,4294.8,2.2511267291094677,0.0,0.0,4351.74,5378.08
2004-09-30,17076.43,4632.909999999999,2.4289728146761056,0.0,0.0,4668.990000000001,5529.870000000001
2004-12-31,20008.160000000003,5374.970000000001,2.8155769748095656,0.7499999999999999,0.0,5414.519999999999,6222.130000000001
2005-03-31,18386.56,6003.0,3.15,0.0,0.0,6041.05,6736.65
2005-06-30,18836.48,5573.780000000001,2.922474522276488,1.0,0.0,5602.11,6082.41
2005-09-30,19421.92,4816.210000000001,2.5237155576865478,0.7506121182350162,0.0,5136.869999999999,5502.530000000001
2005-12-31,20759.310000000005,3913.0599999999977,2.050372100925585,7.580635852984206e-05,0.0,5870.25,6184.049999999999
2006-03-31,24267.35,5183.65,2.72,0.0,0.0,8146.78,8372.18
2006-06-30,25039.85,4390.640000000001,2.302104156026191,1.25,0.0,5641.0199999999995,6080.799999999999
2006-09-30,26707.92,4232.66,2.2164295372982448,1.0016009804029493,0.0,4786.420000000002,4955.779999999999
2006-12-31,29770.130000000005,4047.8099999999977,2.119716170925847,-8.832855004762354e-05,0.0,4616.989999999998,4702.580000000002
2007-03-31,26038.69,4632.15,2.43,0.0,0.0,6859.84,7795.24
2007-06-30,27479.73,5342.780000000001,2.801296791055176,1.75,0.0,7994.639999999999,7090.530000000001
2007-09-30,25963.97,5153.049999999999,2.701199135641374,1.0004012404153741,0.0,7637.700000000001,7789.02
2007-12-31,25673.460000000006,4089.9000000000015,2.1430716083147576,0.0010651857333643083,0.0,6065.540000000001,6240.489999999998
2008-03-31,26682.98,5625.99,2.95,0.0,0.0,8327.36,9158.74
2008-06-30,26159.920000000002,5033.48,2.6349169705435638,2.0,0.0,7747.41,7603.280000000001
2008-09-30,26834.27999999999,4315.6500000000015,2.2622758615623786,0.997231491599419,0.0,6315.619999999999,8148.509999999998
2008-12-31,27285.270000000004,5267.870000000001,2.758457223957528,0.0032320601111573174,0.0,7099.110000000001,6354.970000000001
2009-03-31,24867.8,4868.63,2.55,0.0,0.0,7126.54,7860.58
2009-06-30,22857.930000000004,4859.339999999999,2.547564805401332,2.0,0.0,7285.12,8237.7
2009-09-30,22344.32,5068.8200000000015,2.6548565601052667,1.0019045333746146,0.0,7509.77,8355.83
2009-12-31,22641.47,5967.25,3.1267364154567225,-0.00126332304901175,0.0,7364.669999999998,8205.54
2010-03-31,23812.38,6032.48,3.16,0.0,0.0,8876.51,9680.8
2010-06-30,19938.079999999998,6825.6900000000005,3.5778925461399256,3.0,-14493.59,9096.69,9954.73
2010-09-30,22600.000000000007,6221.1799999999985,3.2606876020409494,1.5003060543208981,-7134.200000000001,9278.52,10188.710000000003
2010-12-31,24958.949999999997,5514.07,2.8878139599941774,0.0035162819973795765,-7882.919999999998,9060.989999999998,9968.139999999996
2011-03-31,26284.88,6468.81,3.39,0.0,-6841.9,9592.97,10474.17
2011-06-30,27554.38,7405.81,3.880483840278148,3.5,-7745.66,10099.960000000001,10978.050000000001
2011-09-30,30473.32,7551.159999999998,3.954302489804338,2.0020713499745777,-6994.9,11119.45,11990.080000000002
2011-12-31,29873.240000000005,5911.860000000001,3.0967499462279853,-0.0015931636137331393,-9356.600000000002,3335.2000000000007,4189.669999999998
2012-03-31,30963.97,8083.98,4.24,0.0,-7174.58,10849.68,11703.94
2012-06-30,32370.510000000002,8873.59,4.646743560545527,4.0,-8089.700000000001,10550.73,11403.289999999999
2012-09-30,32000.329999999994,7802.5999999999985,4.087198189673172,1.9987379232762041,-8272.289999999999,10511.330000000002,11370.34
2012-12-31,33755.69,8261.29,4.32810411774646,-0.000877046532092646,-9211.95,8390.310000000001,9262.739999999998
2013-03-31,33771.6,9014.18,4.72,0.0,-8322.3,11428.16,12261.36
2013-06-30,35700.46,10250.369999999999,5.368733414484117,4.5,-6064.800000000001,12536.2,13409.64
