,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2004-12-31,,,,,,,
2005-03-31,1810.86,71.24,0.18,0.0,140.83,107.0,117.12
2005-06-30,1665.9200000000003,55.81,0.13617552144824874,0.0,130.41,86.27000000000001,96.69
2005-09-30,1762.1,16.89,0.04106919549812422,0.0,63.370000000000005,34.94,45.420000000000016
2005-12-31,1546.42,21.189999999999998,0.051329255737903465,0.4,71.08999999999997,38.140000000000015,48.839999999999975
2006-03-31,1828.37,64.17,0.15,0.3,129.94,93.64,106.23
2006-06-30,1658.9,121.42,0.28786464787973487,-0.004270704240530225,217.42000000000002,176.73000000000002,189.13
2006-09-30,1543.5000000000005,54.29999999999998,0.12675809746133643,0.004607793723638475,122.80000000000001,86.51999999999998,99.46999999999997
2006-12-31,1581.2199999999993,46.58000000000004,0.10894194854609567,-0.000566813278877334,111.67000000000002,75.92000000000002,89.25
2007-03-31,1796.83,48.06,0.11,0.45,124.67,81.32,97.11
2007-06-30,1356.5700000000002,49.86,0.11711397058823529,-0.011806483957219229,124.76,80.57,102.86
2007-09-30,1533.6,42.17999999999999,0.09935331905781584,-0.001265245321664736,108.58999999999997,64.76000000000002,87.45000000000002
2007-12-31,1635.0699999999997,91.44,0.21325732054936514,0.00444180074913426,176.88,125.83000000000001,148.28999999999996
2008-03-31,2217.68,201.23,0.47,0.4000000000000001,340.73,279.16,301.19
2008-06-30,2899.06,379.9,0.8956051141741092,-0.0037403283624604846,595.64,520.27,541.96
2008-09-30,2307.62,83.23000000000002,0.1954344030344994,0.001586687017372156,204.14999999999998,145.9000000000001,167.65999999999997
2008-12-31,1804.3499999999995,69.08000000000004,0.1629422993019198,-0.0018096668456616058,116.15000000000009,76.51999999999998,100.47000000000003
2009-03-31,1540.72,103.53,0.24,1.0,201.83,139.21,165.94
2009-06-30,1222.8799999999999,31.97,0.07550110701107011,-0.018745387453874537,94.98999999999998,45.48999999999998,72.19999999999999
2009-09-30,1585.1299999999997,69.05000000000001,0.16203373258372036,0.006355414324126219,155.28000000000003,93.27000000000004,120.48000000000002
2009-12-31,1314.5700000000006,46.339999999999975,0.10897445095460155,-0.0021365605112466566,129.68999999999994,65.63,92.29000000000002
2010-03-31,1728.09,56.96,0.13,0.44999999999999996,132.1,78.98,105.16
2010-06-30,1713.91,105.67999999999998,0.24691588785046728,-0.010675772825305574,206.54,146.35000000000002,172.84
2010-09-30,1669.33,50.25,0.11801869510075627,-0.0023462821175254047,125.94999999999999,70.61999999999998,97.29000000000002
2010-12-31,1745.62,29.150000000000006,0.06864774417451662,-0.0012170302429349907,104.67000000000002,43.610000000000014,70.06
2011-03-31,2067.41,96.62,0.23,0.45,200.8,142.61,160.44
2011-06-30,1868.8700000000003,57.389999999999986,0.1341497305369781,0.00811903800713108,159.40999999999997,92.47,118.13
2011-09-30,2311.73,52.629999999999995,0.124800135501355,-0.006499830623306204,159.98000000000008,88.61999999999998,114.57
2011-12-31,1467.9099999999999,-125.82999999999998,-0.29585076104442515,0.003810525571446264,74.2299999999999,-109.38,-79.76999999999998
2012-03-31,2538.42,99.6,0.23,0.15,191.51,118.19,140.99
2012-06-30,2487.58,93.01000000000002,0.21730180156793524,-0.0017596946296074474,213.22000000000003,139.42000000000002,166.07999999999998
2012-09-30,2611.38,120.34999999999997,0.2845699130879345,-0.0018100289706884912,210.46000000000004,176.96999999999997,201.91000000000003
2012-12-31,2768.7300000000005,134.01000000000005,0.3148097187730721,0.000974942994541646,301.52,192.20999999999998,217.38
2013-03-31,3188.79,221.6,0.52,0.8,411.42,300.5,325.64
2013-06-30,3135.83,63.41,0.1468390582786569,0.01052162812101071,194.15000000000003,105.32,134.22000000000003
2013-09-30,3468.55,81.50999999999999,0.18903061224489795,-0.0011750154607297323,230.14,128.45,165.44999999999993
2013-12-31,3306.5,73.79000000000002,0.17093820262996529,0.0008830142399672827,236.24,117.83000000000004,147.0300000000001
2014-03-31,3456.11,134.46,0.31,0.8,293.87,189.18,222.82
2014-06-30,2994.94,67.26999999999998,0.15339414068309123,0.008759072730557971,202.60000000000002,106.48000000000002,142.34000000000003
2014-09-30,3057.05,80.82000000000002,0.18592461511236955,-0.007087625891531207,204.72000000000003,121.20999999999998,157.39999999999992
2014-12-31,2788.449999999999,51.829999999999984,0.11935253304623479,-0.000796882404634023,167.38,81.50999999999999,118.15000000000009
2015-03-31,3166.04,69.9,0.16,0.65,190.49,103.42,138.74
2015-06-30,2942.6899999999996,104.25,0.23944875107665806,-0.0022394487510765796,236.63,147.14999999999998,182.01
2015-09-30,2877.800000000001,82.47,0.18960837035305117,-0.0006363981762917162,202.59000000000003,118.48000000000002,157.08999999999997
2015-12-31,2649.279999999999,64.00999999999999,0.1477322770794997,-0.002498338810720711,203.4699999999999,94.70999999999998,136.28000000000003
2016-03-31,3177.12,279.19,0.64,0.6500000000000001,464.69,358.22,399.24
2016-06-30,3000.88,282.96,0.6493256248332295,-0.0006849122787513033,498.13000000000005,363.98,404.90999999999997
2016-09-30,3310.49,144.47000000000003,0.3312125329031163,0.0006109661914926549,291.33000000000004,192.68999999999994,234.17999999999995
2016-12-31,3033.6800000000003,204.91999999999996,0.46984531671676494,-6.206428031031094e-05,330.05999999999995,269.67999999999995,311.4000000000001
2017-03-31,3691.24,254.56,0.58,1.5,448.53,332.02,371.22
2017-06-30,-3691.24,,,,-448.53,-332.02,-292.6
