,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2015-03-31,118.54,7.15,0.07,0.0,37.41,9.4,13.73
2015-06-30,89.98,2.16,0.020880773361976367,0.0,31.35000000000001,3.17,7.609999999999999
2015-09-30,96.78999999999999,1.1999999999999993,0.011417697431018071,0.0,32.41,2.289999999999999,7.77
2015-12-31,96.85000000000002,2.49,0.02106923076923077,0.0,29.83,2.150000000000002,7.57
2016-03-31,97.2,2.92,0.02,0.05,30.71,3.32,8.71
2016-06-30,69.11999999999999,-9.969999999999999,-0.07070921985815602,-0.0017730496453900709,15.189999999999998,-10.24,-4.620000000000001
2016-09-30,87.53,-3.330000000000001,-0.02566473988439307,-0.004335260115606936,23.28000000000001,-2.9800000000000004,2.58
2016-12-31,87.23999999999998,-5.209999999999999,-0.040102629890955734,6.41436818473344e-05,21.849999999999994,-3.619999999999999,2.01
