,revenue,net_profit,eps,dps,gross_profit,ebit,ebitda
2002-09-30,,,,,,,
2002-12-31,458.29999999999995,11.590000000000003,0.38963133640553005,0.0,16.359999999999985,16.47,40.150000000000006
2003-03-31,579.9,26.89,0.64,0.0,43.06,28.61,39.45
2003-06-30,658.64,48.519999999999996,1.1581487866330726,0.32,45.45,51.150000000000006,62.78
2003-09-30,1315.29,113.58000000000001,2.7044288057569186,0.0007873432456744145,146.02999999999997,134.07999999999998,207.84999999999997
2003-12-31,1494.9099999999999,121.17000000000002,2.824539270054166,0.006722792537185151,192.98999999999998,141.91,224.32999999999998
2004-03-31,1509.87,158.24,3.2999999999999994,1.3,185.9,173.52,256.86
2004-06-30,1626.79,181.64,0.7588819583382369,1.0395595593453661,191.20000000000002,201.58,291.15999999999997
2004-09-30,1735.6000000000004,215.45000000000005,0.8962049592134408,0.005680596463008996,250.0,226.64,316.68000000000006
2004-12-31,2163.12,207.76,0.8657914531706613,-0.002368446267593181,242.70999999999992,222.24,320.94000000000005
2005-03-31,1924.04,205.39,0.86,0.0,243.37,224.08,334.18
2005-06-30,2192.7700000000004,185.26,0.7730034557788301,1.18,217.69,205.54999999999998,321.19
2005-09-30,2188.66,183.11,0.7627455730619076,0.0019875927687426015,211.07999999999998,201.19000000000005,321.07000000000005
2005-12-31,2005.0199999999995,137.06000000000006,0.5707458991024453,0.0003682681761029179,185.91999999999996,149.3499999999999,270.3399999999999
2006-03-31,1981.36,114.49,0.48,0.0,157.55,127.78,250.51
2006-06-30,1847.4400000000003,86.53000000000002,0.36158193214605516,0.36,130.68,103.00999999999999,211.12
2006-09-30,2073.59,96.16999999999999,0.40126114606817187,0.21054049117207363,129.88,105.01000000000002,219.73000000000002
2006-12-31,2107.8499999999995,83.60000000000002,0.3512697287218678,-0.004013108571399537,105.91999999999996,82.90999999999997,227.40999999999997
2007-03-31,2361.19,85.84,0.36,0.0,172.51,157.62,345.38
2007-06-30,2309.8399999999997,45.06999999999999,0.19968375219616527,0.2,142.03000000000003,78.51999999999998,286.37
2007-09-30,2431.6900000000005,47.33000000000001,0.2097772666068223,0.1499231953816628,152.29999999999995,91.5,285.5
2007-12-31,2596.8599999999997,171.82999999999998,0.7608092667180849,0.0003585358877591766,219.51000000000005,203.60000000000002,272.94000000000005
2008-03-31,2353.84,145.42,0.64,0.0,201.91,179.04,317.82
2008-06-30,2466.49,113.52000000000001,0.49977909940526766,0.24,184.71,146.53,239.82999999999998
2008-09-30,2591.99,71.01999999999998,0.3142477876106194,0.28878900791802514,140.17999999999995,111.17000000000002,211.07000000000005
2008-12-31,2115.790000000001,-88.60999999999999,-0.3928431738139631,-0.0010321110420551019,137.81000000000006,-65.66000000000003,14.399999999999977
2009-03-31,1461.07,-67.27,-0.3,0.0,64.43,-35.54,54.39
2009-06-30,1557.8300000000002,-38.43000000000001,-0.17088079470198678,0.0,89.25,18.89,111.52
2009-09-30,1936.0399999999995,4.180000000000007,0.01852836879432627,0.0,116.15999999999997,22.25,127.06000000000003
2009-12-31,2410.830000000001,-7.049999999999997,-0.031168831168831155,0.0,88.21000000000004,36.62,133.97999999999996
2010-03-31,2459.18,55.16,0.24,0.0,148.56,140.35,243.5
2010-06-30,3049.22,117.21000000000001,0.5167929454081337,0.0,248.39999999999998,214.02,322.05999999999995
2010-09-30,2912.7000000000007,83.44999999999999,0.3686126964271753,0.26,201.57999999999998,162.11,263.55000000000007
2010-12-31,3473.26,100.75,0.44360854811117034,0.0008302854061099817,231.01,188.25,312.65999999999997
2011-03-31,3032.37,87.79,0.39,0.0,217.91,179.47,287.48
2011-06-30,2778.5699999999997,50.33,0.22227990153489716,0.21,150.98999999999998,135.34,239.01999999999998
2011-09-30,3256.7200000000003,135.63,0.5994969863013698,0.15982683134965195,210.46000000000004,232.43,347.08000000000004
2011-12-31,1872.5699999999997,-663.5,-2.9280821039127645,0.0005864640927909969,185.11,-606.38,-470.26000000000005
2012-03-31,3250.65,95.11,0.42,0.0,230.28,174.32,321.01
2012-06-30,4141.65,279.87,1.2389572777214783,0.0,247.67999999999998,362.78000000000003,527.54
2012-09-30,4583.05,168.21000000000004,0.7432095583497488,0.49,283.37000000000006,270.88,501.1500000000001
2012-12-31,5159.280000000001,374.03,1.6515356184993784,0.0003135221102897141,300.32000000000005,446.3799999999999,668.8999999999999
2013-03-31,4771.55,278.52,0.99,0.25,384.79,374.99,556.25
2013-06-30,4096.37,187.21000000000004,0.6672720245635884,-0.0006888826859624978,285.49999999999994,280.65,471.30999999999995
2013-09-30,3989.17,143.77999999999997,0.4977371987334087,0.3571893371586458,244.76999999999998,206.68000000000006,396.43000000000006
2013-12-31,4387.939999999999,1.2000000000000455,0.004028098442796242,0.018207042211221734,159.71000000000004,119.05999999999995,323.3900000000001
2014-03-31,3742.22,152.71,0.4699999999999999,0.14,219.65,213.97,391.9
2014-06-30,3903.52,100.79999999999998,0.3141177862806201,-0.001752148767474911,109.65,163.79,339.64
2014-09-30,4062.880000000001,82.17000000000002,0.25457816968541475,0.20081132121007353,170.03999999999996,151.60000000000002,329.26
2014-12-31,3621.619999999999,31.279999999999973,0.09717462393721378,-0.0009236806359108401,108.48000000000008,88.19999999999993,282.05999999999995
2015-03-31,3813.82,92.2,0.29,0.1,189.67,152.48,338.79
2015-06-30,3600.68,36.769999999999996,0.11404202527719626,0.0013938018197228238,120.84,90.24000000000001,273.00999999999993
2015-09-30,3706.6499999999996,105.66,0.3287380130418105,0.09968450326045264,214.64,160.42999999999998,347.44000000000005
